,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
417,내당4동 카페로마노,카페 로마노,초기값,61,4,대구 서구 당산로47길 28 1층,11:00 - 23:30,0507-1485-3236,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '18', '친절해요': '14', '매장이 청결해요': '10', '음료가 맛있어요': '9', '디저트가 맛있어요': '8', '가성비가 좋아요': '7', '좌석이 편해요': '4', '인테리어가 멋져요': '3', '주차하기 편해요': '3', '대화하기 좋아요': '3', '특별한 메뉴가 있어요': '2', '사진이 잘 나와요': '1', '집중하기 좋아요': '1'}"
418,대명3동 카페쉐어링 영남이공대점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
419,이천동 리비,검색결과 없음,,,,,,,,,,
420,봉덕3동 커피더쿠,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
421,원대동 메이크어턴,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
422,이천동 소요호,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
423,대명5동 카페1052,카페1052,초기값,11,1,대구 남구 대명로 283 1층,07:30 - 22:00,0507-1435-1086,NO INFO,NO INFO,공사중,"{'친절해요': '5', '가성비가 좋아요': '5', '커피가 맛있어요': '4', '음료가 맛있어요': '2', '특별한 메뉴가 있어요': '2', '매장이 청결해요': '2', '디저트가 맛있어요': '1', '사진이 잘 나와요': '1'}"
424,대명11동 공간빈둥빈둥,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
425,상중이동 몰랑몰랑슬라임,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
426,혁신동 라비앙로즈,라비앙로즈,4.57,119,초기값,대구 동구 이노밸리로 309,08:30 - 24:00,0507-1300-9495,http://www.instagram.com/cafe_la_vie_en_rose,NO INFO,공사중,"{'친절해요': '36', '음료가 맛있어요': '30', '커피가 맛있어요': '22', '매장이 청결해요': '13', '가성비가 좋아요': '11', '좌석이 편해요': '10', '대화하기 좋아요': '8', '인테리어가 멋져요': '7', '디저트가 맛있어요': '6', '집중하기 좋아요': '3', '사진이 잘 나와요': '1', '특별한 메뉴가 있어요': '1'}"
427,평리2동 요거트아이스크림의정석 서구점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
428,상중이동 커매진에스프레소,커매진 에스프레소,초기값,61,82,대구 서구 당산로41동길 37 커매진 에스프레소,NO INFO,0507-1315-8527,https://www.instagram.com/comagine_espresso,안녕하세요. 커매진에스프레소 입니다.,공사중,"{'커피가 맛있어요': '54', '친절해요': '29', '특별한 메뉴가 있어요': '19', '음료가 맛있어요': '15', '매장이 청결해요': '10', '인테리어가 멋져요': '9', '가성비가 좋아요': '9', '사진이 잘 나와요': '5', '집중하기 좋아요': '3', '디저트가 맛있어요': '2', '차분한 분위기에요': '1'}"
429,대명1동 Ur턴,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
430,대명9동 카페유얼턴,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
431,대명3동 스위트팩토리,스위트팩토리,초기값,78,14,대구 남구 양지남길 111 1층,"09:00 - 19:00
13:30 - 15:00 브레이크타임",0507-1327-7845,NO INFO,"디저트납품업체 스위트팩토리 입니다!!
제조업과 더불어 더 비교불가인 가격으로 보답드리기 위해 오프라인 매장을 오픈하게 되었습니다.
많은 관심 부탁드립니다!",공사중,"{'디저트가 맛있어요': '54', '친절해요': '40', '가성비가 좋아요': '40', '특별한 메뉴가 있어요': '12', '매장이 청결해요': '11', '주차하기 편해요': '4', '사진이 잘 나와요': '4', '음료가 맛있어요': '2', '인테리어가 멋져요': '2', '뷰가 좋아요': '2', '커피가 맛있어요': '1'}"
432,내당2·3동 애플,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
433,대명9동 주전자,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
434,평리5동 꿀스커피대구엠월드점,꿀스커피 대구엠월드점,4.65,45,초기값,대구 서구 문화로 37,NO INFO,NO INFO,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '9', '친절해요': '4', '대화하기 좋아요': '4', '음료가 맛있어요': '3', '가성비가 좋아요': '3', '주차하기 편해요': '2', '좌석이 편해요': '1', '인테리어가 멋져요': '1', '사진이 잘 나와요': '1', '집중하기 좋아요': '1', '뷰가 좋아요': '1'}"
435,평리4동 감성커피 대구중리점,감성커피 대구중리점,초기값,266,1,대구 서구 국채보상로34길 12 상가 129동 102호 감성커피 대구 중리점,"08:00 - 22:00
21:30 라스트오더",053-521-9832,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '140', '음료가 맛있어요': '79', '친절해요': '78', '가성비가 좋아요': '66', '매장이 청결해요': '42', '디저트가 맛있어요': '28', '특별한 메뉴가 있어요': '22', '대화하기 좋아요': '14', '인테리어가 멋져요': '11', '좌석이 편해요': '8', '주차하기 편해요': '8', '집중하기 좋아요': '5', '화장실이 깨끗해요': '5'}"
436,이천동 카페오트,검색결과 없음,,,,,,,,,,
437,비산2·3동 투썸플레이스 대구고성3가점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
438,대명1동 카페마마,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
439,대명9동 몬스터커피 안지랑점,몬스터커피 안지랑점,초기값,112,2,대구 남구 대명로 162 1층,09:00 - 22:00,0507-1412-0607,NO INFO,"향기로운 커피, 착즙에이드, 수제청으로 만든 음료를 합리적인 가격에 만나실 수 있는 몬스터 커피 입니다",공사중,"{'커피가 맛있어요': '55', '친절해요': '52', '가성비가 좋아요': '33', '음료가 맛있어요': '28', '매장이 청결해요': '14', '디저트가 맛있어요': '6', '특별한 메뉴가 있어요': '3', '인테리어가 멋져요': '2', '대화하기 좋아요': '2', '화장실이 깨끗해요': '2', '좌석이 편해요': '1', '주차하기 편해요': '1', '사진이 잘 나와요': '1'}"
440,대명2동 마스가토,마스가토,초기값,65,23,대구 남구 봉덕로1길 133 1층mas,NO INFO,0507-1395-9980,https://www.instagram.com/mas.gateau,"안녕하세요
휘낭시에 전문점 마스가토 입니다
마스가토에서 만들어지는 모든 상품은
수분기가 적은 휘낭시에 반죽에 가장 적합한 프랑스산 페이장브레통 발효버터를 사용합니다

당일생산 당일판매가 원칙이구요
겉바속촉 휘낭시에 다들 맛보러 오세요
제품에 들어가는 모든작업은 수작업으로
직접 제조하여 만듭니다
모든 휘낭시에는 아몬드가루100%가 들어가니
견과류 알레르기가 있으신분들은 주의하세요

휘낭시에는 만든 후 3~5시간 일때는 겉이 바삭하지만 그 후 시간에는 상온에 노출 되면 겉이 촉촉해질수도 있습니다

- 바삭함을 원하실 경우 -
에어프라이기 2~3분정도 돌려주시면 바삭해집니다
- 촉촉함을 원하실 경우 -
밀봉하여 냉동보관 후 자연해동하여 드세요

단체주문 시 할인 가능 합니다",공사중,"{'디저트가 맛있어요': '52', '친절해요': '36', '매장이 청결해요': '25', '특별한 메뉴가 있어요': '19', '커피가 맛있어요': '13', '인테리어가 멋져요': '6', '가성비가 좋아요': '6', '종류가 다양해요': '5', '빵이 맛있어요': '3', '음료가 맛있어요': '2', '사진이 잘 나와요': '2', '집중하기 좋아요': '2', '화장실이 깨끗해요': '2', '차분한 분위기에요': '1', '음식이 맛있어요': '1', '선물하기 좋아요': '1'}"
441,안심4동 102커피,검색결과 없음,,,,,,,,,,
442,혁신동 유니커리,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
443,원대동 행복나무,검색결과 없음,,,,,,,,,,
444,대명11동 성당못 빌,검색결과 없음,,,,,,,,,,
445,내당4동 카페내당,카페내당,초기값,18,3,대구 서구 서대구로7길 12 1층,10:00 - 20:00,0507-1343-8017,https://www.instagram.com/cafe.naedang,"cafe naedang.

수제소스로 만든 크로와상샌드위치와
내당에서 직접 만든 감바스크로플
수제 생크림이 올라간 시그니처 내당슈페너

내당동에 있는 동네카페 카페내당",공사중,"{'친절해요': '8', '커피가 맛있어요': '6', '인테리어가 멋져요': '6', '음료가 맛있어요': '4', '특별한 메뉴가 있어요': '4', '주차하기 편해요': '3', '사진이 잘 나와요': '3', '가성비가 좋아요': '3', '디저트가 맛있어요': '2', '대화하기 좋아요': '2', '좌석이 편해요': '1', '매장이 청결해요': '1'}"
446,비산7동 은하다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
447,평리3동 이루팜 비산점,이루팜 비산점,초기값,1,29,대구 서구 국채보상로69길 17 1층,09:00 - 23:00,0507-1315-0074,NO INFO,"안녕하세요 이번에 새로 오픈한 이루팜 비산점입니다
저희 이루팜은 과일바구니 , 과일선물 , 컵과일 , 과일도시락 , 생과일주스 , 스무디
과일디저트등 과일을 기반으로한 메뉴들이 있습니다
더불어 커피와 음료등을 판매하는 과일카페입니다
저희 이루팜은 과일장사 7년의 노하우가 담겨있습니다
과일이 가장맛있을때를 아는사람입니다
단체주문으로는 하객도시락과 샌드위치 유부초밥등도 준비되어있습니다
많은 관심부탁드립니다^^",공사중,리뷰 수 부족
448,대명6동 파스쿠찌 대구대명역점,파스쿠찌 대구대명역점,4.58,919,35,대구 남구 대명로 73 (대명동),08:00 - 24:00,053-656-8497,http://www.caffe-pascucci.co.kr/,파스쿠찌 대구대명역점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,공사중,"{'커피가 맛있어요': '181', '주차하기 편해요': '137', '음료가 맛있어요': '121', '대화하기 좋아요': '107', '친절해요': '102', '매장이 청결해요': '85', '좌석이 편해요': '84', '디저트가 맛있어요': '63', '집중하기 좋아요': '51', '인테리어가 멋져요': '45', '가성비가 좋아요': '25', '화장실이 깨끗해요': '24', '특별한 메뉴가 있어요': '18', '사진이 잘 나와요': '10', '뷰가 좋아요': '8', '읽을만한 책이 많아요': '1'}"
449,비산2·3동 카고,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
450,비산5동 홍다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
451,내당1동 만타식스,만타식스,4.36,236,84,대구 달서구 달구벌대로368길 8,NO INFO,0507-1351-6682,https://www.instagram.com/mantasix,힙한느낌의 전형적이지 않은 새롭고 과감한 느낌의 현대미술 분위기,공사중,"{'커피가 맛있어요': '47', '인테리어가 멋져요': '35', '친절해요': '33', '주차하기 편해요': '33', '좌석이 편해요': '27', '대화하기 좋아요': '27', '음료가 맛있어요': '21', '매장이 청결해요': '21', '디저트가 맛있어요': '10', '가성비가 좋아요': '9', '화장실이 깨끗해요': '8', '집중하기 좋아요': '7', '특별한 메뉴가 있어요': '6', '사진이 잘 나와요': '5', '뷰가 좋아요': '4'}"
452,비산5동 태왕레스,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
453,원대동 에녹커피 북구청점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
454,고성동 감프커피,감프커피,4.64,918,71,"대구 북구 원대로 93 1,2층","09:00 - 22:00
21:30 라스트오더",0507-1336-5326,https://blog.naver.com/gamsadreamproject,국내산 쌀로 만드는 대구 퓨전떡카페 감프커피입니다 : ),공사중,"{'커피가 맛있어요': '392', '디저트가 맛있어요': '314', '친절해요': '280', '음료가 맛있어요': '189', '매장이 청결해요': '152', '특별한 메뉴가 있어요': '146', '가성비가 좋아요': '103', '대화하기 좋아요': '92', '좌석이 편해요': '87', '인테리어가 멋져요': '73', '화장실이 깨끗해요': '36', '집중하기 좋아요': '27', '사진이 잘 나와요': '15', '뷰가 좋아요': '9', '주차하기 편해요': '6', '매장이 넓어요': '1', '오래 머무르기 좋아요': '1', '단체모임 하기 좋아요': '1'}"
455,원대동 헬로우,헬로우,4.56,141,초기값,대구 북구 원대로 115,11:00 - 22:00,070-7803-1777,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '35', '음료가 맛있어요': '24', '친절해요': '21', '대화하기 좋아요': '18', '가성비가 좋아요': '16', '매장이 청결해요': '11', '디저트가 맛있어요': '8', '좌석이 편해요': '7', '집중하기 좋아요': '4', '인테리어가 멋져요': '3', '주차하기 편해요': '3', '특별한 메뉴가 있어요': '1'}"
456,내당2·3동 리틀빈,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
457,평리1동 바모스(VAMOS),초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
458,대명6동 새벽별,새벽별,초기값,10,13,대구 남구 대명복개로4길 65-6,09:00 - 18:00,010-2407-1105,http://www.instagram.com/cafe_morningstar,기존 주택카페를 화이트와 우드 느낌으로 리모델 링하여 새벽별이라는 이름으로 찾아뵙게 되었습 니다. 어두운 밤에 빛나는 별처럼 한 분 한 ...,공사중,리뷰 수 부족
459,혁신동 아틀리에빈 혁신대림점,아틀리에빈 혁신대림점,4.36,143,18,대구 동구 메디밸리로 9,08:00 - 23:00,053-965-1305,http://www.instagram.com/ateliervinn,NO INFO,공사중,"{'커피가 맛있어요': '40', '가성비가 좋아요': '15', '음료가 맛있어요': '13', '디저트가 맛있어요': '10', '집중하기 좋아요': '9', '인테리어가 멋져요': '7', '친절해요': '6', '매장이 청결해요': '6', '대화하기 좋아요': '6', '사진이 잘 나와요': '5', '좌석이 편해요': '4', '특별한 메뉴가 있어요': '3', '주차하기 편해요': '1', '화장실이 깨끗해요': '1'}"
460,비산5동 청담,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
461,평리6동 빽다방 대구서구청점,빽다방 대구서구청점,초기값,708,13,대구 서구 국채보상로 254,08:00 - 22:00,070-8877-7979,NO INFO,빽다방 대구서구청점입니다. 세스코 관리를 통한 위생적으로 음료를 제조하고 있습니다 : ),공사중,"{'커피가 맛있어요': '233', '음료가 맛있어요': '182', '가성비가 좋아요': '181', '친절해요': '164', '매장이 청결해요': '103', '디저트가 맛있어요': '59', '특별한 메뉴가 있어요': '33', '대화하기 좋아요': '18', '인테리어가 멋져요': '12', '좌석이 편해요': '10', '집중하기 좋아요': '8', '사진이 잘 나와요': '6', '주차하기 편해요': '3', '화장실이 깨끗해요': '1'}"
462,내당2·3동 빽다방 대구대신자이점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
463,봉덕3동 카페텀블루,텀블루,초기값,18,1,대구 남구 대덕로 142 1층,NO INFO,NO INFO,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '10', '음료가 맛있어요': '7', '친절해요': '5', '가성비가 좋아요': '4'}"
464,비산7동 향미다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
465,상중이동 남경커피숍,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
466,상중이동 마시그래이 중리점,마시그래이 중리점,4.6,564,초기값,대구 서구 국채보상로34길 12,08:00 - 22:00,053-521-5077,http://masigray.com,NO INFO,공사중,"{'가성비가 좋아요': '172', '커피가 맛있어요': '154', '친절해요': '110', '음료가 맛있어요': '95', '주차하기 편해요': '79', '화장실이 깨끗해요': '49', '대화하기 좋아요': '32', '매장이 청결해요': '27', '집중하기 좋아요': '23', '특별한 메뉴가 있어요': '20', '디저트가 맛있어요': '17', '좌석이 편해요': '14', '인테리어가 멋져요': '14', '사진이 잘 나와요': '13', '뷰가 좋아요': '13', '아늑해요': '1', '음악이 좋아요': '1', '야외 공간이 멋져요': '1'}"
467,대명4동 커피루카스,커피루카스,4.51,76,22,대구 남구 대명서안길 34 커피루카스,11:00 - 22:00,0507-1353-9020,http://www.instagram.com/coffee_lukas,한잔에 맛있는커피를 내리기 위해 항상 노력하는 커피 루카스입니다,공사중,리뷰 수 부족
468,봉덕1동 브렌치카페,브랜치카페,초기값,39,2,대구 남구 봉덕로 135 상가 1층,08:30 - 22:30,053-472-0777,NO INFO,매일 직접 로스팅한 스페셜티 원두로 다양한 커피를 즐기실수 있습니다.,공사중,"{'커피가 맛있어요': '30', '친절해요': '19', '대화하기 좋아요': '12', '디저트가 맛있어요': '10', '매장이 청결해요': '10', '음료가 맛있어요': '9', '가성비가 좋아요': '5', '좌석이 편해요': '2', '집중하기 좋아요': '2', '화장실이 깨끗해요': '1'}"
469,대명6동 커피&누룽지,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
470,비산2·3동 더디퍼,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
471,안심4동 졸리홀리데이,졸리홀리데이,초기값,39,28,대구 동구 반야월로 311-11 1층,11:00 - 20:30,0507-1473-0705,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '21', '친절해요': '18', '디저트가 맛있어요': '15', '매장이 청결해요': '11', '인테리어가 멋져요': '10', '대화하기 좋아요': '8', '사진이 잘 나와요': '7', '음료가 맛있어요': '6', '집중하기 좋아요': '5', '주차하기 편해요': '4', '가성비가 좋아요': '3', '좌석이 편해요': '1'}"
472,평리4동 일오일,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
473,대명6동 카펠라,카펠라,4.35,1913,587,대구 남구 앞산순환로 449,NO INFO,0507-1397-9046,NO INFO,"안녕하세요! 대구 대명동, 앞산 카페거리의 베이커리&브런치카페
카펠라입니다.

공영주차장만큼 넓게 마련되어 있는 주차 공간, 매장 전체에 의자 대신 소파를 배치해서 더욱 안락하게 커피와 디저트를 즐기실 수 있습니다.
3층 건물 전체 통창으로 앞산의 사계절 전경을 제대로 즐길 수 있어요.
루프탑이 있는 3층 높이에서 야경을 볼 수 있는 야경 맛집입니다.

온 진심을 담아 고객님을 맞이하고 있습니다.
내 가족에게, 사랑하는 사람에게 내어준다는 마음으로
깨끗하고 좋은 재료들로 정성껏 만들고 있어요.
수제 시럽을 만들어서 사용하는 바닐라빈 라떼,
모든 베이커리, 브런치 메뉴들과 음료들 정말 자신 있습니다!

언제든 믿고 방문하실 수 있도록
방역 수칙, 위생 관리 철저히 하고 있습니다.

방문해주시는 모든 분들께 늘 감사드립니다.
사랑합니다 :)",공사중,"{'커피가 맛있어요': '364', '뷰가 좋아요': '363', '주차하기 편해요': '274', '인테리어가 멋져요': '233', '디저트가 맛있어요': '221', '음료가 맛있어요': '177', '좌석이 편해요': '170', '대화하기 좋아요': '170', '매장이 청결해요': '140', '친절해요': '105', '사진이 잘 나와요': '83', '화장실이 깨끗해요': '60', '특별한 메뉴가 있어요': '50', '가성비가 좋아요': '35', '집중하기 좋아요': '21', '특별한 날 가기 좋아요': '1'}"
474,내당4동 스테이어,스테이어,초기값,190,87,대구 달서구 달구벌대로 1726-17,11:00 - 22:00,0507-1336-3981,https://www.instagram.com/stayer_stayhere,"미드센추리 모던 인테리어가 멋진 두류동카페 아 이스크림라떼,비엔나커피와 소금빵,페스츄리등 다양한 빵과 디저트를 직접 만들어 판매하...",공사중,"{'디저트가 맛있어요': '101', '친절해요': '79', '커피가 맛있어요': '73', '인테리어가 멋져요': '56', '매장이 청결해요': '54', '음료가 맛있어요': '45', '사진이 잘 나와요': '42', '대화하기 좋아요': '30', '화장실이 깨끗해요': '23', '특별한 메뉴가 있어요': '22', '가성비가 좋아요': '18', '좌석이 편해요': '17', '집중하기 좋아요': '11', '뷰가 좋아요': '11', '주차하기 편해요': '7'}"
475,고성동 텐퍼센트커피 대구침산점,텐퍼센트커피 대구침산점,5,87,29,대구 북구 침산로21길 23 침산1차푸르지오 상가 106동104호,08:00 - 21:00,0507-872-3867,http://www.tenpercentcoffee.com,텐퍼센트스페셜티커피 대구침산점 입니다.,공사중,"{'커피가 맛있어요': '51', '음료가 맛있어요': '30', '친절해요': '30', '가성비가 좋아요': '27', '매장이 청결해요': '18', '인테리어가 멋져요': '9', '특별한 메뉴가 있어요': '7', '디저트가 맛있어요': '6', '대화하기 좋아요': '3', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
476,봉덕1동 늘봄다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
477,평리4동 커피정원,커피정원,4.26,112,초기값,대구 서구 서대구로17길 6,10:30 - 22:00,053-565-9693,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '32', '친절해요': '28', '음료가 맛있어요': '14', '대화하기 좋아요': '11', '매장이 청결해요': '9', '좌석이 편해요': '6', '디저트가 맛있어요': '6', '화장실이 깨끗해요': '5', '가성비가 좋아요': '4', '특별한 메뉴가 있어요': '3', '뷰가 좋아요': '3', '인테리어가 멋져요': '2', '사진이 잘 나와요': '1', '집중하기 좋아요': '1'}"
478,비산2·3동 갈릴리호수카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
479,대명5동 커피 향을 담다,커피 향을 담다,4.75,23,초기값,대구 남구 백의2길 3,NO INFO,NO INFO,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '12', '친절해요': '7', '음료가 맛있어요': '5', '가성비가 좋아요': '4', '매장이 청결해요': '2', '대화하기 좋아요': '2', '좌석이 편해요': '1'}"
480,평리6동 오도커피,오도커피,4.5,14,초기값,대구 서구 국채보상로49길 9 1층 오도커피,11:00 - 21:00,0507-1359-7391,NO INFO,안녕하세요 서구청옆 작은카페 오도커피입니다.,공사중,리뷰 수 부족
481,비산5동 카페인,카페인,4.87,94,초기값,대구 서구 달서천로57길 15,NO INFO,NO INFO,NO INFO,NO INFO,공사중,"{'디저트가 맛있어요': '36', '커피가 맛있어요': '24', '음료가 맛있어요': '23', '친절해요': '22', '가성비가 좋아요': '10', '특별한 메뉴가 있어요': '9', '매장이 청결해요': '7', '대화하기 좋아요': '6', '좌석이 편해요': '4', '뷰가 좋아요': '2', '인테리어가 멋져요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
482,비산7동 5.7다방,검색결과 없음,,,,,,,,,,
483,비산1동 소피의커피테이블 서구비산동점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
484,봉덕1동 우물,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
485,대명1동 카페사코,카페사코,초기값,54,1,대구 남구 장전1길 70-7 1층 상가 카페사코,07:30 - 20:00,053-242-0229,https://www.instagram.com/cafe_saco,샹티슈슈(쿠키슈) 맛집,공사중,"{'커피가 맛있어요': '21', '친절해요': '21', '디저트가 맛있어요': '15', '특별한 메뉴가 있어요': '7', '음료가 맛있어요': '6', '매장이 청결해요': '6', '좌석이 편해요': '3', '인테리어가 멋져요': '2', '주차하기 편해요': '2', '화장실이 깨끗해요': '2', '가성비가 좋아요': '1', '집중하기 좋아요': '1'}"
486,평리4동 더벤티 대구두류이편한점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
487,원대동 구공카페 팔달점,구공카페 팔달점,4.54,72,초기값,대구 북구 팔달로 147 1층 구공카페,06:30 - 18:20,053-566-9090,NO INFO,가족같은 손님들을 위해 항상 최선을다하는 구공카페팔달점 되겠습니다,공사중,"{'커피가 맛있어요': '26', '가성비가 좋아요': '20', '친절해요': '16', '음료가 맛있어요': '10', '디저트가 맛있어요': '7', '매장이 청결해요': '6', '대화하기 좋아요': '4', '뷰가 좋아요': '2', '좌석이 편해요': '1', '사진이 잘 나와요': '1', '특별한 메뉴가 있어요': '1'}"
488,평리3동 수정다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
489,평리4동 몰랑몰랑슬라임,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
490,평리1동 카페봄봄 비산점,카페봄봄 비산점,4.61,438,초기값,대구 서구 달서로 140-1,10:00 - 22:00,053-525-0636,NO INFO,"Cafe 봄봄은 모든 연령대가 즐길 수 있는 매장입니다.
Cafe 봄봄에서 따스하고 산뜻한 봄을 한 잔 마시고, 잠시 여유를 가져 보길 바라는 마음입니다.",공사중,"{'커피가 맛있어요': '147', '가성비가 좋아요': '118', '음료가 맛있어요': '84', '친절해요': '59', '디저트가 맛있어요': '18'}"
491,대명10동 카페하루,검색결과 없음,,,,,,,,,,
492,평리2동 카페피네,카페피네,4.39,26,초기값,대구 서구 국채보상로 335 1층 카페피네,10:00 - 22:00,053-525-0116,NO INFO,비산동 커피 디저트맛집 카페피네입니다,공사중,리뷰 수 부족
493,대명2동 역앞카페,역앞카페,초기값,38,2,대구 남구 중앙대로 199-1 1층 역앞카페,"08:00 - 21:00
20:30 라스트오더",053-216-2350,NO INFO,"커피&토스트 테이크아웃 전문점입니다.

주차할곳이 마땅치 않으니 포장시 전화주문후 찾으러 오시면 빠르게 도와드리겠습니다^^",공사중,"{'친절해요': '33', '음식이 맛있어요': '27', '포장이 깔끔해요': '23', '가성비가 좋아요': '20', '매장이 청결해요': '15', '음료가 맛있어요': '10', '음식이 빨리 나와요': '9', '커피가 맛있어요': '5', '혼밥하기 좋아요': '4', '디저트가 맛있어요': '2', '특별한 메뉴가 있어요': '2', '컨셉이 독특해요': '1'}"
494,평리5동 뜰안,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
495,대명1동 어젠틀맨,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
496,비산2·3동 유정다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
497,평리3동 빽다방 대구서구청점,빽다방 대구서구청점,초기값,708,13,대구 서구 국채보상로 254,08:00 - 22:00,070-8877-7979,NO INFO,빽다방 대구서구청점입니다. 세스코 관리를 통한 위생적으로 음료를 제조하고 있습니다 : ),공사중,"{'커피가 맛있어요': '233', '음료가 맛있어요': '182', '가성비가 좋아요': '181', '친절해요': '164', '매장이 청결해요': '103', '디저트가 맛있어요': '59', '특별한 메뉴가 있어요': '33', '대화하기 좋아요': '18', '인테리어가 멋져요': '12', '좌석이 편해요': '10', '집중하기 좋아요': '8', '사진이 잘 나와요': '6', '주차하기 편해요': '3', '화장실이 깨끗해요': '1'}"
498,비산4동 설렘카페,설렘카페 두류점,초기값,18,2,대구 달서구 야외음악당로53길 60 1층 설렘카페,09:00 - 23:00,0507-1372-6539,NO INFO,"설렘카페의 모든 메뉴는 테이크아웃 및 배달이 가능합니다. 단체주문시에는 미리 예약하시면 빠르게 받아보실 수 있습니다 :)
일상에서 편안함을 더하는 설렘카페❤",공사중,"{'커피가 맛있어요': '7', '음료가 맛있어요': '6', '디저트가 맛있어요': '5', '친절해요': '5', '가성비가 좋아요': '2', '특별한 메뉴가 있어요': '2', '매장이 청결해요': '2', '인테리어가 멋져요': '1'}"
