,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
1455,무태조야동 만랩커피 연경지구점,만랩커피 연경지구점,초기값,46,10,대구 북구 연경지묘로 8,NO INFO,053-984-6282,https://www.instagram.com/10000lab_yeonkyung,만랩커피 연경지구점입니다 저희는 상위7%등급 의 원두 스페셜티를 사용합니다 4가지 원두의 맛 과 취향에따라 선택가능합니다,공사중,"{'커피가 맛있어요': '24', '친절해요': '20', '가성비가 좋아요': '12', '매장이 청결해요': '12', '음료가 맛있어요': '10', '특별한 메뉴가 있어요': '5', '디저트가 맛있어요': '4', '인테리어가 멋져요': '4', '대화하기 좋아요': '3', '사진이 잘 나와요': '2', '뷰가 좋아요': '2', '좌석이 편해요': '1'}"
1456,산격4동 로이노엘,로이노엘,초기값,36,6,대구 북구 연암공원로10길 13-2,11:00 - 17:00,0507-1319-9836,https://www.instagram.com/roinoel_dessert,로이노엘에서 준비하는 모든 디저트는 프랑스산 발효 버터와 동물성 우유 생크림만을 사용하여 만들어지고 있으며 항상 최상의 재료로 맛과 건강까지 생각하여 정직한 베이킹으로 디저트를 매일매일 준비하고 있어요.,공사중,"{'디저트가 맛있어요': '31', '커피가 맛있어요': '22', '친절해요': '20', '매장이 청결해요': '15'}"
1457,산격1동 마이온룸,마이온룸,초기값,27,6,대구 북구 연암공원로10길 25-7,09:00 - 18:00,053-247-2227,https://www.instagram.com/cafe_myownroom,"골목 안 작은 동네가게, 매일 아침 정성껏 굽습니다.",공사중,"{'커피가 맛있어요': '18', '디저트가 맛있어요': '17', '친절해요': '12', '매장이 청결해요': '6', '음료가 맛있어요': '5', '가성비가 좋아요': '5', '좌석이 편해요': '4', '아늑해요': '4', '빵이 맛있어요': '2', '인테리어가 멋져요': '2', '사진이 잘 나와요': '1', '특별한 메뉴가 있어요': '1'}"
1458,산격1동 언더더트리,언더더트리,4.68,156,280,대구 북구 연암공원로10길 29,"11:00 - 20:30
20:00 라스트오더",0507-1479-0552,https://www.instagram.com/cafe_under_the_tree,NO INFO,공사중,"{'인테리어가 멋져요': '43', '커피가 맛있어요': '42', '디저트가 맛있어요': '35', '뷰가 좋아요': '30', '사진이 잘 나와요': '28', '친절해요': '21', '음료가 맛있어요': '18', '매장이 청결해요': '15', '가성비가 좋아요': '13', '집중하기 좋아요': '10', '대화하기 좋아요': '10', '좌석이 편해요': '8', '화장실이 깨끗해요': '8', '주차하기 편해요': '2', '특별한 메뉴가 있어요': '2', '음악이 좋아요': '1'}"
1459,산격1동 시청별관북카페,시청별관 북카페,4.69,49,초기값,대구 북구 연암로 40,NO INFO,053-803-7788,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '14', '음료가 맛있어요': '9', '가성비가 좋아요': '9', '친절해요': '7', '주차하기 편해요': '4', '매장이 청결해요': '4', '좌석이 편해요': '3', '대화하기 좋아요': '3', '인테리어가 멋져요': '1'}"
1460,침산2동 커피아나,쌍도커피 경북대점,초기값,15,12,"대구 북구 연암로12길 6 1, 2층","10:30 - 01:00
18:00 - 20:00 브레이크타임
00:30 라스트오더",010-5509-3625,NO INFO,우리 매장 원두는 브라질 스페셜티협회의 인증을받은 브라질3개 커피농장 최고품질 생두 블렌딩 로스팅합니다.,공사중,"{'커피가 맛있어요': '8', '음료가 맛있어요': '5', '친절해요': '5', '디저트가 맛있어요': '3', '가성비가 좋아요': '3', '대화하기 좋아요': '3', '매장이 청결해요': '2', '인테리어가 멋져요': '1', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '특별한 메뉴가 있어요': '1', '집중하기 좋아요': '1'}"
1461,태전1동 공차 대구보건대점,공차 대구보건대점,4.49,797,14,대구 북구 영송로 22-1 1층,09:00 - 23:00,0507-1412-0405,NO INFO,"안녕하세요 공차 대구보건대점입니다.
본 가게에서는 밀크티 및 다양한 음료를 제공하고있습니다.

친절한 서비스 질 높은 음료제공을 위해 최선을 다하겠습니다.
공차보건대점 많은 이용 부탁 드립니다!",공사중,"{'음료가 맛있어요': '234', '친절해요': '124', '차가 맛있어요': '110', '매장이 청결해요': '72', '대화하기 좋아요': '40', '좌석이 편해요': '36', '디저트가 맛있어요': '35', '특별한 메뉴가 있어요': '33', '집중하기 좋아요': '29', '가성비가 좋아요': '26', '인테리어가 멋져요': '21', '화장실이 깨끗해요': '10', '뷰가 좋아요': '10', '사진이 잘 나와요': '7', '주차하기 편해요': '3'}"
1462,태전1동 몬스터커피 보건대점,몬스터커피 보건대점,4.65,271,초기값,대구 북구 영송로 24 1층,"08:00 - 20:00
19:30 라스트오더",0507-1347-1380,NO INFO,"몬스터커피 보건대점을 찾아주셔서 감사합니다!
가족이 먹는다는 마음으로 청결하게 제조하고 있습니다.
시원하고 따뜻한 거 생각날 때, 만족하는 한 잔 한 잔이 되도록 노력하겠습니다.
보건대점을 찾아주시는 모든 분들, 항상 건강하고 행복하세요 :)",공사중,"{'커피가 맛있어요': '119', '음료가 맛있어요': '77', '가성비가 좋아요': '77', '친절해요': '61', '매장이 청결해요': '23', '디저트가 맛있어요': '10', '특별한 메뉴가 있어요': '10', '대화하기 좋아요': '9', '좌석이 편해요': '5', '집중하기 좋아요': '5', '뷰가 좋아요': '3', '주차하기 편해요': '2', '사진이 잘 나와요': '2'}"
1463,태전1동 베스트프레즐 대구칠곡직영점,베스트프레즐 칠곡직영점,초기값,43,23,대구 북구 영송로 56 1층,09:30 - 22:00,010-6646-2297,NO INFO,NO INFO,공사중,"{'디저트가 맛있어요': '36', '친절해요': '22', '가성비가 좋아요': '22', '특별한 메뉴가 있어요': '21', '음료가 맛있어요': '17', '매장이 청결해요': '16', '커피가 맛있어요': '14', '인테리어가 멋져요': '12', '사진이 잘 나와요': '4', '대화하기 좋아요': '3', '좌석이 편해요': '2'}"
1464,침산1동 투썸플레이스 대구원대오거리점,투썸플레이스 대구원대오거리점,초기값,330,7,대구 북구 옥산로 1,NO INFO,053-214-4231,https://www.instagram.com/twosome_wondae,"대구 북구 원대오거리에 위치한
향기로운 커피와 달콤한 디저트가 함께하는
프리미엄 디저트 카페
투썸플레이스 대구원대오거리점",공사중,"{'커피가 맛있어요': '135', '디저트가 맛있어요': '106', '친절해요': '101', '음료가 맛있어요': '80', '매장이 청결해요': '79', '주차하기 편해요': '51', '좌석이 편해요': '42', '대화하기 좋아요': '41', '인테리어가 멋져요': '40', '화장실이 깨끗해요': '26', '사진이 잘 나와요': '17', '집중하기 좋아요': '12', '뷰가 좋아요': '10', '특별한 메뉴가 있어요': '7'}"
1465,고성동 피쉬마운트커피 침산점,피쉬마운트커피_침산점,4.62,228,17,대구 북구 옥산로 103 201동 103호,10:00 - 20:30,053-215-8327,NO INFO,매장에서 매일 로스팅하여 모든 음료 판매합니다. 생두도 직접 확인하고 원두 구입가능 합니다.,공사중,"{'커피가 맛있어요': '104', '친절해요': '57', '가성비가 좋아요': '29', '음료가 맛있어요': '28', '매장이 청결해요': '17', '대화하기 좋아요': '15', '특별한 메뉴가 있어요': '11', '디저트가 맛있어요': '8', '인테리어가 멋져요': '6', '뷰가 좋아요': '6', '좌석이 편해요': '5', '사진이 잘 나와요': '4', '집중하기 좋아요': '3', '주차하기 편해요': '2'}"
1466,고성동 로비아네,로비아네,4.63,132,18,대구 북구 옥산로 111,08:00 - 20:00,053-255-1805,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '56', '음료가 맛있어요': '26', '대화하기 좋아요': '19', '좌석이 편해요': '17', '뷰가 좋아요': '16', '인테리어가 멋져요': '15', '친절해요': '15', '매장이 청결해요': '13', '디저트가 맛있어요': '12', '주차하기 편해요': '12', '집중하기 좋아요': '12', '화장실이 깨끗해요': '6', '사진이 잘 나와요': '3', '가성비가 좋아요': '3'}"
1467,침산1동 카페나우,카페나우 북구청점,4.33,161,1,대구 북구 옥산로 65,NO INFO,070-8929-4321,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '49', '친절해요': '46', '가성비가 좋아요': '40', '음료가 맛있어요': '20', '매장이 청결해요': '12', '대화하기 좋아요': '7', '인테리어가 멋져요': '6', '주차하기 편해요': '6', '디저트가 맛있어요': '4', '특별한 메뉴가 있어요': '3', '화장실이 깨끗해요': '3', '집중하기 좋아요': '2', '뷰가 좋아요': '2', '좌석이 편해요': '1', '사진이 잘 나와요': '1'}"
1468,칠성동 청솔로9 침산점,청솔로9 침산점,4.51,272,25,대구 북구 옥산로 87,09:00 - 22:30,070-7808-1080,NO INFO,"누구나 언제나 어디서나 즐길 수 있는 '청솔로9'

가정이나 직장에서도 매장에서 마시는 음료와 동일한 퀄리티로 언제나 어디서나 나만의 카페 연출이 가능하면서 무난하지만 누구나 즐길 수 있는 카페입니다.

부드러운 크레마와 다크초콜렛 맛, 카라멜 맛의 애프터 테이스트 다크로스팅으로 스모키함을 주는 강렬한 풍미의 '커피'

 청솔로9만의 와플믹스를 제조하여 바삭함과 고소함을 극대화시킨 '와플'

※ 딜리버리 특성상 얼음이 녹거나 음료가 식는 등의 문제를 최소화하기 위해 제작된 '파우치'
단체주문, 답례품, 피크닉으로 제격

모든 메뉴는 주문 즉시 만듭니다.

매일 아침 와플반죽과 생크림을 수제로 직접 만들며 디저트일 경우 주문 시 바로 조리하는 특성상 모든 조리시간이 10분-20분 정도 소요됩니다.

청솔로9는 우리 가족이 먹는다는 마음으로 조리하고 있습니다.",공사중,"{'커피가 맛있어요': '38', '가성비가 좋아요': '29', '디저트가 맛있어요': '26', '음료가 맛있어요': '26', '친절해요': '26', '매장이 청결해요': '17', '특별한 메뉴가 있어요': '9', '인테리어가 멋져요': '3', '대화하기 좋아요': '3', '좌석이 편해요': '2', '집중하기 좋아요': '2', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '화장실이 깨끗해요': '1'}"
1469,침산1동 카페봄봄 북구청점,카페봄봄 북구청점,4.55,292,초기값,대구 북구 옥산로 87,09:00 - 21:00,053-353-0933,http://www.cafebombom.co.kr/,NO INFO,공사중,"{'커피가 맛있어요': '122', '가성비가 좋아요': '113', '음료가 맛있어요': '74', '친절해요': '53', '디저트가 맛있어요': '19', '매장이 청결해요': '19', '인테리어가 멋져요': '5', '특별한 메뉴가 있어요': '5', '대화하기 좋아요': '4', '좌석이 편해요': '3', '주차하기 편해요': '2', '뷰가 좋아요': '2', '화장실이 깨끗해요': '1'}"
1470,고성동 파스쿠찌 대구침산점,파스쿠찌 침산점,4.44,486,21,대구 북구 옥산로 95 카페파스쿠찌,08:00 - 01:00,0507-1418-1064,http://www.caffe-pascucci.co.kr/,파스쿠찌 대구침산점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,공사중,"{'커피가 맛있어요': '88', '음료가 맛있어요': '54', '친절해요': '48', '대화하기 좋아요': '46', '디저트가 맛있어요': '45'}"
1471,칠성동 레프트뱅크 화인탑점,레프트뱅크 침산화인탑점,4.5,114,14,대구 북구 옥산로 95 화인탑펠리스1층110호(칠성동2가),"08:00 - 24:00
23:30 라스트오더",053-351-2130,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '47', '가성비가 좋아요': '45', '음료가 맛있어요': '40', '친절해요': '31', '디저트가 맛있어요': '16', '인테리어가 멋져요': '10', '매장이 청결해요': '9', '주차하기 편해요': '8', '대화하기 좋아요': '6', '좌석이 편해요': '5', '집중하기 좋아요': '3', '화장실이 깨끗해요': '3', '사진이 잘 나와요': '2', '특별한 메뉴가 있어요': '2', '뷰가 좋아요': '1'}"
1472,침산3동 올리브나무카페,올리브나무카페,4.45,72,초기값,대구 북구 옥산로17길 10,NO INFO,053-354-4666,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '29', '친절해요': '18', '가성비가 좋아요': '15', '매장이 청결해요': '13', '음료가 맛있어요': '12', '대화하기 좋아요': '11', '주차하기 편해요': '8', '화장실이 깨끗해요': '6', '좌석이 편해요': '4', '디저트가 맛있어요': '4', '인테리어가 멋져요': '2', '뷰가 좋아요': '2', '특별한 메뉴가 있어요': '1'}"
1473,침산3동 엔제리너스 대구침산점,엔제리너스 대구침산점,4.44,245,24,대구 북구 옥산로17길 14,10:00 - 24:00,053-354-7004,http://www.angelinus.com,"Always, ANGELINUS 반미맛집 엔제리너스",공사중,"{'커피가 맛있어요': '53', '친절해요': '44', '대화하기 좋아요': '31', '디저트가 맛있어요': '26', '매장이 청결해요': '26', '좌석이 편해요': '22', '집중하기 좋아요': '22', '음료가 맛있어요': '18', '인테리어가 멋져요': '13', '주차하기 편해요': '8', '가성비가 좋아요': '7', '화장실이 깨끗해요': '7', '특별한 메뉴가 있어요': '2', '뷰가 좋아요': '2', '사진이 잘 나와요': '1', '오래 머무르기 좋아요': '1'}"
1474,고성동 설빙 대구침산점,설빙 대구침산점,4.35,764,83,대구 북구 옥산로17길 14 칠성동 리치프라자,NO INFO,053-431-3333,https://blog.naver.com/sulbing0,NO INFO,공사중,"{'디저트가 맛있어요': '254', '특별한 메뉴가 있어요': '97', '친절해요': '69', '매장이 청결해요': '69', '커피가 맛있어요': '63'}"
1475,침산1동 투썸플레이스 대구침산점,투썸플레이스 대구침산점,4.34,324,32,"대구 북구 옥산로17길 47 1, 2층",09:00 - 23:00,053-354-0256,NO INFO,"투썸플레이스대구침산점 입니다
저희매장은 맛있는 커피와 음료 , 다양한 케이크 및 디저류가 준비되어있습니다
2층에는 단독단체룸 과 스터디룸이 준비되어 있습니다
단체룸 예약 및 케이크예약주문 , 단체주문은 매장으로 문의주시면 친절히 안내해드리겠습니다",공사중,"{'커피가 맛있어요': '63', '친절해요': '55', '디저트가 맛있어요': '49', '매장이 청결해요': '41', '음료가 맛있어요': '32'}"
1476,침산1동 마시그래이 침산점,마시그래이 침산점,초기값,98,7,대구 북구 옥산로17길 50 101동 상가 1층 3호(침산동),NO INFO,070-8836-9511,NO INFO,안녕하세요! 마시그래이 침산점 입니다:) 오늘도 저희 침산점에서 맛있는 음료와 함께 편안한 이 야기를 즐겨보시는건 어떨까요? 매장에서...,공사중,"{'가성비가 좋아요': '40', '커피가 맛있어요': '28', '음료가 맛있어요': '24', '친절해요': '23', '디저트가 맛있어요': '16', '인테리어가 멋져요': '8', '매장이 청결해요': '7', '특별한 메뉴가 있어요': '5', '좌석이 편해요': '4', '대화하기 좋아요': '4', '사진이 잘 나와요': '2', '집중하기 좋아요': '2', '양이 많아요': '1'}"
1477,노원동 크럼키,크럼키,초기값,123,29,대구 북구 옥산로9길 6 1층,09:00 - 20:00,0507-1498-2287,https://www.instagram.com/crumkie_,크럼블과 쿠키는 크럼키 !,공사중,"{'디저트가 맛있어요': '110', '친절해요': '85', '커피가 맛있어요': '67', '매장이 청결해요': '46'}"
1478,침산1동 테리커피로스터스,테리커피로스터스,4.78,404,17,대구 북구 원대로 113 1층,11:00 - 19:00,0507-1389-8482,https://smartstore.naver.com/tericoffee,"테리커피 로스터스는 테리커피의 직영점으로서 커피 로스팅을 직접하여 맛있는 커피맛을 유지하고 있고 다양한 음료 판매, 바리스타 자격증 1,2급 자격증 취득교육, 라떼아트교육, 개인카페 창업교육 등 다양한 커피교육을 하고 있다. 또한 다양한 커피 원두를 로스팅을 하여 카페내 판매 및 타업장 원두남품, 네이버 스마트스토어 매장도 운영하고 있다.",공사중,"{'커피가 맛있어요': '86', '친절해요': '41', '매장이 청결해요': '25', '음료가 맛있어요': '19', '대화하기 좋아요': '13'}"
1479,노원동 헬로우,헬로우,4.56,139,초기값,대구 북구 원대로 115,11:00 - 22:00,070-7803-1777,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '35', '음료가 맛있어요': '24', '친절해요': '20', '대화하기 좋아요': '18', '가성비가 좋아요': '16', '매장이 청결해요': '11', '디저트가 맛있어요': '8', '좌석이 편해요': '7', '집중하기 좋아요': '4', '인테리어가 멋져요': '3', '주차하기 편해요': '2', '특별한 메뉴가 있어요': '1'}"
1480,침산1동 제이커피 침산점,제이커피 침산점,4.39,155,35,대구 북구 원대로 117-1 1층 JAY COFFEE(북대구세무서 맞은편),10:50 - 22:00,053-355-5567,https://www.instagram.com/jaycoffee_chimsan,"제이커피 침산점입니다. 개인컵(텀블러, 머그잔 등 종류무관) 지참시 음료당 300원 할인해드려요!",공사중,"{'커피가 맛있어요': '45', '음료가 맛있어요': '21', '친절해요': '15', '디저트가 맛있어요': '14', '매장이 청결해요': '12', '대화하기 좋아요': '10', '가성비가 좋아요': '7', '인테리어가 멋져요': '5', '좌석이 편해요': '3', '특별한 메뉴가 있어요': '2', '주차하기 편해요': '1', '집중하기 좋아요': '1'}"
1481,침산1동 투썸플레이스 대구고성3가점,투썸플레이스 대구고성3가점,4.47,1477,59,대구 북구 원대로 52,08:00 - 01:00,053-352-0321,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '348', '디저트가 맛있어요': '234', '주차하기 편해요': '205', '친절해요': '179', '음료가 맛있어요': '177', '대화하기 좋아요': '166', '매장이 청결해요': '164', '좌석이 편해요': '150', '집중하기 좋아요': '90', '화장실이 깨끗해요': '71', '인테리어가 멋져요': '68', '뷰가 좋아요': '34', '가성비가 좋아요': '29', '특별한 메뉴가 있어요': '24', '사진이 잘 나와요': '10', '매장이 넓어요': '4', '오래 머무르기 좋아요': '1', '단체모임 하기 좋아요': '1'}"
1482,침산1동 코헨커피,코헨커피,4.29,182,초기값,대구 북구 원대로 91 코헨커피,09:00 - 22:00,053-355-1365,NO INFO,"가성비 최고의 커피와 음료, 벚꽃과 함께 커피한잔",공사중,"{'커피가 맛있어요': '81', '친절해요': '61', '가성비가 좋아요': '43', '음료가 맛있어요': '36', '매장이 청결해요': '32'}"
1483,고성동 감프커피,감프커피,4.64,932,71,"대구 북구 원대로 93 1,2층","09:00 - 22:00
21:30 라스트오더",0507-1336-5326,https://blog.naver.com/gamsadreamproject,국내산 쌀로 만드는 대구 퓨전떡카페 감프커피입니다 : ),공사중,"{'커피가 맛있어요': '398', '디저트가 맛있어요': '323', '친절해요': '284', '음료가 맛있어요': '190', '매장이 청결해요': '155', '특별한 메뉴가 있어요': '149', '가성비가 좋아요': '105', '대화하기 좋아요': '94', '좌석이 편해요': '88', '인테리어가 멋져요': '75', '화장실이 깨끗해요': '36', '집중하기 좋아요': '27', '사진이 잘 나와요': '16', '뷰가 좋아요': '9', '주차하기 편해요': '6', '매장이 넓어요': '1', '오래 머무르기 좋아요': '1', '단체모임 하기 좋아요': '1'}"
1484,원대동 발루토커피,발루토 커피,초기값,238,34,대구 북구 원대로19길 6 발루토 커피,10:00 - 20:00,0507-1303-5421,https://www.instagram.com/valuto_daegu,어느 누구던 편하게 이용할수 있는 곳 - 여긴 커 피에 진심이네요. - 인테리어가 너무 이뻐요. - 점 심시간에 왜그렇게 사람이 많은지 알겠어...,공사중,"{'친절해요': '181', '커피가 맛있어요': '178', '매장이 청결해요': '109', '디저트가 맛있어요': '104', '음료가 맛있어요': '67', '인테리어가 멋져요': '65', '사진이 잘 나와요': '50', '대화하기 좋아요': '49', '가성비가 좋아요': '39', '좌석이 편해요': '33', '특별한 메뉴가 있어요': '32', '집중하기 좋아요': '30', '화장실이 깨끗해요': '3', '뷰가 좋아요': '3', '아늑해요': '1', '선물하기 좋아요': '1', '주차하기 편해요': '1'}"
1485,산격2동 올리브카페,올리브카페,초기값,34,6,대구 북구 유통단지로 45,10:00 - 19:00,053-214-7776,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '14', '친절해요': '11', '매장이 청결해요': '8', '대화하기 좋아요': '7', '음료가 맛있어요': '6', '인테리어가 멋져요': '6', '주차하기 편해요': '6', '가성비가 좋아요': '5', '디저트가 맛있어요': '4', '좌석이 편해요': '2', '사진이 잘 나와요': '2', '특별한 메뉴가 있어요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
1486,산격2동 위트커피,위트커피 유통단지점,초기값,162,7,대구 북구 유통단지로 52-20 1층,09:00 - 22:00,053-381-3222,NO INFO,위트는 더치바닐라라떼 치즈아메리카노 맛집입니다,공사중,"{'커피가 맛있어요': '87', '친절해요': '46', '가성비가 좋아요': '40', '음료가 맛있어요': '34', '디저트가 맛있어요': '23', '매장이 청결해요': '17', '특별한 메뉴가 있어요': '14', '사진이 잘 나와요': '12', '대화하기 좋아요': '11', '인테리어가 멋져요': '10', '주차하기 편해요': '6', '뷰가 좋아요': '6', '좌석이 편해요': '3'}"
1487,산격1동 이디야커피 대구텍스빌점,이디야커피 대구텍스빌점,4.42,467,13,대구 북구 유통단지로 60 1025호,"09:30 - 20:00
19:30 라스트오더",053-601-0088,http://www.ediya.com/,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",공사중,"{'커피가 맛있어요': '91', '친절해요': '51', '음료가 맛있어요': '49', '가성비가 좋아요': '44', '매장이 청결해요': '29'}"
1488,산격2동 카페인(IN),카페인,4.05,76,초기값,대구 북구 유통단지로 60 지하1층 카페인,NO INFO,053-601-1333,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '11', '친절해요': '8', '디저트가 맛있어요': '6', '가성비가 좋아요': '6', '주차하기 편해요': '5', '음료가 맛있어요': '4', '대화하기 좋아요': '4', '좌석이 편해요': '3', '인테리어가 멋져요': '2', '사진이 잘 나와요': '2', '매장이 청결해요': '2', '특별한 메뉴가 있어요': '1', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
1489,검단동 투썸플레이스 대구엑스코점,투썸플레이스 대구엑스코점,4.32,478,34,대구 북구 유통단지로8길 86,08:00 - 22:00,053-382-1260,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '186', '디저트가 맛있어요': '99', '음료가 맛있어요': '91', '매장이 청결해요': '79', '친절해요': '78', '좌석이 편해요': '70', '대화하기 좋아요': '69', '집중하기 좋아요': '38', '인테리어가 멋져요': '30', '주차하기 편해요': '25', '화장실이 깨끗해요': '22', '특별한 메뉴가 있어요': '21', '가성비가 좋아요': '19', '뷰가 좋아요': '13', '사진이 잘 나와요': '4'}"
1490,국우동 카페히스토리스탠드,카페히스토리스탠드,4,34,초기값,대구 북구 주좌길 11 카페히스토리스탠드,11:30 - 20:00,0507-1331-9015,NO INFO,반려견과 함께 동반 입장 가능합니다:),공사중,"{'친절해요': '10', '커피가 맛있어요': '9', '음료가 맛있어요': '6', '디저트가 맛있어요': '3', '매장이 청결해요': '3'}"
1491,침산2동 메가MGC커피 대구칠성동점,메가MGC커피 칠성동점,4.43,447,11,대구 북구 중앙대로 540,09:30 - 22:00,053-424-2606,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '155', '가성비가 좋아요': '129', '친절해요': '74', '음료가 맛있어요': '70', '디저트가 맛있어요': '36'}"
1492,칠성동 빽다방 대구칠성하늘채점,빽다방 대구칠성하늘채점,초기값,90,1,대구 북구 중앙대로 540 오페라코오롱하늘채 301동 121호,08:00 - 22:00,0507-1441-9995,NO INFO,안녕하세요 빽다방 칠성하늘채점 입니다.,공사중,"{'가성비가 좋아요': '42', '친절해요': '32', '커피가 맛있어요': '31', '음료가 맛있어요': '31', '매장이 청결해요': '20', '디저트가 맛있어요': '13', '좌석이 편해요': '7', '특별한 메뉴가 있어요': '7', '집중하기 좋아요': '3'}"
1493,침산2동 워크업커피,워크업 커피,초기값,24,2,대구 북구 중앙대로 550-14 1층,NO INFO,070-5097-0112,NO INFO,맛있는 디저트와 커피를 합리적인 가격에 즐길 수 있는 커피,공사중,"{'커피가 맛있어요': '18', '음료가 맛있어요': '12', '디저트가 맛있어요': '11', '친절해요': '7', '매장이 청결해요': '7', '가성비가 좋아요': '6', '화장실이 깨끗해요': '3', '좌석이 편해요': '2', '인테리어가 멋져요': '2', '특별한 메뉴가 있어요': '2', '대화하기 좋아요': '2'}"
1494,침산2동 플레브,플레브스트릿,4.63,121,160,대구 북구 중앙대로 614-9,"11:00 - 21:00
20:50 라스트오더",0507-1369-3418,https://www.instagram.com/fleuve_street,"프랑스어로 '강'을 뜻하는 플레브(FLEUVE)를 신천으로 재해석하였습니다.
흐르는 신천을 따라가다 마주하는 거리
카페 '플레브스트릿(FLEUVE STREET)' 입니다.
유러피안 라이프 스타일 컨셉으로
느림의 미학(Aesthetics Of Slow)과 충분한 삶(Enough Life)을 지향하며
강물같은 잔잔한 멋을 선사합니다.

서로의 느림을 이해하고 존중해 주세요.

+상업적 촬영 시 사전 협의하셔야 합니다.
 (SNS태그 필수 / 협의없이는 불가-상시확인)
+대관 문의는 네이버톡톡으로 부탁드립니다.",공사중,"{'커피가 맛있어요': '28', '디저트가 맛있어요': '15', '음료가 맛있어요': '15', '인테리어가 멋져요': '15', '친절해요': '15'}"
1495,칠성동 하이다과점,하이다과점,4.86,54,31,대구 북구 중앙대로105길 19,NO INFO,0507-1416-3346,http://instagram.com/hi_dagwa,하이다과점 케이크와 마들렌은 쌀가루와 100% 동물성 생크림으로 만든 수제디저트로 밀가루 소화를 잘 못하시는 분들도 맛있게 드실 수 있어요 :-),공사중,"{'디저트가 맛있어요': '24', '친절해요': '16', '커피가 맛있어요': '12', '매장이 청결해요': '9', '음료가 맛있어요': '7'}"
1496,침산2동 더드림커피 대구침산1호점,더드림커피 대구침산1호점,4.56,181,초기값,대구 북구 중앙대로118길 19,"10:00 - 22:00
21:30 라스트오더",053-721-7606,http://www.thedreamcoffee.co.kr,"대구시 북구 침산동(침산 삼정그린코아 후문)에 위치한 테이크아웃커피전문점 더드림커피입니다.
더드림커피전문점에서는 고품격의 최고급원두를 제공하고 있으며, 더드림커피전문점의 빙수는 한번만 먹어본 사람이 없을 정도로 재주문율과 가성비1등을 늘 유지하고 있습니다. 배달의민족, 요기요, 쿠팡잇츠, 대구로를 통해서 집까지 안전하게 배달해 드리고 있으며, 배달시 엎질러지지 않도록 안전하고 꼼꼼하게 포장해서 보내드린답니다. 우리동네 1등 커피맛집 많은 사랑과 격려 부탁드립니다.
대표메뉴 : 1리터보틀커피, 1리터딸기라떼, 눈꽃인절미빙수, 눈꽃밀크팥빙수, 눈꽃녹차빙수, 눈꽃망고빙수, 딸기라떼, 딸기밀크쉐이크, 망고밀크쉐이크, 허니브레드, 허니바게트볼, 인절미토스트, 크로크무슈, 갈릭브레드, 더드림크로플, 벌꿀케이크",공사중,"{'커피가 맛있어요': '62', '친절해요': '41', '가성비가 좋아요': '37', '음료가 맛있어요': '32', '매장이 청결해요': '20', '대화하기 좋아요': '13', '좌석이 편해요': '12', '디저트가 맛있어요': '8', '화장실이 깨끗해요': '7', '특별한 메뉴가 있어요': '4', '인테리어가 멋져요': '3', '주차하기 편해요': '3', '집중하기 좋아요': '2', '사진이 잘 나와요': '1', '뷰가 좋아요': '1'}"
1497,관문동 아이아이아이커피,아이아이아이 커피,초기값,10,4,"대구 북구 칠곡중앙대로 181 1,2층 101호","07:30 - 20:00
19:20 라스트오더",0507-1440-4246,NO INFO,NO INFO,공사중,"{'친절해요': '7', '커피가 맛있어요': '6', '디저트가 맛있어요': '5', '음료가 맛있어요': '5', '가성비가 좋아요': '5', '매장이 청결해요': '4', '좌석이 편해요': '2', '특별한 메뉴가 있어요': '2', '대화하기 좋아요': '2', '화장실이 깨끗해요': '2', '뷰가 좋아요': '2', '인테리어가 멋져요': '1'}"
