,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
954,신암2동 투썸플레이스 대구신암점,투썸플레이스 신암점,초기값,625,17,대구 동구 아양로 39 우진빌딩 1층,09:00 - 23:00,053-941-5002,NO INFO,프리미엄 디저트 카페 투썸플레이스 신암점 입니다,공사중,"{'커피가 맛있어요': '107', '디저트가 맛있어요': '85', '매장이 청결해요': '65', '친절해요': '64', '음료가 맛있어요': '62', '대화하기 좋아요': '61', '좌석이 편해요': '57', '집중하기 좋아요': '23', '인테리어가 멋져요': '21', '특별한 메뉴가 있어요': '21', '가성비가 좋아요': '18', '화장실이 깨끗해요': '16', '주차하기 편해요': '7', '사진이 잘 나와요': '6'}"
955,도평동 힐링카페채움,채움편백찜질힐링카페,초기값,1,184,대구 동구 팔공로30길 6 2층,09:30 - 22:00,053-983-1235,NO INFO,"안녕하세요~ 
신개념 원적외선 편백 찜질테라피 채움 힐링카페입니다 
힐링이 되는 음악과 3가지의 기계 관리코스, 3가지의 영양음료와 함께 총 6가지의 서비스제공으로 머리부터 발끝까지 고객님의 힐링을 도와드리겠습니다~
✔️ 집중다이어트가 필요하신분, 
✔️ 늘 컨디션이 불편하신분, 
✔️ 면역력을 올리고 싶으신분, 
✔️ 건강하게 이뻐지고 아름다워 지고 싶으신분, 
✔️ 힐링이 필요하신분~~
모두모두 채움이 도와드리겠습니다^^🤗
하루의 지친 일상에서의 무거움을 채움에서 비워내시기 바랍니다 ! 🥰
채움에서 뵙겠습니다~~~ 
감사합니다~^^",공사중,리뷰 수 부족
956,안심1동 와우쥬,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
957,남산4동 아뜰리에빈 남산역점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
958,동촌동 인스퍼레이션디 동촌유원지점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
959,성내1동 어노잉,어노잉,초기값,518,810,대구 중구 경상감영길 226,NO INFO,NO INFO,http://instagram.com/all_knowing.official,"50년된 낡은 주택의 옛스러움에 어노잉(All know-ing)만의 감각을 접목시켜 대구 시내에서 보기 드문 자연과 어우러진 공간을 만들어 보았습니다. 흙, 돌, 나무, 바람, 햇빛, 물 등의 자연적 요소와 사람의 손길을 거쳐 만들어진 인위적인 요소들이 한곳에 어우러져 편안하고 다시 방문하고 싶은 공간이길 바랍니다.",공사중,"{'커피가 맛있어요': '140', '디저트가 맛있어요': '135', '인테리어가 멋져요': '131', '음료가 맛있어요': '89', '사진이 잘 나와요': '87', '대화하기 좋아요': '77', '뷰가 좋아요': '75', '친절해요': '69', '매장이 청결해요': '48', '특별한 메뉴가 있어요': '29', '좌석이 편해요': '26', '화장실이 깨끗해요': '18', '집중하기 좋아요': '11', '가성비가 좋아요': '6', '아늑해요': '3', '야외 공간이 멋져요': '2', '음식이 맛있어요': '1', '음악이 좋아요': '1', '주차하기 편해요': '1', '룸이 잘 되어있어요': '1'}"
960,해안동 오잉크,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
961,신천1·2동 땡스베이글,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
962,공산동 동원전통차,동원전통차,4.17,79,11,대구 동구 파계로131길 22,NO INFO,0507-1430-8985,NO INFO,NO INFO,공사중,리뷰 수 부족
963,안심3동 카페 누,카페누 대구혁신도시점,초기값,105,15,대구 동구 동내로 34 카페 누,"08:00 - 21:00
20:30 라스트오더",053-962-7150,https://www.instagram.com/cafe_nous_/,"대구 혁신도시에서 찾기 힘든 신상카페에서 즐기는 Fabulous한 시간!
통유리로 탁 트인 공간에서 즐기는 여유로움과 전망을 즐기 수 있습니다.
특별한 공간에서 전문 바리스타와 파티시에가 만드는 고품격 커피&베이커리를 즐길 수 있는 곳
오롯이 공간과 시간에 녹아들어 그 순간 자체를 즐겨주시면 당신께 Fabulous한 공간이 될 것입니다.",공사중,"{'커피가 맛있어요': '59', '친절해요': '54', '매장이 청결해요': '50', '빵이 맛있어요': '46', '주차하기 편해요': '41', '대화하기 좋아요': '29', '음료가 맛있어요': '26', '좌석이 편해요': '23', '화장실이 깨끗해요': '19', '뷰가 좋아요': '18', '인테리어가 멋져요': '17', '디저트가 맛있어요': '11', '사진이 잘 나와요': '6', '가성비가 좋아요': '5', '집중하기 좋아요': '4', '매장이 넓어요': '1', '특별한 메뉴가 있어요': '1'}"
964,불로·봉무동 이시아카페,검색결과 없음,,,,,,,,,,
965,안심3동 카페더치앤빈,검색결과 없음,,,,,,,,,,
966,신암1동 인어커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
967,효목2동 윤영,윤영,초기값,124,88,"대구 수성구 만촌로 158 1, 2층","10:00 - 21:30
21:00 라스트오더",0507-1334-3864,NO INFO,NO INFO,공사중,"{'디저트가 맛있어요': '72', '매장이 청결해요': '55', '커피가 맛있어요': '44', '친절해요': '41', '특별한 메뉴가 있어요': '41', '인테리어가 멋져요': '39', '음료가 맛있어요': '30', '대화하기 좋아요': '27', '좌석이 편해요': '16', '주차하기 편해요': '15', '사진이 잘 나와요': '14', '화장실이 깨끗해요': '10', '뷰가 좋아요': '10', '집중하기 좋아요': '9', '가성비가 좋아요': '4'}"
968,동인동 이디야커피 대구시청점,이디야커피 대구시청점,4.42,261,12,대구 중구 국채보상로131길 15,07:00 - 21:00,053-255-2586,http://www.ediya.com/,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",공사중,"{'커피가 맛있어요': '55', '음료가 맛있어요': '40', '친절해요': '37', '가성비가 좋아요': '23', '대화하기 좋아요': '18', '디저트가 맛있어요': '17', '매장이 청결해요': '17', '좌석이 편해요': '14', '집중하기 좋아요': '9', '인테리어가 멋져요': '8', '특별한 메뉴가 있어요': '7', '사진이 잘 나와요': '5', '주차하기 편해요': '3', '화장실이 깨끗해요': '3', '뷰가 좋아요': '2'}"
969,남산1동 카페맥피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
970,동인동 여름다방,여름다방,초기값,60,171,대구 중구 국채보상로 738 2층,"12:00 - 20:00
19:45 라스트오더",0507-1394-2336,https://www.instagram.com/summer_dabang,모두가 잔잔하고 온전한 시간을 보내시길 바랍니다. 편안히 쉬어가세요:),공사중,"{'커피가 맛있어요': '22', '집중하기 좋아요': '21', '인테리어가 멋져요': '20', '디저트가 맛있어요': '19', '특별한 메뉴가 있어요': '14', '친절해요': '13', '음료가 맛있어요': '11', '사진이 잘 나와요': '8', '대화하기 좋아요': '6', '매장이 청결해요': '5', '뷰가 좋아요': '4', '차분한 분위기에요': '2', '아늑해요': '2', '가성비가 좋아요': '2', '좌석이 편해요': '1'}"
971,대봉1동 라이브온 라이브카페,라이브온 라이브카페,4.36,24,초기값,대구 중구 달구벌대로 2232-11,NO INFO,010-8383-9666,NO INFO,"일반음식점이아닌 완전식품,배달음식,가정용주류를 주문해서 라이브와 함께 드실수있는 소매점입니다.",공사중,리뷰 수 부족
972,불로·봉무동 미소꼬마김밥.노랑커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
973,남산1동 버터풀,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
974,성내1동 수수케키,수수케키,4.74,232,195,대구 중구 명륜로23길 46 1층,NO INFO,0507-1304-2193,http://www.instagram.com/soosoo_keki,"- 주문케이크 하루 전 예약불가
(3-4일 여유있게 주문주세요)
- 정기휴무 외 임시휴무일 있습니다. 미리 안내드려요:)",공사중,리뷰 수 부족
975,신천1·2동 홈카페24,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
976,방촌동 시즌커피숍,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
977,안심2동 마실커피 율하점,마실커피 율하점,초기값,129,60,대구 동구 안심로22길 14 1층,08:00 - 22:00,0507-1307-9406,NO INFO,"안녕하세요 :)
마실커피 율하점입니다.
고객님들께 맛있는 커피와 디저트 제공해드리겠습니다!",공사중,"{'커피가 맛있어요': '67', '가성비가 좋아요': '47', '친절해요': '40', '음료가 맛있어요': '38', '매장이 청결해요': '22', '디저트가 맛있어요': '12', '대화하기 좋아요': '6', '인테리어가 멋져요': '4', '주차하기 편해요': '4', '특별한 메뉴가 있어요': '3', '집중하기 좋아요': '2', '좌석이 편해요': '1', '사진이 잘 나와요': '1'}"
978,대신동 하프힐,하프힐,4.6,194,147,대구 서구 달구벌대로375길 23-1,"12:00 - 22:00
21:30 라스트오더",0507-1320-5029,https://www.instagram.com/cafe__halfhill,"* 디저트류는 밀가루를 전혀 사용하지 않고 쌀가루만 사용합니다.

*디저트종류는 매번 달라지며 구움과자류와 소금빵 브라우니류를 만들어요

*쿠키류를 전문으로 판매하고 있으며 이색쿠키를 공부하고 주로 굽습니다. 라인업은 매번 달라지는 점 참고 바랍니다:)

*구움과자류는 발효버터와 동물성생크림만 사용합니다. 값싼 재료는 절대 사용하지 않으며 제가 먹는다는 생각으로 굽습니다.

*하프힐은 음료에 들어가는 시럽류는 시판이 아닌 수제로 만들어서 사용합니다.

[시그니처 추천메뉴]

-바닐라 크림라떼
-로얄밀크티
-말차 슈페너",공사중,"{'커피가 맛있어요': '73', '친절해요': '67', '디저트가 맛있어요': '58', '음료가 맛있어요': '39', '인테리어가 멋져요': '37', '매장이 청결해요': '27', '대화하기 좋아요': '26', '사진이 잘 나와요': '22', '좌석이 편해요': '16', '특별한 메뉴가 있어요': '15', '가성비가 좋아요': '13', '집중하기 좋아요': '5', '뷰가 좋아요': '4', '화장실이 깨끗해요': '3', '음악이 좋아요': '1'}"
979,신암2동 투데이로스팅커피 경대점,투데이로스팅커피 경대점,4.68,21,초기값,대구 북구 경대로 35,NO INFO,070-8615-4494,NO INFO,NO INFO,공사중,리뷰 수 부족
980,안심3동 제리커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
981,해안동 옛커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
982,신암1동 아진커피숍,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
983,동인동 호반카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
984,남산2동 두남,카페두남,4.86,175,초기값,대구 중구 달구벌대로418길 13 까페두남,08:00 - 20:00,0507-1315-7906,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '88', '친절해요': '63', '음료가 맛있어요': '58', '가성비가 좋아요': '49', '매장이 청결해요': '37', '인테리어가 멋져요': '22', '대화하기 좋아요': '21', '디저트가 맛있어요': '12', '특별한 메뉴가 있어요': '11', '사진이 잘 나와요': '8', '집중하기 좋아요': '8', '화장실이 깨끗해요': '8', '뷰가 좋아요': '4', '좌석이 편해요': '2', '주차하기 편해요': '2'}"
985,남산2동 매스커피 반월당점,매스커피 반월당점,4.75,143,17,대구 중구 종로 8,07:30 - 21:30,053-422-8994,https://www.instagram.com/masscoffee_,NO INFO,공사중,"{'커피가 맛있어요': '93', '음료가 맛있어요': '27', '가성비가 좋아요': '23', '친절해요': '19', '특별한 메뉴가 있어요': '12', '디저트가 맛있어요': '7', '매장이 청결해요': '4', '대화하기 좋아요': '2', '화장실이 깨끗해요': '2', '인테리어가 멋져요': '1', '사진이 잘 나와요': '1', '뷰가 좋아요': '1'}"
986,공산동 블랙쉽커피(Black sheep coffee),블랙쉽커피,4.88,102,25,대구 동구 연경지묘로 153,NO INFO,010-6838-8087,https://www.instagram.com/blacksheep__coffee,"아침에 여는 연경지구 팔공유치원 건너! 블랙쉽( 흑양)커피입니다. 첫 모금에 깊은 바디감, 달콤함 그리고 부드러운 산미를 느낄 수 있는 커...",공사중,"{'디저트가 맛있어요': '40', '커피가 맛있어요': '38', '친절해요': '33', '음료가 맛있어요': '32', '가성비가 좋아요': '14', '특별한 메뉴가 있어요': '13', '매장이 청결해요': '13', '주차하기 편해요': '6', '뷰가 좋아요': '4', '인테리어가 멋져요': '2', '좌석이 편해요': '1', '사진이 잘 나와요': '1', '집중하기 좋아요': '1', '대화하기 좋아요': '1'}"
987,성내1동 핸즈커피 동성로데오점,핸즈커피 동성로데오점,4.58,1054,186,대구 중구 동성로1길 40,09:30 - 24:00,0507-1317-9966,http://www.handscoffee.com,"안녕하세요 핸즈커피 동성로데오점입니다.
아시다시피 핸즈커피는 커피가 맛있습니다.
그리고 또한 와플도 유명하죠! 늘 신선하고 좋은 재료로 맛있는커피를 내려드리겠습니다!^^",공사중,"{'커피가 맛있어요': '242', '음료가 맛있어요': '140', '대화하기 좋아요': '125', '디저트가 맛있어요': '121', '친절해요': '111', '좌석이 편해요': '94', '매장이 청결해요': '72', '인테리어가 멋져요': '65', '집중하기 좋아요': '41', '뷰가 좋아요': '34', '특별한 메뉴가 있어요': '31', '화장실이 깨끗해요': '24', '가성비가 좋아요': '14', '사진이 잘 나와요': '10', '주차하기 편해요': '5', '아늑해요': '1', '오래 머무르기 좋아요': '1'}"
988,안심1동 카페찐,카페찐,4.87,46,224,대구 동구 율하서로 78 103호 카페찐,NO INFO,0507-1364-9642,https://blog.naver.com/rapalsk,"직접 주인이 가게에서 로스팅하고 더치-콜드브루 원액 드립해서. 직접 핸드드립, 더치원액으로 드 립해서 서빙해드립니다. 각 나라별 원두를...",공사중,"{'커피가 맛있어요': '9', '친절해요': '8', '매장이 청결해요': '4', '디저트가 맛있어요': '3', '특별한 메뉴가 있어요': '3', '음료가 맛있어요': '2', '인테리어가 멋져요': '1', '집중하기 좋아요': '1', '대화하기 좋아요': '1'}"
989,남산2동 르폴뒤,르폴뒤,4.5,2453,654,대구 중구 동성로1길 26,10:00 - 22:30,053-426-3006,NO INFO,NO INFO,공사중,리뷰 수 부족
990,안심3동 헤브론,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
991,남산4동 나쁜 커피&북스,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
992,지저동 헵번(HEPBURN)1953,헵번1953,초기값,89,2,대구 동구 아양로 246-1,11:00 - 22:30,NO INFO,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '37', '친절해요': '22', '가성비가 좋아요': '14', '음료가 맛있어요': '11', '매장이 청결해요': '10', '대화하기 좋아요': '10', '디저트가 맛있어요': '8', '인테리어가 멋져요': '4', '좌석이 편해요': '1', '특별한 메뉴가 있어요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
993,효목2동 커피컵팟,커피컵팟,4.79,69,초기값,대구 동구 효서로 80 1층 coffee cuppot,NO INFO,070-4473-4799,https://www.instagram.com/mosmo_cuppot/,디자인 회사 소속 카페입니다 :),공사중,"{'음료가 맛있어요': '14', '커피가 맛있어요': '13', '친절해요': '11', '가성비가 좋아요': '10', '매장이 청결해요': '5', '대화하기 좋아요': '5', '좌석이 편해요': '1', '디저트가 맛있어요': '1', '인테리어가 멋져요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
994,안심2동 카페손수,카페손수,4.75,29,22,대구 동구 반야월로 102,NO INFO,070-4408-8878,http://m.smartstore.naver.com/cafesonsoo,"카페손수는 아이와 함께 경제적 자립을 원하는 여성 가장들이 좋은 원두로 정성껏 만드는 커피와 차, 우리 밀, 우리 쌀로 만든 건강한 빵.
그리고 지지 않는 꽃 프리저브드와 생화, 식물을 마음에 담아 판매하고 있습니다.",공사중,리뷰 수 부족
995,동인동 디르페,디르페,4.98,149,91,대구 중구 동덕로30길 139-4 1층,12:00 - 22:00,0507-1403-9097,https://www.instagram.com/atm_dirpe,"좋은공간, 늘 행복하세요.",공사중,"{'커피가 맛있어요': '81', '친절해요': '76', '인테리어가 멋져요': '56', '매장이 청결해요': '48', '음료가 맛있어요': '43', '사진이 잘 나와요': '35', '대화하기 좋아요': '30', '화장실이 깨끗해요': '24', '특별한 메뉴가 있어요': '23', '디저트가 맛있어요': '15', '좌석이 편해요': '10', '집중하기 좋아요': '9', '뷰가 좋아요': '6', '가성비가 좋아요': '4'}"
996,삼덕동 살구,살구,초기값,213,226,대구 중구 달구벌대로443길 15-28 102호,"11:00 - 20:00
19:15 라스트오더",0507-1336-4459,https://www.instagram.com/_____salgu,"여러가지 디저트와 와인,grocery,그리고 커피를 드실 수 있는 삼덕동의 조그마한 카페입니다.",공사중,"{'디저트가 맛있어요': '169', '친절해요': '141', '인테리어가 멋져요': '111', '커피가 맛있어요': '88', '특별한 메뉴가 있어요': '82', '사진이 잘 나와요': '75', '음료가 맛있어요': '71', '매장이 청결해요': '56', '대화하기 좋아요': '36', '화장실이 깨끗해요': '19', '좌석이 편해요': '15', '뷰가 좋아요': '6', '주차하기 편해요': '5', '가성비가 좋아요': '5', '집중하기 좋아요': '4', '차분한 분위기에요': '1', '아늑해요': '1', '선물하기 좋아요': '1'}"
997,남산3동 피아노포르테,카페피아노포르테,초기값,6,1,대구 중구 남산로4길 33 1층 CafePianoForte,NO INFO,0507-1327-7449,https://www.instagram.com/_cafe_pianoforte_,"안녕하세요.
Cafe. PianoForte 입니다.

모든 걱정과 염려는
내려놓고 돌아가시는
따뜻한 카페가 되었으면
좋겠습니다.

편하게 쉬다 가세요!

Instagram : _cafe_pianoforte_

Take Out 및 개인 텀블러 사용시 500원 할인됩니다.
모든 디저트는 직접 만들고 있습니다.
디저트류는 Take Out 시, 할인되지 않습니다.
프릳츠 커피 원두를 사용합니다.",공사중,리뷰 수 부족
998,성내1동 이얼즈,이얼즈,초기값,574,412,"대구 중구 공평로 79 . 1층,2층(동문동)",NO INFO,0507-1310-4048,https://www.instagram.com/years__offcial,"always, years ! 대구 번화가의 중심 동성로 인근 교동에 위치한 이얼즈 입니다. 특별한 디저트 요 크셔푸딩 과 고양이모양의 푸딩 그리고 인...",공사중,"{'커피가 맛있어요': '233', '인테리어가 멋져요': '215', '친절해요': '181', '디저트가 맛있어요': '179', '음료가 맛있어요': '149', '특별한 메뉴가 있어요': '105', '대화하기 좋아요': '101', '사진이 잘 나와요': '100', '매장이 청결해요': '70', '좌석이 편해요': '47', '매장이 넓어요': '38', '화장실이 깨끗해요': '23', '뷰가 좋아요': '23', '음악이 좋아요': '19', '가성비가 좋아요': '16', '집중하기 좋아요': '15', '음식이 빨리 나와요': '10', '양이 많아요': '3', '차분한 분위기에요': '2', '아늑해요': '2', '반려동물과 가기 좋아요': '2', '빵이 맛있어요': '1', '음식이 맛있어요': '1', '야외 공간이 멋져요': '1', '주차하기 편해요': '1', '오래 머무르기 좋아요': '1'}"
999,남산4동 설빙 대구대명점,설빙 대구대명점,초기값,322,5,대구 남구 현충로 262,"11:00 - 24:00
23:30 라스트오더",053-622-5200,NO INFO,"맛있는 설빙, 디저트, 커피를 판매합니다!",공사중,"{'디저트가 맛있어요': '165', '친절해요': '67', '매장이 청결해요': '66', '특별한 메뉴가 있어요': '44', '대화하기 좋아요': '43', '좌석이 편해요': '37', '커피가 맛있어요': '36', '음료가 맛있어요': '36', '가성비가 좋아요': '24', '인테리어가 멋져요': '15', '화장실이 깨끗해요': '11', '집중하기 좋아요': '5', '사진이 잘 나와요': '4', '주차하기 편해요': '3'}"
1000,신암4동 이디야커피 대구파티마병원점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1001,도평동 이디야커피 대구이시아폴리스점,이디야커피 대구이시아폴리스점,4.55,377,19,대구 동구 팔공로 250,08:30 - 22:30,053-984-2228,http://www.ediya.com/,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",공사중,"{'커피가 맛있어요': '92', '음료가 맛있어요': '45', '친절해요': '45', '가성비가 좋아요': '30', '매장이 청결해요': '27', '디저트가 맛있어요': '26', '대화하기 좋아요': '18', '주차하기 편해요': '17', '좌석이 편해요': '11', '특별한 메뉴가 있어요': '7', '인테리어가 멋져요': '6', '집중하기 좋아요': '5', '뷰가 좋아요': '5', '화장실이 깨끗해요': '4', '사진이 잘 나와요': '2', '빵이 맛있어요': '1', '음식이 맛있어요': '1'}"
1002,동인동 포라운지,포라운지,4.72,30,초기값,대구 중구 국채보상로152길 2,10:00 - 22:00,0507-1491-0011,https://blog.naver.com/pawlounge,"안녕하세요.
핫플레이스 삼덕동 커피 맛집, 반려견과 함께할 수 있는 DOG FRIENDLY 카페 포라운지입니다. 
김광석길에서 도보 10분, 신천 산책길이 이어지는 동신교에 위치하고 있습니다. 
애견 셀프스파와 수제 간식도 많은 이용 부탁드립니다. ^^",공사중,리뷰 수 부족
1003,대봉2동 용주카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1004,삼덕동 우리의낮과밤,우리의 낮과밤,초기값,90,139,대구 중구 달구벌대로443길 16-8 1층,NO INFO,0507-1359-7574,https://blog.naver.com/ourdayandnight,"당신의 겨울을 더욱 로맨틱하게... Be my Valentine!!
포근한 공간 달콤한 디저트 그리고 사랑스러운 냥이가 있는 cafe 우리의 낮과밤 입니다.
시즌 별로 매장 무드와 디저트가 체인지 됩니다.
[실내는 No키즈 / No펫]",공사중,"{'디저트가 맛있어요': '54', '커피가 맛있어요': '49', '음료가 맛있어요': '49', '친절해요': '47', '인테리어가 멋져요': '46', '아늑해요': '31', '특별한 메뉴가 있어요': '29', '사진이 잘 나와요': '26', '좌석이 편해요': '23', '가성비가 좋아요': '17', '오래 머무르기 좋아요': '16', '대화하기 좋아요': '14', '매장이 청결해요': '12', '집중하기 좋아요': '7'}"
1005,안심1동 대구동구시니어클럽누리커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1006,신암1동 청진담,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1007,성내2동 더플레이스카툰24,더플레이스카툰24,4.49,232,27,대구 중구 중앙대로 391 애비뉴8번가 123호,00:00 - 24:00,0507-1342-6394,https://blog.naver.com/monsterrider,"안녕하세요^^
대구 24시 만화카페 카툰24 (THE PLACE CARTOON24)입니다.

샤워룸,뷰티라운지,개인단독룸으로 넷플릭스 시청까지 가능한 24시간 만화카페입니다.
야간시간에는 무인 키오스크로 운영되며, 캔음료 및 스낵류만 셀프결제 이용가능합니다.
조리음식 및 카페음료는 12시부터 20시까지 가능합니다.
샤워용품 및 수건은 개인이 지참하셔서 이용하셔야 합니다.(판매불가)",공사중,리뷰 수 부족
1008,대봉2동 우미우미,검색결과 없음,,,,,,,,,,
1009,성내3동 커피한잔할래요,커피한잔할래요,4.58,57,초기값,대구 중구 국채보상로 530,NO INFO,0507-1458-3461,http://instagram.com/t._.lovely,정류장에서 2분거리와 대형 벚꽃나무오 함께 사진 찍을 수 있는 포토존이 있어용!! 다른 포토존도 많답니당^^,공사중,"{'커피가 맛있어요': '21', '친절해요': '16', '인테리어가 멋져요': '10', '대화하기 좋아요': '10', '음료가 맛있어요': '9', '좌석이 편해요': '6', '디저트가 맛있어요': '6', '사진이 잘 나와요': '6', '화장실이 깨끗해요': '5', '가성비가 좋아요': '4', '특별한 메뉴가 있어요': '4', '매장이 청결해요': '4', '집중하기 좋아요': '4', '뷰가 좋아요': '1'}"
1010,성내2동 서스카페,서스카페,4.59,118,233,대구 중구 경상감영길 32,NO INFO,010-7165-8800,http://instagram.com/suss_cafe,"안녕하세요. 저희 SUSS 카페는 누구나 편안히 머무를 수 있는 YES PET, YES KIDS를 지향하고 있습니다. 혹시 이런 점에 있어 불편하신 ...",공사중,"{'디저트가 맛있어요': '41', '커피가 맛있어요': '39', '인테리어가 멋져요': '34', '음료가 맛있어요': '22', '친절해요': '19', '사진이 잘 나와요': '16', '대화하기 좋아요': '16', '특별한 메뉴가 있어요': '14', '매장이 청결해요': '10', '가성비가 좋아요': '7', '집중하기 좋아요': '6', '좌석이 편해요': '4', '뷰가 좋아요': '2', '주차하기 편해요': '1', '화장실이 깨끗해요': '1'}"
1011,신천1·2동 하얀기억,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1012,동촌동 1리터맥스커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1013,신암4동 정다운커피숍,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1014,공산동 비채담,비채담,초기값,3,7,대구 동구 팔공산로 327,10:00 - 18:30,010-3768-9389,NO INFO,NO INFO,공사중,리뷰 수 부족
1015,신천3동 카페나무그루,카페나무그루,4,44,12,"대구 동구 송라로12길 31 1층, 카페나무그루","09:00 - 22:00
21:30 라스트오더",0507-1387-4521,https://www.instagram.com/,"식어도 맛있는 커피한 잔과 함께 힐링할 수 있는 조용한 까페
고객님께서 지불하신 음료값에 대한 가치를 추구하는 매장입니다.",공사중,"{'커피가 맛있어요': '23', '친절해요': '20', '음료가 맛있어요': '11', '매장이 청결해요': '9', '대화하기 좋아요': '8', '디저트가 맛있어요': '5', '좌석이 편해요': '4', '인테리어가 멋져요': '4', '화장실이 깨끗해요': '3', '가성비가 좋아요': '2', '집중하기 좋아요': '2', '차분한 분위기에요': '1', '특별한 메뉴가 있어요': '1'}"
1016,도평동 뉴카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1017,신천4동 써니맘가득,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1018,신암4동 폴바셋 대구신세계백화점1호점,폴바셋 신세계백화점 대구 1호점(본관B1),4.62,4756,93,대구 동구 동부로 149 대구 신세계 백화점 본관 지하 1층,NO INFO,053-661-1690,http://www.baristapaulbassett.co.kr/,폴바셋 대구 신세계백화점 1호점,공사중,"{'커피가 맛있어요': '1019', '음료가 맛있어요': '512', '친절해요': '421', '디저트가 맛있어요': '332', '매장이 청결해요': '191', '특별한 메뉴가 있어요': '179', '주차하기 편해요': '111', '대화하기 좋아요': '61', '인테리어가 멋져요': '45', '가성비가 좋아요': '43', '좌석이 편해요': '41', '화장실이 깨끗해요': '29', '사진이 잘 나와요': '21', '뷰가 좋아요': '19', '집중하기 좋아요': '18', '차가 맛있어요': '1'}"
1019,안심2동 카페mImL,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1020,방촌동 솔트,솔트,4.38,170,124,대구 동구 신평로 49 솔트,11:00 - 22:00,0507-1311-5267,NO INFO,우리는 카페 문화의 홍수 속에서 고객을 위한 본질적 가치를 고수합니다.,공사중,"{'친절해요': '51', '커피가 맛있어요': '50', '매장이 청결해요': '35', '인테리어가 멋져요': '32', '음료가 맛있어요': '30', '디저트가 맛있어요': '28', '대화하기 좋아요': '19', '특별한 메뉴가 있어요': '18', '사진이 잘 나와요': '13', '화장실이 깨끗해요': '12', '좌석이 편해요': '7', '가성비가 좋아요': '6', '집중하기 좋아요': '6', '뷰가 좋아요': '4', '차가 맛있어요': '1'}"
1021,성내3동 조은다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
1022,남산3동 메가샵 크로플 남산점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
