,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
666,가창면 폰타나커피,폰타나커피,초기값,219,65,대구 달성군 가창면 가창로 737 폰타나커피,11:00 - 18:00,0507-1331-1224,http://fontanacoffee.co.kr,"폰타나커피는 바쁜 일상에 느긋한 휴식을 줄 수 있는 편안한 카페입니다.
큰 규모의 예쁘게 잘 꾸며진 카페는 아니지만, 언제든 오시면 편하게 주차하실 수 있으며 가장 맛있는 커피와 차, 디저트를 제공하겠습니다.

- 커피 : 직접 로스팅합니다. 식품제조가공업 등록된 로스팅 팩토리에서 마스터가 직접 로스팅합니다. 납품을 전문으로 하고 있으며, 매장에서도 에스프레소 음료류, 싱글 오리진 커피를 판매합니다.

- 원두 : 가장 신선한 상태로 원두를 판매합니다. 납품용 대량 로스팅 외에도 거의 매일 소량 로스팅하고 있습니다. 매장에서 사용하고 고객님들께 판매합니다. 원두 주문시 카운터에 말씀해주시면 가장 신선한 원두로 바로 소분, 포장합니다.

- 샌드위치 : 다른곳에서는 드실 수 없는 특별한 샌드위치입니다. 신선한 재료를 소량으로 늘 준비해두고 있으며, 사용되는 소스는 시중에 판매하는 소스가 아닌 매장에서 직접 만든 수제 소스입니다. 단, 주문시 대략 15분정도 만드는 시간이 소요되니 넉넉히 기다려주시면 정성껏 만들겠습니다.

- 핸드드립 : 매장에서 볶은 신선한 원두로 폰타나커피 드립법을 이용해 맛있는 한잔의 드립커피를 제공합니다. 맛있는 커피를 선별해 판매하므로 원두는 수시로 변경될 수 있습니다. 선택이 어려우시면 바리스타에게 말씀해주세요. 취향에 적합한 원두를 추천해 드립니다.

- 차(tea) : 국내 최고의 티블랜더에게 특별히 폰타나커피에서만 드실 수 있는 차를 요청하여 만든(블랜딩 한) 차입니다. 차(tea)만 구매해 가시는 분들도 많으실정도로 훌륭합니다.

- 디저트 : 대한민국 1호 쇼콜라띠에가 만드는 수제 케익과 쿠키를 판매합니다. 좋은 재료와 기술로 만들어진 디저트는 한 입 드셔보시면 차이를 바로 느끼실 수 있습니다. 지나치게 달거나 자극적이지 않습니다. 맛있습니다.

- 주차 : 대림생수 내 주차장을 이용하기때문에 주차에 불편함이 없습니다. 넉넉히 50대는 댈 수 있는 널찍하고 깨끗한 주차장입니다. 폰타나커피 이용시 주차료(1,000)원은 무료입니다.

폰타나커피가 추구하는 지향점은 '맛'입니다. 고객님이 지불하는 돈의 가치를 소중히 여기며 그 이상을 판매하는 곳이 되기위해 항상 노력합니다. 모두를 만족시킬 수는 없겠지만 많은 분들이 만족할 수 있는 커피 전문점이 되겠습니다.",공사중,"{'커피가 맛있어요': '145', '주차하기 편해요': '117', '친절해요': '104', '뷰가 좋아요': '96', '야외 공간이 멋져요': '90', '매장이 청결해요': '66', '사진이 잘 나와요': '59', '대화하기 좋아요': '37', '좌석이 편해요': '25', '디저트가 맛있어요': '24', '특별한 메뉴가 있어요': '17', '화장실이 깨끗해요': '17', '집중하기 좋아요': '12', '건강한 맛이에요': '9', '비싼 만큼 가치있어요': '5', '차분한 분위기에요': '2', '음료가 맛있어요': '1'}"
667,가창면 카페랑,카페랑,4.65,57,초기값,대구 달성군 가창면 가창로126길 5 카페 랑,07:00 - 21:00,053-524-4007,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '14', '음료가 맛있어요': '11', '친절해요': '11', '디저트가 맛있어요': '8', '매장이 청결해요': '5', '가성비가 좋아요': '4', '대화하기 좋아요': '4', '뷰가 좋아요': '4', '주차하기 편해요': '3', '인테리어가 멋져요': '2', '좌석이 편해요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
668,가창면 투썸플레이스 대구가창점,투썸플레이스 대구가창점,4.39,1353,86,대구 달성군 가창면 가창로176길 30,"10:00 - 22:00
21:00 라스트오더",053-763-3295,NO INFO,"대구최대규모 투썸! 야외에서 즐기는 1, 2층 테라스의 경관을 감상해 보세요.^^",공사중,"{'커피가 맛있어요': '277', '주차하기 편해요': '219', '뷰가 좋아요': '149', '매장이 청결해요': '125', '디저트가 맛있어요': '122', '좌석이 편해요': '113', '음료가 맛있어요': '111', '대화하기 좋아요': '105', '친절해요': '79', '인테리어가 멋져요': '77', '화장실이 깨끗해요': '45', '집중하기 좋아요': '34', '사진이 잘 나와요': '25', '가성비가 좋아요': '25', '특별한 메뉴가 있어요': '17'}"
669,가창면 핸즈커피 가창점,핸즈커피 가창점,초기값,695,141,대구 달성군 가창면 가창로176길 9,"11:00 - 21:00
20:30 라스트오더",0507-1337-9115,http://www.handscoffee.com,"""별빛""을 컨셉으로 만들어진 아키인 가창점
커피잔부터 고풍스러운 엔틱가구와 그림 
클래식과 모던함이 공존하는 곳
넓은 창밖으로 어디에 앉으셔도 감상할 수 있는 나무와 숲,하늘",공사중,"{'커피가 맛있어요': '151', '인테리어가 멋져요': '115', '주차하기 편해요': '72', '디저트가 맛있어요': '65', '매장이 청결해요': '58', '친절해요': '57', '음료가 맛있어요': '53', '대화하기 좋아요': '45', '좌석이 편해요': '42', '화장실이 깨끗해요': '37', '뷰가 좋아요': '37', '사진이 잘 나와요': '24', '특별한 메뉴가 있어요': '13', '가성비가 좋아요': '12'}"
670,가창면 커피온니두,커피온니두,4.7,53,13,대구 달성군 가창면 가창로221길 13,09:30 - 18:00,053-765-8355,https://onlydo1.modoo.at,NO INFO,공사중,"{'커피가 맛있어요': '17', '친절해요': '7', '음료가 맛있어요': '4', '디저트가 맛있어요': '3', '매장이 청결해요': '3', '대화하기 좋아요': '3', '좌석이 편해요': '2', '가성비가 좋아요': '2', '사진이 잘 나와요': '1', '집중하기 좋아요': '1'}"
671,가창면 커피예가,커피예가,4.37,117,17,대구 달성군 가창면 가창로38길 33-7,11:00 - 22:00,053-765-0234,NO INFO,가창의 분위기좋은 카페 커피예가입니다.,공사중,"{'커피가 맛있어요': '33', '음료가 맛있어요': '12', '뷰가 좋아요': '11', '인테리어가 멋져요': '9', '친절해요': '8', '디저트가 맛있어요': '7', '주차하기 편해요': '5', '가성비가 좋아요': '5', '특별한 메뉴가 있어요': '5', '대화하기 좋아요': '5', '매장이 청결해요': '4', '화장실이 깨끗해요': '3', '좌석이 편해요': '2', '집중하기 좋아요': '2'}"
672,가창면 커피팜,커피팜,4.64,69,72,대구 달성군 가창면 가창로57길 28,11:00 - 21:00,0507-1301-8434,https://ckdals1535.modoo.at,NO INFO,공사중,"{'커피가 맛있어요': '22', '친절해요': '18', '뷰가 좋아요': '12', '매장이 청결해요': '11', '대화하기 좋아요': '11', '주차하기 편해요': '7', '집중하기 좋아요': '7', '음료가 맛있어요': '6', '좌석이 편해요': '5', '디저트가 맛있어요': '5', '인테리어가 멋져요': '5', '특별한 메뉴가 있어요': '5', '가성비가 좋아요': '4', '화장실이 깨끗해요': '4', '사진이 잘 나와요': '2'}"
673,가창면 비트리커피,가창카페 비트리커피,5,403,84,대구 달성군 가창면 녹문길 31 비트리커피,"12:00 - 21:00
20:45 라스트오더",0507-1468-0929,https://www.instagram.com/btreecoffee,"대구근교 가창에 위치하고있는 브루잉 커피 전문점 카페 비트리입니다.
11월 새롭게 단장하여 선보이는 대구가창 야외카페로써 편안한 분위기에 풍미 좋은 원두 그리고 주차 시설까지 잘 준비되어있습니다.

대구에서 청도로 향하는 길목에 위치하고 있으니 드라이브겸 대구 근교 여행 계획 중이신분들 환영합니다.",공사중,"{'커피가 맛있어요': '243', '뷰가 좋아요': '121', '음료가 맛있어요': '97', '인테리어가 멋져요': '96', '디저트가 맛있어요': '90', '주차하기 편해요': '82', '친절해요': '75', '매장이 청결해요': '68', '대화하기 좋아요': '68', '사진이 잘 나와요': '37', '좌석이 편해요': '23', '특별한 메뉴가 있어요': '22', '가성비가 좋아요': '19', '화장실이 깨끗해요': '16', '집중하기 좋아요': '5', '야외 공간이 멋져요': '1'}"
674,가창면 카페쁘띠씨엘,쁘띠씨엘,4.35,451,39,대구 달성군 가창면 우록길 123,10:00 - 21:00,053-767-1300,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '103', '뷰가 좋아요': '68', '친절해요': '62', '주차하기 편해요': '61', '인테리어가 멋져요': '52', '음료가 맛있어요': '42', '디저트가 맛있어요': '41', '매장이 청결해요': '35', '대화하기 좋아요': '30', '화장실이 깨끗해요': '20', '특별한 메뉴가 있어요': '17', '좌석이 편해요': '16', '사진이 잘 나와요': '14', '가성비가 좋아요': '9', '빵이 맛있어요': '1', '룸이 잘 되어있어요': '1', '집중하기 좋아요': '1'}"
675,가창면 가창카페 아트도서관,가창카페 아트도서관,4.67,100,127,대구 달성군 가창면 우록길 131 카페 아트도서관,11:00 - 21:00,053-952-5252,https://enolja.com/t/053-952-5252,"대구 가창 카페 아트도서관은 다양한 아트북을 만나볼 수 있는 북카페로 가창의 청명한 자연과 함께 커피와. 웰빙피자. 웰빙차. 디저트를 즐기실 수 있습니다. 특히 피자는 맛있고 건강 식사로도 됩니다. 어린이는 물론 가족 연인과 함께 오시면 더욱 큰 힐링을 선사해드립니다. 방문객에게는 한시적으로 책1권도 선물한답니다.

아트도서관은 NO KID존이 아닌 아이들과 함께하는 YES KID존 입니다.",공사중,"{'인테리어가 멋져요': '50', '커피가 맛있어요': '33', '디저트가 맛있어요': '31', '친절해요': '30', '뷰가 좋아요': '25', '음료가 맛있어요': '23', '주차하기 편해요': '22', '특별한 메뉴가 있어요': '19', '좌석이 편해요': '16', '대화하기 좋아요': '16', '매장이 청결해요': '15', '사진이 잘 나와요': '12', '읽을만한 책이 많아요': '7', '가성비가 좋아요': '4', '집중하기 좋아요': '4', '화장실이 깨끗해요': '3', '차분한 분위기에요': '1', '컨셉이 독특해요': '1', '음식이 맛있어요': '1', '야외 공간이 멋져요': '1', '건강한 맛이에요': '1', '차가 맛있어요': '1', '단체모임 하기 좋아요': '1'}"
676,가창면 노즈커피,노즈커피,초기값,421,393,대구 달성군 가창면 우록길 244 A동,11:00 - 21:00,0507-1396-8781,https://www.instagram.com/nosecoffee_,대구 근교 제주도의 자연을 닮은 창고형 베이커리카페,공사중,"{'커피가 맛있어요': '220', '디저트가 맛있어요': '133', '인테리어가 멋져요': '106', '주차하기 편해요': '88', '음료가 맛있어요': '73', '매장이 청결해요': '72', '특별한 메뉴가 있어요': '63', '사진이 잘 나와요': '61', '뷰가 좋아요': '58', '친절해요': '51', '대화하기 좋아요': '51', '좌석이 편해요': '31', '화장실이 깨끗해요': '27', '집중하기 좋아요': '10'}"
677,가창면 향갤러리&카페,향갤러리&카페,4.07,23,14,대구 달성군 가창면 우록길 343-7 갤러리향&카페,NO INFO,0507-1324-6024,http://xn--###-wm7lvf090ev1ck07c2feea585lfa439d,그림전시와 인문학강의가 있는 클래식음악과 어우러진 최고의 전망을 자랑하는 카페입니다,공사중,"{'커피가 맛있어요': '4', '인테리어가 멋져요': '4', '친절해요': '3', '대화하기 좋아요': '3', '뷰가 좋아요': '3', '음료가 맛있어요': '2', '사진이 잘 나와요': '2', '매장이 청결해요': '2', '좌석이 편해요': '1', '주차하기 편해요': '1', '화장실이 깨끗해요': '1'}"
678,가창면 보니72,보니72,4.35,250,24,대구 달성군 가창면 우록길 72,NO INFO,053-767-7336,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '61', '뷰가 좋아요': '47', '친절해요': '28', '음료가 맛있어요': '22', '인테리어가 멋져요': '22', '주차하기 편해요': '22', '대화하기 좋아요': '19', '디저트가 맛있어요': '14', '좌석이 편해요': '12', '매장이 청결해요': '12', '특별한 메뉴가 있어요': '8', '사진이 잘 나와요': '7', '가성비가 좋아요': '6', '화장실이 깨끗해요': '4', '집중하기 좋아요': '2'}"
679,가창면 RULLYCOFFEE,룰리커피 가창점,초기값,1057,1203,대구 달성군 가창면 우록길 76,"10:00 - 22:00
21:00 라스트오더",070-7823-7637,https://smartstore.naver.com/rullycoffee,NO INFO,공사중,"{'커피가 맛있어요': '654', '뷰가 좋아요': '354', '인테리어가 멋져요': '336', '디저트가 맛있어요': '233', '사진이 잘 나와요': '168', '매장이 청결해요': '161', '주차하기 편해요': '134', '음료가 맛있어요': '133', '좌석이 편해요': '94', '친절해요': '84', '대화하기 좋아요': '73', '음식이 맛있어요': '52', '특별한 날 가기 좋아요': '48', '가성비가 좋아요': '13', '특별한 메뉴가 있어요': '12', '집중하기 좋아요': '12', '화장실이 깨끗해요': '5', '오래 머무르기 좋아요': '2', '빵이 맛있어요': '1', '야외 공간이 멋져요': '1'}"
680,가창면 카페공가,카페공가,4.43,452,202,대구 달성군 가창면 주리1길 52-5,NO INFO,053-767-0910,https://www.instagram.com/cafe.gongga,NO INFO,공사중,"{'뷰가 좋아요': '103', '커피가 맛있어요': '71', '사진이 잘 나와요': '46', '주차하기 편해요': '45', '디저트가 맛있어요': '26', '친절해요': '23', '음료가 맛있어요': '22', '대화하기 좋아요': '18', '인테리어가 멋져요': '17', '좌석이 편해요': '6', '특별한 메뉴가 있어요': '6', '가성비가 좋아요': '5', '매장이 청결해요': '4', '화장실이 깨끗해요': '3', '집중하기 좋아요': '2'}"
681,가창면 오퐁드부아 티하우스,오퐁드부아 티 하우스,4.47,321,239,대구 달성군 가창면 주리2길 101 오퐁드부아 티하우스,NO INFO,0507-1448-0319,https://smartstore.naver.com/aufonddubois,"숲 속 깊은 곳 / 계절 속의 삶

자연을 곁에 두고 있는 이 곳에서 계절 변화에 따른 자연의 재료를 통해 먹고 마시며 숲속의 편안함과 여유로움을 경험 할 수 있기를 바랍니다.

ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ

차를 천천히 경건하게 마셔라,
마치 세계 지구가 회전하는 축인 것 처럼-
미래를 향해 돌진하지 말고 천천히, 고르게.
실제 순간을 살아라.
오직 이 순간만이 인생이다.
-Thich Nhat Hanh-

ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ

A cup of tea is more than a drink.
Take time for tea.",공사중,"{'뷰가 좋아요': '147', '특별한 메뉴가 있어요': '91', '음료가 맛있어요': '83', '인테리어가 멋져요': '71', '주차하기 편해요': '69', '디저트가 맛있어요': '66', '친절해요': '62', '사진이 잘 나와요': '58', '매장이 청결해요': '52', '대화하기 좋아요': '51', '커피가 맛있어요': '37', '화장실이 깨끗해요': '30', '좌석이 편해요': '18', '집중하기 좋아요': '15', '가성비가 좋아요': '9'}"
682,가창면 커피스탑 본점,커피스탑본점,초기값,122,4,대구 달성군 가창면 헐티로 1291 커피스탑,NO INFO,053-767-7390,NO INFO,"세상 단 하나의 커피!
흉내는 낼수 있지만 똑같이
따라할순 없습니다.
^^
드셔보시면 알수 있는
스페셜티의 풍미와
진하면서 크리미하고
고소하고 구수한,
날씨가 더워지면 기분좋은 과일의 산미도 추가!
커피스탑 만의 커피!
고퀄리티 수입더치의 맛!
꼭 한번은 들러주세요 ^^",공사중,"{'친절해요': '30', '커피가 맛있어요': '28', '음료가 맛있어요': '18', '주차하기 편해요': '18', '가성비가 좋아요': '15', '매장이 청결해요': '12', '인테리어가 멋져요': '5', '대화하기 좋아요': '4', '뷰가 좋아요': '4', '좌석이 편해요': '2', '디저트가 맛있어요': '2', '특별한 메뉴가 있어요': '2', '사진이 잘 나와요': '1', '집중하기 좋아요': '1'}"
683,가창면 센스컵,카페 센스컵,4.92,20,23,대구 달성군 가창면 헐티로 1292 지하1층,NO INFO,0507-1372-0226,https://www.instagram.com/sense_cup,"저희 카페 위치는 대구 가창 초입에 위치하고 있습니다.

저희 카페는 '빈티지 특색'이 있으며,

빈티지 소품과 커피를 판매하는
'빈티지 카페'입니다.

핸드 드립 커피도 즐기실 수 있으며
 아메리카노 및 아인슈패너 등의 카페 메뉴도 즐길 수 있는
 카페 입니다.

빈티지나 레트로 소품도 구경하시고
소통할 수 있는 시간을 보내시길 바랍니다.

감사합니다.",공사중,"{'커피가 맛있어요': '15', '인테리어가 멋져요': '9', '디저트가 맛있어요': '5', '음료가 맛있어요': '4', '친절해요': '4', '사진이 잘 나와요': '3', '매장이 청결해요': '3', '좌석이 편해요': '1', '주차하기 편해요': '1', '가성비가 좋아요': '1', '특별한 메뉴가 있어요': '1', '대화하기 좋아요': '1'}"
684,구지면 탑리터 구지점,탑리터 구지점,초기값,32,4,대구 달성군 구지면 과학마을로 29 1층 102호,07:00 - 23:00,0507-1382-0280,NO INFO,대구 상생 카페 탑리터입니다!!,공사중,"{'가성비가 좋아요': '16', '친절해요': '14', '커피가 맛있어요': '11', '매장이 청결해요': '11', '음료가 맛있어요': '10', '디저트가 맛있어요': '3', '주차하기 편해요': '2', '인테리어가 멋져요': '1'}"
685,구지면 369떡카페,369떡카페,초기값,70,591,대구 달성군 구지면 과학마을로 48 가야빌딩 2층 369떡카페,NO INFO,053-614-4141,http://www.instagram.com/369cafe_,인스타 @369cafe_ 또는 카톡 369떡카페,공사중,"{'디저트가 맛있어요': '11', '매장이 청결해요': '10', '친절해요': '8', '커피가 맛있어요': '7', '음료가 맛있어요': '4', '좌석이 편해요': '3', '인테리어가 멋져요': '3', '특별한 메뉴가 있어요': '3', '화장실이 깨끗해요': '2', '사진이 잘 나와요': '1', '가성비가 좋아요': '1', '대화하기 좋아요': '1'}"
686,구지면 더리터 구지점,더리터 구지점,4.47,317,초기값,대구 달성군 구지면 과학마을로 51-1 102호,08:00 - 21:30,053-611-2070,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '75', '가성비가 좋아요': '72', '음료가 맛있어요': '63', '친절해요': '39', '매장이 청결해요': '18', '디저트가 맛있어요': '14', '특별한 메뉴가 있어요': '13', '주차하기 편해요': '6', '좌석이 편해요': '5', '대화하기 좋아요': '5', '사진이 잘 나와요': '4', '인테리어가 멋져요': '3', '뷰가 좋아요': '3', '화장실이 깨끗해요': '2', '집중하기 좋아요': '1'}"
687,구지면 마시그래이 현풍구지점,마시그래이 현풍구지점,4.63,228,초기값,대구 달성군 구지면 과학마을로 54,NO INFO,053-614-0427,http://masigray.com,NO INFO,공사중,"{'커피가 맛있어요': '51', '친절해요': '41', '음료가 맛있어요': '40', '가성비가 좋아요': '33', '특별한 메뉴가 있어요': '8', '디저트가 맛있어요': '6', '매장이 청결해요': '6', '대화하기 좋아요': '5', '주차하기 편해요': '2', '좌석이 편해요': '1'}"
688,구지면 청솔로9 구지점,청솔로9 구지점,초기값,63,8,대구 달성군 구지면 과학마을로3길 14 유보라 1차상가 109호,09:00 - 23:00,053-215-5020,NO INFO,NO INFO,공사중,"{'음료가 맛있어요': '26', '친절해요': '25', '커피가 맛있어요': '21', '디저트가 맛있어요': '21', '가성비가 좋아요': '15', '매장이 청결해요': '8', '특별한 메뉴가 있어요': '5', '대화하기 좋아요': '3', '인테리어가 멋져요': '2', '좌석이 편해요': '1', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '집중하기 좋아요': '1'}"
689,구지면 팔공티 대구구지점,팔공티 대구구지점,4.75,196,22,대구 달성군 구지면 과학마을로5길 47 1층,07:00 - 22:30,053-616-8088,http://www.palgongtea.co.kr/,"차 한잔 생각날 땐, 팔공티
오늘 하루 수고한 그대에게
가슴이 따뜻해지는 차 한잔을 선물합니다.

팔공티는 고품질의 차(茶)를 합리적인 가격에 제공하며,
남녀노소 모두에게 사랑받는 티(TEA) 전문 카페 프랜차이즈입니다.",공사중,"{'음료가 맛있어요': '78', '친절해요': '73', '가성비가 좋아요': '54', '차가 맛있어요': '51', '매장이 청결해요': '46', '대화하기 좋아요': '24', '디저트가 맛있어요': '14', '사진이 잘 나와요': '11', '좌석이 편해요': '8', '인테리어가 멋져요': '8', '특별한 메뉴가 있어요': '7', '주차하기 편해요': '4', '집중하기 좋아요': '4', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
690,구지면 기브온,카페기브온,4.36,472,235,대구 달성군 구지면 구지서로 678-13,NO INFO,0507-1409-4567,NO INFO,"대구근교 핫플레이스 대형카페 기브온
coffee to stay
일상에서 벗어나 몸과 마음의 휴식이 될 수 있는 공간을 제공하기위해 노력하고 있습니다.

연중무휴 10:00 - 21:00 운영합니다 :)",공사중,"{'뷰가 좋아요': '170', '커피가 맛있어요': '113', '주차하기 편해요': '88', '친절해요': '59', '대화하기 좋아요': '58'}"
691,구지면 아그레망,아그레망,4.67,33,12,대구 달성군 구지면 국가산단대로64길 63 상가동 114호,07:00 - 20:00,010-6604-5033,http://instagram.com/agrement_09,NO INFO,공사중,"{'커피가 맛있어요': '15', '친절해요': '13', '디저트가 맛있어요': '12', '음료가 맛있어요': '10', '매장이 청결해요': '8', '가성비가 좋아요': '5', '좌석이 편해요': '4', '인테리어가 멋져요': '3', '뷰가 좋아요': '2', '아늑해요': '1', '특별한 메뉴가 있어요': '1', '집중하기 좋아요': '1', '대화하기 좋아요': '1', '종류가 다양해요': '1'}"
692,구지면 카페보스 대구구지점,카페보스 대구구지점,초기값,27,12,대구 달성군 구지면 국가산단대로66길 19 1동 1층 102호,"08:00 - 02:00
01:30 라스트오더",0504-2015-5672,https://blog.naver.com/bossguji,"주문 즉시 샷을 내려 캔에 담아드리는 아이스 아메리카노와
1인분 컵떡볶이/볶음밥/홍콩와플/크로플 등의 다양한 디저트와
뭘 먹어도 맛있는 음료들이 가득한 카페보스 대구 구지점입니다:D",공사중,"{'커피가 맛있어요': '12', '친절해요': '11', '주차하기 편해요': '11', '특별한 메뉴가 있어요': '8', '매장이 청결해요': '7', '음료가 맛있어요': '6', '인테리어가 멋져요': '5', '화장실이 깨끗해요': '5', '디저트가 맛있어요': '4', '사진이 잘 나와요': '3', '좌석이 편해요': '2', '가성비가 좋아요': '2', '음식이 맛있어요': '1', '아이와 가기 좋아요': '1', '집중하기 좋아요': '1'}"
693,구지면 크로플덕오리아가씨 대구구지점,크로플덕 오리아가씨 대구구지점,초기값,37,8,대구 달성군 구지면 국가산단대로68길 12 1층 크로플덕오리아가씨 대구구지점,NO INFO,0507-1357-6695,NO INFO,"크로플덕오리아가씨 대구구지점입니덕:)

매일매일 겉바속촉, 달달구리 크로플과 시원한 음료를 제공하기위해 노력하겠습니덕!
(크로플에 올라가는 크림류와 밀크티, 우유라인은 매장에서 직접 만들어 제공하고 있습니덕)

오늘도 크로플덕오리아가씨 대구구지점과 행복한 디저트 타임이 되길 바라겠습니덕*_*",공사중,"{'디저트가 맛있어요': '33', '친절해요': '19', '음료가 맛있어요': '14', '매장이 청결해요': '13', '특별한 메뉴가 있어요': '11', '커피가 맛있어요': '9', '가성비가 좋아요': '6', '좌석이 편해요': '1', '대화하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
694,구지면 바빈스커피 대구현풍점,바빈스커피 대구현풍점,초기값,119,12,대구 달성군 구지면 국가산단대로70길 42 상가동 19호,NO INFO,0507-1400-1316,http://www.babeans.com/,NO INFO,공사중,"{'커피가 맛있어요': '46', '친절해요': '41', '가성비가 좋아요': '35', '음료가 맛있어요': '26'}"
695,구지면 카페051 대구구지아이비파크점,카페051 대구구지아이비파크점,4.43,154,17,대구 달성군 구지면 국가산단북로60길 59,08:00 - 21:00,053-615-1051,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '53', '친절해요': '35', '음료가 맛있어요': '28', '가성비가 좋아요': '28', '매장이 청결해요': '17', '특별한 메뉴가 있어요': '6', '디저트가 맛있어요': '2', '주차하기 편해요': '2', '대화하기 좋아요': '2', '뷰가 좋아요': '2', '좌석이 편해요': '1', '사진이 잘 나와요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
696,구지면 커피읽어주는남자,커피읽어주는남자,초기값,22,8,대구 달성군 구지면 창리서로 57 2층,"09:00 - 22:00
21:30 라스트오더",0507-1497-0934,https://www.instagram.com/co_1_nam,"마음이 편안해지는 공간, 안식이 필요한 분들에게 좋은 쉼터가 되겠습니다.",공사중,"{'커피가 맛있어요': '13', '친절해요': '13', '매장이 청결해요': '12', '집중하기 좋아요': '12', '인테리어가 멋져요': '10', '대화하기 좋아요': '6', '좌석이 편해요': '5', '디저트가 맛있어요': '5', '음료가 맛있어요': '5', '가성비가 좋아요': '4', '사진이 잘 나와요': '3', '뷰가 좋아요': '3', '차분한 분위기에요': '1', '읽을만한 책이 많아요': '1', '주차하기 편해요': '1', '특별한 메뉴가 있어요': '1'}"
697,논공읍 솔라이트커피,솔라이트 커피,초기값,12,2,대구 달성군 논공읍 금강로 53 1층,NO INFO,053-615-1533,https://www.instagram.com/solight_coffee,"*5월 가정의 달*
EVENT 진행중!
인스타 확인 부탁드립니다

솔라이트(SOLIGHT)는
Solar(태양의) 와 Light(빛)의 합성어로
'태양의 빛'을 의미합니다

솔라이트의 슬로건은
'Light exists because of the Sun'
(태양 때문에 빛이 존재한다)

사람들은 해가 지며 빨갛게 물든 노을을 보며 감동을 얻듯
솔라이트가 노을을 만드는 해라는 매개체이고,
고객들이 솔라이트를 이용함으로써 감동을 드려
고객과의 진실 된 연결을 뜻합니다.

고객과의 진실 된 연결로써 감동을 드리는
솔라이트 커피가 되겠습니다.",공사중,"{'매장이 청결해요': '9', '친절해요': '8', '커피가 맛있어요': '7', '음료가 맛있어요': '7', '인테리어가 멋져요': '6', '사진이 잘 나와요': '6', '디저트가 맛있어요': '2', '주차하기 편해요': '2', '아늑해요': '1', '음악이 좋아요': '1', '특별한 메뉴가 있어요': '1', '대화하기 좋아요': '1'}"
698,논공읍 카페청담,카페청담,초기값,29,1,대구 달성군 논공읍 논공중앙로 104 1층,10:00 - 22:00,0507-1342-3810,NO INFO,"053 262 3810
전화주시면 바로가져가실 수 있습니다.

단체주문 10잔 이상시 배달 됩니다.",공사중,"{'커피가 맛있어요': '22', '디저트가 맛있어요': '13', '친절해요': '11', '음료가 맛있어요': '10', '매장이 청결해요': '5', '대화하기 좋아요': '4', '인테리어가 멋져요': '2', '가성비가 좋아요': '2', '뷰가 좋아요': '2'}"
699,논공읍 누리디저트카페,누리카페,5,94,초기값,대구 달성군 논공읍 달성군청로4길 9-11,정보없음,0507-1498-6028,https://www.instagram.com/nuricafe,NO INFO,공사중,"{'커피가 맛있어요': '40', '친절해요': '30', '디저트가 맛있어요': '18', '음료가 맛있어요': '16', '매장이 청결해요': '16', '대화하기 좋아요': '14', '좌석이 편해요': '11', '인테리어가 멋져요': '11', '가성비가 좋아요': '11', '뷰가 좋아요': '5', '집중하기 좋아요': '4', '특별한 메뉴가 있어요': '3', '사진이 잘 나와요': '2', '아늑해요': '1'}"
700,논공읍 엔엘리오,"엔엘리오카페,베이커리,레스토랑",4.43,1745,408,대구 달성군 논공읍 비슬로 1137 엔엘리오 커피앤브레드,NO INFO,0507-1309-7293,https://www.instagram.com/p/Cg67IRKvzkb/?igshid=YmMyMTA2M2Y=,엔엘리오 레스토랑 예약만 가능합니다. -레스토 랑엽업시간- 11:00~21:00 브레이크타임 15:00~1 7:00 라스트오더 20:00 식사는 22:00까지 ...,공사중,"{'뷰가 좋아요': '442', '커피가 맛있어요': '367', '디저트가 맛있어요': '314', '주차하기 편해요': '296', '인테리어가 멋져요': '147', '매장이 청결해요': '135', '음료가 맛있어요': '129', '대화하기 좋아요': '128', '친절해요': '127', '사진이 잘 나와요': '110', '좌석이 편해요': '97', '빵이 맛있어요': '57', '특별한 메뉴가 있어요': '56', '화장실이 깨끗해요': '49', '가성비가 좋아요': '44', '집중하기 좋아요': '17', '차분한 분위기에요': '1', '매장이 넓어요': '1'}"
