,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
1136,불로동 커피와만남,커피와만남,4.44,241,12,대구 동구 팔공로26길 9-2,09:00 - 22:00,070-8816-2650,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '70', '친절해요': '53', '디저트가 맛있어요': '26', '가성비가 좋아요': '26', '매장이 청결해요': '26', '음료가 맛있어요': '24', '특별한 메뉴가 있어요': '17', '대화하기 좋아요': '15', '좌석이 편해요': '11', '인테리어가 멋져요': '5', '주차하기 편해요': '4', '뷰가 좋아요': '4', '집중하기 좋아요': '3', '사진이 잘 나와요': '1'}"
1137,검단동 카페라온,카페 라온,4.56,84,초기값,대구 동구 팔공로30길 13,11:00 - 18:00,053-981-2910,http://blog.naver.com/mr4513,NO INFO,공사중,"{'커피가 맛있어요': '33', '친절해요': '15', '음료가 맛있어요': '11', '대화하기 좋아요': '9', '디저트가 맛있어요': '5'}"
1138,도평동 공대생카페 불로봉무점,공대생카페 불로봉무점,초기값,16,1,대구 동구 팔공로31길 1 1층 공대생카페,NO INFO,053-981-3116,NO INFO,NO INFO,공사중,"{'음료가 맛있어요': '8', '커피가 맛있어요': '7', '친절해요': '5', '가성비가 좋아요': '4', '주차하기 편해요': '1', '특별한 메뉴가 있어요': '1'}"
1139,봉무동 딥딥딥,딥딥딥,4.85,560,268,대구 동구 팔공로32길 21 1층 딥딥딥,NO INFO,010-3883-3814,http://www.instagram.com/deep__deep__deep,좋은 재료로 정성 가득한 디저트를 만드는 딥딥딥 입니다.,공사중,"{'디저트가 맛있어요': '133', '커피가 맛있어요': '77', '매장이 청결해요': '50', '뷰가 좋아요': '49', '특별한 메뉴가 있어요': '43', '친절해요': '42', '음료가 맛있어요': '25', '주차하기 편해요': '24', '사진이 잘 나와요': '21', '인테리어가 멋져요': '19', '대화하기 좋아요': '15', '좌석이 편해요': '4', '가성비가 좋아요': '4', '집중하기 좋아요': '3', '포장이 깔끔해요': '2', '화장실이 깨끗해요': '2', '빵이 맛있어요': '1'}"
1140,도평동 생츄어리,생츄어리,초기값,77,40,대구 동구 팔공로33길 3 생츄어리,NO INFO,0507-1310-8299,NO INFO,"불로,봉무동 카페입니다.",공사중,"{'커피가 맛있어요': '49', '매장이 청결해요': '30', '인테리어가 멋져요': '28', '친절해요': '27', '음료가 맛있어요': '18', '좌석이 편해요': '13', '대화하기 좋아요': '13', '디저트가 맛있어요': '11', '집중하기 좋아요': '8', '화장실이 깨끗해요': '6', '특별한 메뉴가 있어요': '5', '사진이 잘 나와요': '4', '가성비가 좋아요': '3'}"
1141,봉무동 아이엠커피 불로점,아이엠커피 불로점,4.44,203,10,대구 동구 팔공로34길 24,10:00 - 23:00,053-323-1629,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '55', '친절해요': '38', '음료가 맛있어요': '30', '가성비가 좋아요': '27', '디저트가 맛있어요': '18', '주차하기 편해요': '18', '매장이 청결해요': '13', '대화하기 좋아요': '11', '뷰가 좋아요': '9', '인테리어가 멋져요': '7', '사진이 잘 나와요': '6', '좌석이 편해요': '4', '집중하기 좋아요': '4', '특별한 메뉴가 있어요': '2', '화장실이 깨끗해요': '2', '차분한 분위기에요': '1'}"
1142,불로동 공차 롯데아울렛이시아폴리스점,공차 롯데아울렛 이시아폴리스점,초기값,28,1,대구 동구 팔공로49길 16 1층,NO INFO,0507-1306-2682,NO INFO,NO INFO,공사중,"{'음료가 맛있어요': '17', '친절해요': '6', '차가 맛있어요': '6', '디저트가 맛있어요': '3', '주차하기 편해요': '3', '특별한 메뉴가 있어요': '3', '가성비가 좋아요': '2', '좌석이 편해요': '1', '매장이 청결해요': '1'}"
1143,도평동 커피명가 이시아폴리스점,커피명가 이시아폴리스점,4.44,304,40,대구 동구 팔공로49길 16 이시아폴리스 3층,10:30 - 19:00,053-945-2722,https://myungga.com/store/커피명가-이시아폴리스점/,커피명가 이시아폴리스점입니다 감사합니다,공사중,"{'커피가 맛있어요': '80', '디저트가 맛있어요': '36', '음료가 맛있어요': '32', '매장이 청결해요': '32', '친절해요': '30', '대화하기 좋아요': '29', '주차하기 편해요': '22', '인테리어가 멋져요': '19', '좌석이 편해요': '14', '뷰가 좋아요': '10', '화장실이 깨끗해요': '9', '집중하기 좋아요': '7', '사진이 잘 나와요': '5', '가성비가 좋아요': '3', '특별한 메뉴가 있어요': '3', '매장이 넓어요': '1'}"
1144,불로동 왓쿡왓커피 대구이시아점,왓쿡왓커피 대구이시아점,4.45,88,초기값,대구 동구 팔공로49길 35 위너빌딩 1층 101호,10:30 - 20:00,010-7651-7400,NO INFO,"왓쿡왓커피
01066827055
주식회사시후
체인점문의 01066827055",공사중,"{'커피가 맛있어요': '23', '음료가 맛있어요': '11', '친절해요': '11', '대화하기 좋아요': '8', '매장이 청결해요': '6', '가성비가 좋아요': '5', '좌석이 편해요': '4', '인테리어가 멋져요': '4', '디저트가 맛있어요': '3', '특별한 메뉴가 있어요': '3', '주차하기 편해요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
1145,불로동 드롭탑 대구메가맥스타워점,드롭탑 대구메가맥스타워점,4.46,113,초기값,대구 동구 팔공로49길 51 메가맥스타워 2층,NO INFO,053-985-1199,http://www.cafedroptop.com/,NO INFO,공사중,"{'커피가 맛있어요': '29', '음료가 맛있어요': '18', '친절해요': '17', '주차하기 편해요': '10', '매장이 청결해요': '10', '가성비가 좋아요': '7', '디저트가 맛있어요': '5', '특별한 메뉴가 있어요': '5', '좌석이 편해요': '4', '대화하기 좋아요': '4', '화장실이 깨끗해요': '3', '인테리어가 멋져요': '2', '뷰가 좋아요': '2', '사진이 잘 나와요': '1'}"
1146,도평동 파스쿠찌 대구봉무공원점,파스쿠찌 대구봉무공원점,4.51,845,38,대구 동구 팔공로50길 35 카페파스쿠찌,08:30 - 23:30,053-984-8497,http://instagram.com/pascucci_bongmupark,파스쿠찌 대구봉무공원점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,공사중,"{'커피가 맛있어요': '223', '친절해요': '139', '주차하기 편해요': '139', '음료가 맛있어요': '106', '매장이 청결해요': '89', '디저트가 맛있어요': '88', '대화하기 좋아요': '83', '좌석이 편해요': '75', '뷰가 좋아요': '63', '화장실이 깨끗해요': '51', '집중하기 좋아요': '24', '인테리어가 멋져요': '21', '특별한 메뉴가 있어요': '17', '가성비가 좋아요': '14', '사진이 잘 나와요': '7'}"
1147,불로동 투썸플레이스 대구이시아점,투썸플레이스 대구이시아점,4.53,465,16,"대구 동구 팔공로51길 11 1, 2층",08:00 - 23:00,0507-1385-1718,NO INFO,NO INFO,공사중,"{'친절해요': '73', '커피가 맛있어요': '68', '디저트가 맛있어요': '58', '좌석이 편해요': '41', '음료가 맛있어요': '37', '매장이 청결해요': '34', '대화하기 좋아요': '34', '집중하기 좋아요': '22', '인테리어가 멋져요': '18', '특별한 메뉴가 있어요': '9', '사진이 잘 나와요': '7', '가성비가 좋아요': '6', '뷰가 좋아요': '6', '화장실이 깨끗해요': '4'}"
1148,검단동 설빙 이시아폴리스점,설빙 대구이시아폴리스점,4.48,393,53,대구 동구 팔공로51길 15-11 고은빌딩 제1동,12:00 - 22:50,053-985-8883,http://sulbing.com/,NO INFO,공사중,"{'디저트가 맛있어요': '125', '친절해요': '44', '특별한 메뉴가 있어요': '39', '매장이 청결해요': '35', '음료가 맛있어요': '34', '대화하기 좋아요': '30', '커피가 맛있어요': '22', '가성비가 좋아요': '19', '좌석이 편해요': '12', '인테리어가 멋져요': '6', '주차하기 편해요': '4', '집중하기 좋아요': '4', '화장실이 깨끗해요': '4', '사진이 잘 나와요': '3'}"
1149,봉무동 팔공티 이시아폴리스점,팔공티 이시아폴리스점,4.63,452,10,대구 동구 팔공로51길 15-5 1층 106호,09:00 - 22:00,053-939-8080,http://www.palgongtea.co.kr/,"차 한잔 생각날 땐, 팔공티
오늘 하루 수고한 그대에게
가슴이 따뜻해지는 차 한잔을 선물합니다.

팔공티는 고품질의 차(茶)를 합리적인 가격에 제공하며,
남녀노소 모두에게 사랑받는 티(TEA) 전문 카페 프랜차이즈입니다.",공사중,"{'음료가 맛있어요': '127', '가성비가 좋아요': '89', '차가 맛있어요': '74', '친절해요': '69', '매장이 청결해요': '53', '디저트가 맛있어요': '12', '대화하기 좋아요': '9', '좌석이 편해요': '8', '특별한 메뉴가 있어요': '7', '인테리어가 멋져요': '6', '집중하기 좋아요': '6', '주차하기 편해요': '4', '사진이 잘 나와요': '3', '화장실이 깨끗해요': '3', '음식이 빨리 나와요': '1', '뷰가 좋아요': '1'}"
1150,불로동 더리터 이시아폴리스점,더리터 이시아폴리스점,4.57,802,초기값,대구 동구 팔공로51길 15-8 1층,09:00 - 22:00,053-982-1213,NO INFO,안녕하세요 더리터 이시아폴리스점입니다.,공사중,"{'커피가 맛있어요': '269', '가성비가 좋아요': '212', '음료가 맛있어요': '145', '친절해요': '98', '매장이 청결해요': '71', '대화하기 좋아요': '45', '디저트가 맛있어요': '40', '좌석이 편해요': '35', '특별한 메뉴가 있어요': '23', '인테리어가 멋져요': '21', '뷰가 좋아요': '14', '사진이 잘 나와요': '9', '집중하기 좋아요': '9', '주차하기 편해요': '6', '화장실이 깨끗해요': '6', '매장이 넓어요': '1'}"
1151,봉무동 몰타 이시아점,몰타 이시아점,초기값,75,5,대구 동구 팔공로51길 17 103호,08:00 - 22:00,0507-1362-9237,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '36', '친절해요': '26', '디저트가 맛있어요': '20', '음료가 맛있어요': '17', '매장이 청결해요': '13', '가성비가 좋아요': '12', '인테리어가 멋져요': '6', '사진이 잘 나와요': '5', '특별한 메뉴가 있어요': '5', '집중하기 좋아요': '5', '대화하기 좋아요': '4', '좌석이 편해요': '2', '주차하기 편해요': '2'}"
1152,검단동 공차 이시아폴리스점,공차 이시아폴리스점,4.55,1099,21,대구 동구 팔공로51길 21-1 A동 1호,"10:00 - 22:00
21:30 라스트오더",053-983-1711,NO INFO,NO INFO,공사중,"{'음료가 맛있어요': '312', '차가 맛있어요': '178', '친절해요': '153', '매장이 청결해요': '90', '디저트가 맛있어요': '53'}"
1153,봉무동 읍천리382 대구이시아폴리스점,읍천리382이시아폴리스점,4.67,229,74,대구 동구 팔공로51길 3 이시아시티 A동 115호,10:00 - 22:00,053-983-0382,https://www.instagram.com/eupcheonriesia,"' 도심 속 레트로 감성 카페 '
' 할머니가 손자, 손녀를 생각하며 푸짐한 한 상을 차려 주시던 그 마음으로 준비한 카페 입니다.

- 신선한 재료들로 푸짐하게 만든 읍천리 디저트
- 보관은 2-3일 (냉장) 가능하나, 가장 신선할 때 드시는 게 좋습니다.

모든 음료는 HOT / ICE 캔에 밀봉되어 배송 되며, 직장이나 가정에서 언제 어디서든 편하게 드실 수 있도록 제공되는 읍천리382 이시아점!!",공사중,"{'디저트가 맛있어요': '47', '친절해요': '39', '음료가 맛있어요': '36', '커피가 맛있어요': '34', '인테리어가 멋져요': '26', '매장이 청결해요': '21', '가성비가 좋아요': '17', '특별한 메뉴가 있어요': '15', '좌석이 편해요': '8', '사진이 잘 나와요': '7', '주차하기 편해요': '6', '집중하기 좋아요': '6', '대화하기 좋아요': '6', '화장실이 깨끗해요': '2', '뷰가 좋아요': '2'}"
1154,봉무동 텐퍼센트커피 대구이시아폴리스점,텐퍼센트커피 대구이시아폴리스점,초기값,111,15,대구 동구 팔공로51길 31,"07:00 - 22:00
21:30 라스트오더",070-7677-0306,http://www.tenpercentcoffee.com/,NO INFO,공사중,"{'커피가 맛있어요': '66', '친절해요': '28', '가성비가 좋아요': '27', '음료가 맛있어요': '24', '디저트가 맛있어요': '14', '특별한 메뉴가 있어요': '7', '매장이 청결해요': '7', '대화하기 좋아요': '7', '좌석이 편해요': '6', '인테리어가 멋져요': '5', '집중하기 좋아요': '3'}"
1155,봉무동 카펠리체 이시아폴리스점,카펠리체이시아폴리스점,4.34,59,초기값,"대구 동구 팔공로51길 31-5 2호, 3호",10:00 - 03:00,0507-1323-4929,NO INFO,"안녕하세요.
카펠리체 이시아폴리스점입니다.
이시아폴리스에서 가장 오래된 카페입니다
항상 최선을 다해 고객님을 모시겠습니다
감사합니다",공사중,"{'좌석이 편해요': '10', '친절해요': '10', '대화하기 좋아요': '9', '커피가 맛있어요': '7', '디저트가 맛있어요': '6', '음료가 맛있어요': '6', '집중하기 좋아요': '5', '사진이 잘 나와요': '2', '가성비가 좋아요': '2', '특별한 메뉴가 있어요': '2', '매장이 청결해요': '2', '인테리어가 멋져요': '1', '뷰가 좋아요': '1'}"
1156,불로동 더벤티 대구이시아폴리스점,더벤티 대구이시아폴리스점,초기값,447,7,대구 동구 팔공로51길 31-6 B동 101(하층)호,"07:00 - 22:00
21:30 라스트오더",053-983-0222,http://theventi.co.kr/,*매장 운영 시간 및 휴무일은 매장 별로 상이합니다. *위 메뉴 금액은 Take out 구매 기준입니다.,공사중,"{'친절해요': '175', '커피가 맛있어요': '169', '가성비가 좋아요': '162', '음료가 맛있어요': '152', '매장이 청결해요': '85', '디저트가 맛있어요': '48', '특별한 메뉴가 있어요': '22', '인테리어가 멋져요': '21', '대화하기 좋아요': '17', '좌석이 편해요': '12', '주차하기 편해요': '7', '사진이 잘 나와요': '7', '집중하기 좋아요': '6', '화장실이 깨끗해요': '6', '뷰가 좋아요': '4', '룸이 잘 되어있어요': '1'}"
1157,검단동 더치앤빈 대구이시아폴리스점,더치앤빈 대구이시아폴리스점,4.52,232,초기값,대구 동구 팔공로51길 31-7 105호,10:00 - 22:00,0507-1317-5491,http://www.dutchandbean.com/,NO INFO,공사중,"{'커피가 맛있어요': '30', '친절해요': '24', '가성비가 좋아요': '24', '음료가 맛있어요': '19', '좌석이 편해요': '12', '매장이 청결해요': '12', '디저트가 맛있어요': '10', '대화하기 좋아요': '9', '인테리어가 멋져요': '6', '특별한 메뉴가 있어요': '4', '사진이 잘 나와요': '2', '화장실이 깨끗해요': '2', '뷰가 좋아요': '2', '주차하기 편해요': '1', '집중하기 좋아요': '1'}"
1158,봉무동 스펠 이시아,스펠 이시아,초기값,100,28,대구 동구 팔공로51길 31-7 1층 3호,08:00 - 21:00,0507-1467-4521,https://www.instagram.com/spell_esia,"커피스펠이 직접 수입한 생두로 로스팅한 신선한 커피와
정성껏 만든 디저트!!!
맛보러 오세요^^
(다양한 원두가 준비되어 있습니다~!)",공사중,"{'커피가 맛있어요': '59', '디저트가 맛있어요': '35', '음료가 맛있어요': '26', '매장이 청결해요': '26', '친절해요': '25', '인테리어가 멋져요': '13', '대화하기 좋아요': '13', '특별한 메뉴가 있어요': '11', '가성비가 좋아요': '10', '사진이 잘 나와요': '7', '뷰가 좋아요': '5', '좌석이 편해요': '2'}"
1159,봉무동 디다카페,디다카페,4.45,212,15,대구 동구 팔공로51길 31-8,08:00 - 22:00,0507-1380-6148,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '80', '친절해요': '72', '음료가 맛있어요': '47', '대화하기 좋아요': '32', '매장이 청결해요': '23', '좌석이 편해요': '21', '가성비가 좋아요': '21', '디저트가 맛있어요': '14', '인테리어가 멋져요': '13', '특별한 메뉴가 있어요': '13', '화장실이 깨끗해요': '8', '주차하기 편해요': '4', '사진이 잘 나와요': '2', '집중하기 좋아요': '2', '뷰가 좋아요': '2'}"
1160,불로동 몬스터커피 이시아폴리스점,몬스터커피 이시아폴리스점,초기값,64,6,대구 동구 팔공로51길 33 1층 109호,08:00 - 22:00,0507-1318-9453,NO INFO,건물(이스트애플) 지하주차장 이용시 2시간 무료주차 가능합니다,공사중,"{'커피가 맛있어요': '37', '친절해요': '24', '가성비가 좋아요': '19', '매장이 청결해요': '15', '음료가 맛있어요': '14', '인테리어가 멋져요': '7', '디저트가 맛있어요': '5', '주차하기 편해요': '3', '집중하기 좋아요': '3', '대화하기 좋아요': '3', '특별한 메뉴가 있어요': '2', '좌석이 편해요': '1'}"
1161,검단동 에쏘라인 이시아폴리스점,에쏘라인 이시아폴리스점,초기값,49,2,대구 동구 팔공로51길 37,08:00 - 18:00,053-986-0110,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '24', '음료가 맛있어요': '9', '디저트가 맛있어요': '8', '특별한 메뉴가 있어요': '8', '가성비가 좋아요': '5', '친절해요': '4', '매장이 청결해요': '4', '좌석이 편해요': '2', '인테리어가 멋져요': '2', '뷰가 좋아요': '2', '집중하기 좋아요': '1'}"
1162,불로동 컴포즈커피 대구이시아폴리스점,컴포즈커피 대구이시아폴리스점,4.67,217,초기값,대구 동구 팔공로51길 37 1층 105호,"08:00 - 19:00
18:50 라스트오더",053-986-7122,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '80', '친절해요': '42', '가성비가 좋아요': '38', '음료가 맛있어요': '32', '매장이 청결해요': '15', '대화하기 좋아요': '7', '좌석이 편해요': '5', '디저트가 맛있어요': '5', '인테리어가 멋져요': '3', '사진이 잘 나와요': '2', '집중하기 좋아요': '2', '뷰가 좋아요': '2', '주차하기 편해요': '1', '특별한 메뉴가 있어요': '1', '화장실이 깨끗해요': '1'}"
1163,봉무동 카페이숍,카페이숍,4.63,23,초기값,대구 동구 팔공로53길 40 이시아폴리스 더샵 4차,NO INFO,0507-1350-3924,https://story.kakao.com/ch/eshopsmk,NO INFO,공사중,"{'커피가 맛있어요': '5', '친절해요': '4', '특별한 메뉴가 있어요': '3', '디저트가 맛있어요': '2', '음료가 맛있어요': '2', '가성비가 좋아요': '2', '대화하기 좋아요': '2', '매장이 청결해요': '1'}"
1164,불로동 열매달,열매달,4.69,69,54,대구 동구 팔공로53길 77-1 b동 1층 9호,09:00 - 21:00,0507-1318-5138,http://instagram.com/yeolmaedal_coffee_2nd,NO INFO,공사중,"{'커피가 맛있어요': '24', '친절해요': '23', '매장이 청결해요': '13', '대화하기 좋아요': '11', '디저트가 맛있어요': '9', '음료가 맛있어요': '7', '특별한 메뉴가 있어요': '5', '인테리어가 멋져요': '4', '사진이 잘 나와요': '4', '가성비가 좋아요': '4', '좌석이 편해요': '1', '주차하기 편해요': '1', '집중하기 좋아요': '1'}"
1165,봉무동 미진,미진,초기값,43,6,대구 동구 팔공로68길 13 대림카워시안 카페미진,NO INFO,0507-1352-1699,https://www.instagram.com/cafe_mijin,"쿠키케이크 , 바스크치즈케이크 예약 받습니다 :)",공사중,"{'디저트가 맛있어요': '26', '인테리어가 멋져요': '24', '친절해요': '23', '사진이 잘 나와요': '21', '매장이 청결해요': '21', '커피가 맛있어요': '19', '음료가 맛있어요': '14', '특별한 메뉴가 있어요': '9', '대화하기 좋아요': '7', '화장실이 깨끗해요': '7', '주차하기 편해요': '5', '집중하기 좋아요': '4', '좌석이 편해요': '2', '가성비가 좋아요': '2'}"
1166,봉무동 카페탄,카페 탄,초기값,227,161,대구 동구 팔공로70길 2,"10:00 - 22:00
21:00 라스트오더",0504-2015-4356,https://blog.naver.com/bbdbdbdd,안녕하세요 : )미술관분위기맛집 카페 탄(TAN)입니다. 부드러운 수플레 팬케이크 맛집 ^ 0 ^,공사중,"{'디저트가 맛있어요': '108', '인테리어가 멋져요': '101', '커피가 맛있어요': '90', '매장이 청결해요': '70', '특별한 메뉴가 있어요': '64', '친절해요': '59', '음료가 맛있어요': '51', '사진이 잘 나와요': '50', '대화하기 좋아요': '44', '좌석이 편해요': '39', '화장실이 깨끗해요': '23', '주차하기 편해요': '17', '집중하기 좋아요': '14', '가성비가 좋아요': '9', '뷰가 좋아요': '9', '음악이 좋아요': '2', '차분한 분위기에요': '1', '아이와 가기 좋아요': '1', '오래 머무르기 좋아요': '1'}"
1167,공산동 더벤티 대구지묘점,더벤티 대구지묘점,4.25,61,초기값,대구 동구 팔공로91길 32,09:00 - 19:00,053-981-2894,http://theventi.co.kr/,*매장 운영 시간 및 휴무일은 매장 별로 상이합니다. *위 메뉴 금액은 Take out 구매 기준입니다.,공사중,"{'커피가 맛있어요': '15', '음료가 맛있어요': '14', '가성비가 좋아요': '11', '친절해요': '7', '매장이 청결해요': '3', '디저트가 맛있어요': '2', '특별한 메뉴가 있어요': '2', '대화하기 좋아요': '2', '좌석이 편해요': '1'}"
1168,공산동 째미핑거,째미핑거,4.59,804,637,대구 동구 팔공산로 1165-7,NO INFO,070-8873-2254,http://www.instagram.com/jammyfinger.coffee,"북유럽 동화 컨셉의 인테리어로 아기자기한 소품이 가득한 바스크치즈케이크 맛집 째미핑거🖐
커피/와인 학과를 전공한 사장님과 커피 전문 자격(1급)을 취득한 바리스타가 계셔서
언제나 하이퀄리티의 블랜딩 커피와 디저트를 맛볼 수 있어요.

- 매장에 2대, 매장 앞 골목에 8대 주차가능 (주말: 대구시민안전테마파크 주차가능)",공사중,"{'디저트가 맛있어요': '245', '인테리어가 멋져요': '187', '커피가 맛있어요': '149', '음료가 맛있어요': '116', '사진이 잘 나와요': '116', '친절해요': '82', '특별한 메뉴가 있어요': '72', '매장이 청결해요': '57', '대화하기 좋아요': '54', '뷰가 좋아요': '48', '화장실이 깨끗해요': '18', '좌석이 편해요': '13', '주차하기 편해요': '11', '가성비가 좋아요': '10', '집중하기 좋아요': '6', '차분한 분위기에요': '1', '매장이 넓어요': '1'}"
1169,공산동 로스팅랩,로스팅 랩,4.52,296,22,대구 동구 팔공산로 1173 로스팅랩커피솦,09:00 - 23:00,0507-1355-0266,NO INFO,신선한 원두 제공,공사중,"{'커피가 맛있어요': '75', '주차하기 편해요': '42', '디저트가 맛있어요': '34', '좌석이 편해요': '33', '음료가 맛있어요': '29', '뷰가 좋아요': '28', '대화하기 좋아요': '26', '인테리어가 멋져요': '25', '친절해요': '22', '매장이 청결해요': '21', '화장실이 깨끗해요': '14', '가성비가 좋아요': '8', '특별한 메뉴가 있어요': '7', '사진이 잘 나와요': '6', '집중하기 좋아요': '2'}"
1170,공산동 비팩토리,비팩토리,4.24,72,17,대구 동구 팔공산로 496 비팩토리,NO INFO,0507-1362-1109,NO INFO,"팔공산에 위치한 무인카페 입니다.
다양한 음식과 음료가 준비가 되어있으며,
편안한 휴식공간과 아름다운 경치를 만나실수 있습니다.",공사중,"{'커피가 맛있어요': '16', '뷰가 좋아요': '10', '인테리어가 멋져요': '8', '매장이 청결해요': '7', '대화하기 좋아요': '7', '음료가 맛있어요': '6', '친절해요': '5', '화장실이 깨끗해요': '5', '디저트가 맛있어요': '4', '주차하기 편해요': '4', '가성비가 좋아요': '4', '특별한 메뉴가 있어요': '3', '좌석이 편해요': '2', '사진이 잘 나와요': '2', '집중하기 좋아요': '2'}"
1171,공산동 올라오니,올라오니,초기값,301,48,대구 동구 팔공산로185길 60 올라오니,11:00 - 22:00,053-982-0103,NO INFO,심플하고 아늑한 공간 재료 본연의 맛이 돋보이는 음료와 디저트를 준비하겠습니다,공사중,"{'커피가 맛있어요': '158', '인테리어가 멋져요': '107', '디저트가 맛있어요': '104', '매장이 청결해요': '99', '음료가 맛있어요': '88', '친절해요': '68', '대화하기 좋아요': '54', '주차하기 편해요': '53', '사진이 잘 나와요': '51', '좌석이 편해요': '45', '화장실이 깨끗해요': '35', '뷰가 좋아요': '35', '특별한 메뉴가 있어요': '33', '집중하기 좋아요': '9'}"
1172,공산동 커피앤스토리,커피 앤 스토리,4.52,35,72,대구 동구 팔공산로185길 71 팔공산로 185길 71,12:00 - 21:00,010-3438-6624,http://instagram.com/coffee_anne.story,"커피 앤 스토리는 어릴 적 우리들의 친구였던 빨강머리앤의 테마 카페입니다. 매장은 빨강머리 앤과 비슷한 아기자기한 인테리어로 구성되어있고, 동화같은 조용하고 아늑한 분위기에서 커피를 드실 수 있으십니다. 시끌벅적한 요즘 산 속의 시원한 공기를 맡으시며 커피앤 스토리에서 커피 한 잔 하시는 걸 추천드립니다:)",공사중,"{'인테리어가 멋져요': '6', '친절해요': '6', '커피가 맛있어요': '3', '좌석이 편해요': '3', '음료가 맛있어요': '3', '대화하기 좋아요': '3', '화장실이 깨끗해요': '2', '디저트가 맛있어요': '1', '특별한 메뉴가 있어요': '1', '매장이 청결해요': '1', '집중하기 좋아요': '1', '뷰가 좋아요': '1'}"
1173,신암1동 HEJHEJ,HEJ HEJ,4.56,82,35,대구 동구 평화로 55,10:00 - 20:00,0507-1340-1496,http://instagram.com/hejhej.coffee,NO INFO,공사중,"{'커피가 맛있어요': '30', '디저트가 맛있어요': '13', '가성비가 좋아요': '13', '인테리어가 멋져요': '10', '친절해요': '9', '집중하기 좋아요': '7', '음료가 맛있어요': '6', '대화하기 좋아요': '6', '사진이 잘 나와요': '5', '매장이 청결해요': '4', '화장실이 깨끗해요': '4', '특별한 메뉴가 있어요': '1'}"
1174,신암5동 마시그래이 공항점,마시그래이 공항점,4.47,238,초기값,대구 동구 해동로 19,10:30 - 22:00,053-984-3359,NO INFO,마시그래이공항점입니다. 저렴한가격 풍부한 커피향이 일품입니다,공사중,"{'친절해요': '88', '커피가 맛있어요': '65', '음료가 맛있어요': '39', '가성비가 좋아요': '32', '매장이 청결해요': '10', '디저트가 맛있어요': '6', '특별한 메뉴가 있어요': '5', '대화하기 좋아요': '2', '뷰가 좋아요': '1'}"
1175,신암5동 더리터 대구공항점,더리터 대구공항점,4.28,239,초기값,대구 동구 해동로 49-1,00:00 - 24:00,053-985-5619,NO INFO,NO INFO,공사중,"{'가성비가 좋아요': '49', '커피가 맛있어요': '41', '음료가 맛있어요': '30', '친절해요': '26', '매장이 청결해요': '11', '디저트가 맛있어요': '5', '인테리어가 멋져요': '5', '좌석이 편해요': '4', '대화하기 좋아요': '4', '사진이 잘 나와요': '3', '주차하기 편해요': '2', '특별한 메뉴가 있어요': '2', '집중하기 좋아요': '2', '화장실이 깨끗해요': '2', '뷰가 좋아요': '2'}"
1176,안심4동 마고플레인비스타,마고플레인비스타,4.52,1736,581,대구 동구 혁신대로 104,08:00 - 23:00,053-963-2200,NO INFO,대한민국 최초의 광장형 카페. 마고플레인은 여러분에게 넓고 아름다운 휴식을 선사합니다,공사중,"{'디저트가 맛있어요': '660', '커피가 맛있어요': '536', '인테리어가 멋져요': '349', '주차하기 편해요': '275', '음료가 맛있어요': '258', '매장이 청결해요': '255', '친절해요': '228', '뷰가 좋아요': '215', '대화하기 좋아요': '189', '사진이 잘 나와요': '138', '좌석이 편해요': '123', '특별한 메뉴가 있어요': '121', '화장실이 깨끗해요': '110', '가성비가 좋아요': '53', '집중하기 좋아요': '42', '빵이 맛있어요': '2', '매장이 넓어요': '2', '음식이 맛있어요': '1', '메뉴 구성이 알차요': '1'}"
1177,효목2동 테로부,테로부,초기값,24,32,대구 동구 화랑로 151 1층,NO INFO,0507-1381-1703,https://www.instagram.com/terobu_roasters,"테로부는 물성, 재료본연의 맛과 가치를 탐구하 는 커피로스터스입니다. 수상이력 - 2023년 GC S 로스팅챌린지컵 금상 - 2022년 글로벌 ...",공사중,"{'커피가 맛있어요': '13', '친절해요': '13', '매장이 넓어요': '12', '인테리어가 멋져요': '9', '집중하기 좋아요': '7', '주차하기 편해요': '6', '음료가 맛있어요': '5', '매장이 청결해요': '5', '디저트가 맛있어요': '4', '사진이 잘 나와요': '3'}"
