,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
173,레프트뱅크(주)바이미,검색결과 없음,,,,,,,,,,
174,제스쳐커피,검색결과 없음,,,,,,,,,,
175,일리카페롯데백화점대구점,일리카페 롯데백화점 대구점,4.76,35.0,1,대구 북구 태평로 161 6층,10:30 - 20:30,053-428-1282,http://illycaffe.co.kr,"일리카페 (illy Caffe)에서는 완벽한 맛을 자랑하는 일리 에스프레소 커피와 음식, 전통적인 카페 문화에 대한 종합적인 경험을 만날 수 있습니다.

아름다운 것과 완벽한 것의 가치를 추구할 뿐만 아니라 문화, 기술, 경험, 그리고 완벽함까지 갖춘 글로벌 프렌차이즈 체인 일리카페 (illy Caffe)는 전 세계 34개국의 주요 도시에서, 맛과 스타일, 예술적 탁월함을 경험하고자 하는 커피 애호가들로부터 사랑받고 있습니다.

At illy Caffe, you can enjoy a comprehensive experience of illy Espresso coffee, food, and traditional cafe culture that boasts a perfect taste.

In addition to pursuing the value of beauty and perfection, the global franchise chain, illy Caffe, is loved by coffee lovers who want to experience taste, style, and artistic excellence in 34 major cities around the world.",공사중,"{'커피가 맛있어요': '13', '음료가 맛있어요': '4', '친절해요': '3', '디저트가 맛있어요': '2', '특별한 메뉴가 있어요': '2', '대화하기 좋아요': '2', '인테리어가 멋져요': '1', '주차하기 편해요': '1', '매장이 청결해요': '1'}"
176,아마스빈침산점,아마스빈 대구 침산점,4.49,299.0,초기값,대구 북구 침산로 152,NO INFO,053-341-7594,http://amasvin.com,NO INFO,공사중,"{'음료가 맛있어요': '73', '친절해요': '40', '커피가 맛있어요': '25', '가성비가 좋아요': '25', '특별한 메뉴가 있어요': '14', '매장이 청결해요': '13', '디저트가 맛있어요': '11', '대화하기 좋아요': '4', '좌석이 편해요': '3', '인테리어가 멋져요': '2', '집중하기 좋아요': '2', '뷰가 좋아요': '2'}"
177,바르바르,검색결과 없음,,,,,,,,,,
178,프라이스커피읍내점,검색결과 없음,,,,,,,,,,
179,커피랑도서관칠곡점,검색결과 없음,,,,,,,,,,
180,카페162,검색결과 없음,,,,,,,,,,
181,메이드바이아델라(MadebyAdela),검색결과 없음,,,,,,,,,,
182,유앤아이카페(U&I CAFE),검색결과 없음,,,,,,,,,,
183,치우친취향,검색결과 없음,,,,,,,,,,
184,컴포즈커피,컴포즈커피 경북대점,4.48,191.0,18,대구 북구 대학로23길 16,11:00 - 21:00,010-9699-6111,NO INFO,NO INFO,공사중,"{'가성비가 좋아요': '34', '커피가 맛있어요': '30', '음료가 맛있어요': '23', '친절해요': '20', '디저트가 맛있어요': '16', '매장이 청결해요': '13', '특별한 메뉴가 있어요': '8', '대화하기 좋아요': '8', '좌석이 편해요': '7', '집중하기 좋아요': '6', '화장실이 깨끗해요': '6', '인테리어가 멋져요': '4', '뷰가 좋아요': '3', '주차하기 편해요': '2', '사진이 잘 나와요': '2'}"
185,북카페휴노,배움이있는북카페휴노 마을가게1호점,초기값,5.0,1,대구 북구 대천로18길 20,10:00 - 19:00,053-311-0079,NO INFO,NO INFO,공사중,리뷰 수 부족
186,투썸플레이스북대구IC주유소DT점,투썸플레이스 북대구IC주유소DT점,4.41,1184.0,55,대구 북구 동북로 113,08:00 - 23:00,0507-1367-1222,NO INFO,"뷰가 진짜 좋고 노을이 예쁜 투썸플레이스 북대구IC주유소DT점 ! !
높은층고와 넓은매장, 넓은 주차공간, 예쁜테라스, 루프탑이 특징입니다 !! 
사진도 잘 나오니 인생샷 찍고 가세요 ~~",공사중,"{'커피가 맛있어요': '261', '디저트가 맛있어요': '144', '뷰가 좋아요': '141', '친절해요': '125', '음료가 맛있어요': '120', '매장이 청결해요': '117', '주차하기 편해요': '113', '인테리어가 멋져요': '96', '대화하기 좋아요': '79', '좌석이 편해요': '78', '집중하기 좋아요': '54', '화장실이 깨끗해요': '34', '사진이 잘 나와요': '30', '가성비가 좋아요': '26', '특별한 메뉴가 있어요': '19', '매장이 넓어요': '1'}"
187,레이스MTB,레이스MTB 대구점,4.56,31.0,초기값,대구 북구 구암로39길 17,NO INFO,053-325-3008,#자이언트,NO INFO,공사중,리뷰 수 부족
188,봄날,검색결과 없음,,,,,,,,,,
189,게코타워,검색결과 없음,,,,,,,,,,
190,몬스터커피연경점,몬스터커피 연경점,4.43,222.0,10,대구 북구 연경중앙로 3,NO INFO,053-983-0041,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '88', '음료가 맛있어요': '39', '친절해요': '31', '가성비가 좋아요': '31', '매장이 청결해요': '13', '디저트가 맛있어요': '9', '인테리어가 멋져요': '7', '대화하기 좋아요': '7', '특별한 메뉴가 있어요': '4', '집중하기 좋아요': '3', '주차하기 편해요': '1'}"
191,팔공티영진전문대점,팔공티 영진전문대점,4.68,313.0,11,대구 북구 복현로 32-1 101호,"08:30 - 22:00
21:40 라스트오더",053-939-9919,http://www.palgongtea.co.kr/,"차 한잔 생각날 땐, 팔공티
오늘 하루 수고한 그대에게
가슴이 따뜻해지는 차 한잔을 선물합니다.

팔공티는 고품질의 차(茶)를 합리적인 가격에 제공하며,
남녀노소 모두에게 사랑받는 티(TEA) 전문 카페 프랜차이즈입니다.",공사중,"{'음료가 맛있어요': '98', '친절해요': '67', '차가 맛있어요': '66', '가성비가 좋아요': '61', '매장이 청결해요': '32', '디저트가 맛있어요': '14', '특별한 메뉴가 있어요': '13', '인테리어가 멋져요': '7', '집중하기 좋아요': '7', '대화하기 좋아요': '7', '좌석이 편해요': '2', '사진이 잘 나와요': '2', '뷰가 좋아요': '2', '주차하기 편해요': '1', '화장실이 깨끗해요': '1'}"
192,슈니카페,슈니카페,4.33,53.0,초기값,대구 북구 연암로25길 38-9 1층,"09:30 - 19:00
18:30 라스트오더",010-2973-5351,https://blog.naver.com/xuniicafe,"전화번호 010 2973 5351 입니다
슈니카페에서 네이버지도 도보기준 7분 거리인곳은
15000원 이상 주문시 무료 배달 해드립니다.",공사중,"{'친절해요': '41', '음료가 맛있어요': '29', '디저트가 맛있어요': '25', '가성비가 좋아요': '13', '매장이 청결해요': '13', '커피가 맛있어요': '12', '대화하기 좋아요': '4', '좌석이 편해요': '3', '특별한 메뉴가 있어요': '3', '인테리어가 멋져요': '2', '주차하기 편해요': '2', '화장실이 깨끗해요': '2'}"
193,로지트,슈니카페,4.33,53.0,초기값,대구 북구 연암로25길 38-9 1층,"09:30 - 19:00
18:30 라스트오더",010-2973-5351,https://blog.naver.com/xuniicafe,"전화번호 010 2973 5351 입니다
슈니카페에서 네이버지도 도보기준 7분 거리인곳은
15000원 이상 주문시 무료 배달 해드립니다.",공사중,"{'친절해요': '41', '음료가 맛있어요': '29', '디저트가 맛있어요': '25', '가성비가 좋아요': '13', '매장이 청결해요': '13', '커피가 맛있어요': '12', '대화하기 좋아요': '4', '좌석이 편해요': '3', '특별한 메뉴가 있어요': '3', '인테리어가 멋져요': '2', '주차하기 편해요': '2', '화장실이 깨끗해요': '2'}"
194,읍천리382,읍천리382 칠곡점,4.49,527.0,130,대구 북구 팔거천동로 142-1,11:00 - 22:00,053-314-6666,https://eupcheonri382.co.kr/,"' 도심 속 레트로 감성 카페 '
' 할머니가 손자, 손녀를 생각하며 푸짐한 한 상을 차려 주시던 그 마음으로 준비한 카페 입니다.

- 신선한 재료들로 푸짐하게 만든 읍천리 디저트
- 보관은 2-3일 (냉장) 가능하나, 가장 신선할 때 드시는 게 좋습니다.

모든 음료는 HOT / ICE 캔에 밀봉되어 배송 되며, 직장이나 가정에서 언제 어디서든 편하게 드실 수 있도록 제공되는 읍천리382 동천점!!",공사중,"{'커피가 맛있어요': '120', '디저트가 맛있어요': '95', '음료가 맛있어요': '91', '친절해요': '49', '인테리어가 멋져요': '47', '가성비가 좋아요': '37', '특별한 메뉴가 있어요': '31', '매장이 청결해요': '27', '사진이 잘 나와요': '20', '대화하기 좋아요': '16', '좌석이 편해요': '7', '뷰가 좋아요': '7', '화장실이 깨끗해요': '3', '주차하기 편해요': '2', '집중하기 좋아요': '2'}"
195,마망카페,검색결과 없음,,,,,,,,,,
196,요거프레소(대구연경점),요거프레소 대구연경점,4.62,304.0,20,대구 북구 연경중앙로 10,10:00 - 22:00,053-985-7895,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '34', '디저트가 맛있어요': '23', '음료가 맛있어요': '23', '친절해요': '21', '매장이 청결해요': '21', '대화하기 좋아요': '17', '가성비가 좋아요': '12', '인테리어가 멋져요': '11', '특별한 메뉴가 있어요': '11', '좌석이 편해요': '10', '주차하기 편해요': '8', '화장실이 깨끗해요': '7', '사진이 잘 나와요': '3', '뷰가 좋아요': '3', '집중하기 좋아요': '2'}"
197,카페토스피아,카페토스피아,4.18,32.0,12,대구 북구 복현로 70-5,NO INFO,053-957-8295,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '11', '디저트가 맛있어요': '6', '음료가 맛있어요': '5', '친절해요': '4', '특별한 메뉴가 있어요': '2', '매장이 청결해요': '2', '주차하기 편해요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
198,요거프레소대구동천점,검색결과 없음,,,,,,,,,,
199,카페루앤비경북대점,카페루앤비 대구경북대점,4.5,36.0,초기값,대구 북구 경대로5길 9-3,NO INFO,053-939-6770,NO INFO,카페루앤비 딜리버리 매장으로 맛있는 커피와 베이커리를 사무실과 집에서 즐기실 수 있습니다. ^^,공사중,리뷰 수 부족
200,카페하즈,카페하즈,4.55,46.0,24,대구 북구 한강로6길 16 카페하즈,10:00 - 20:00,010-5505-6933,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '18', '인테리어가 멋져요': '10', '디저트가 맛있어요': '8', '음료가 맛있어요': '7', '친절해요': '7', '가성비가 좋아요': '5', '사진이 잘 나와요': '4', '매장이 청결해요': '4', '좌석이 편해요': '2', '특별한 메뉴가 있어요': '2', '대화하기 좋아요': '2', '뷰가 좋아요': '2', '집중하기 좋아요': '1'}"
201,원드링크본점,검색결과 없음,,,,,,,,,,
202,로드42(ROAD42),검색결과 없음,,,,,,,,,,
203,느린오후,검색결과 없음,,,,,,,,,,
204,투썸플레이스대구연경점,투썸플레이스 대구연경점,4.44,685.0,37,대구 북구 연경중앙로1길 16,08:00 - 23:00,0507-1493-1178,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '197', '디저트가 맛있어요': '150', '매장이 청결해요': '125', '주차하기 편해요': '122', '친절해요': '105', '좌석이 편해요': '95', '음료가 맛있어요': '92', '대화하기 좋아요': '91', '인테리어가 멋져요': '55', '화장실이 깨끗해요': '46', '집중하기 좋아요': '41', '뷰가 좋아요': '20', '특별한 메뉴가 있어요': '19', '가성비가 좋아요': '16', '사진이 잘 나와요': '7', '매장이 넓어요': '1', '오래 머무르기 좋아요': '1'}"
205,제리집,검색결과 없음,,,,,,,,,,
206,아이니키즈시티랜드,아이니 키즈 시티랜드,3.64,266.0,77,대구 북구 침산로 93,NO INFO,053-352-1557,#대구키즈카페,"아이들은 마음껏 뛰어놀고 부모님은 방에서 휴식을 취할 수 있는 맞춤형 신개념 키즈카페 입니다.
각 나라를 대표하는 20개의 룸이 있으며 다양한 체험을 할 수 있는 놀이공간입니다.",공사중,리뷰 수 부족
207,이디야커피대구팔달시장점,이디야커피 커피 팔달시장점,4.54,255.0,13,대구 북구 팔달로35길 20,09:00 - 21:00,0533586467,http://www.ediya.com/,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",공사중,"{'커피가 맛있어요': '47', '매장이 청결해요': '37', '친절해요': '35', '음료가 맛있어요': '25', '좌석이 편해요': '23', '가성비가 좋아요': '18', '대화하기 좋아요': '18', '주차하기 편해요': '17', '인테리어가 멋져요': '13', '디저트가 맛있어요': '12', '화장실이 깨끗해요': '9', '집중하기 좋아요': '8', '뷰가 좋아요': '5', '사진이 잘 나와요': '4', '특별한 메뉴가 있어요': '4'}"
208,밀프로젝트,검색결과 없음,,,,,,,,,,
209,카페블레스롤 침산점,블레스롤 대구침산점,4.47,506.0,111,대구 북구 옥산로 106-1 1층,10:00 - 24:00,0507-1374-2350,http://www.blessroll.com/,카페 블레스롤은.... - 고급스러운 분위기에 편안 함까지 더해져 나만의 여유를 누릴 수 있는 카페 입니다. - 20~30대 취향저격 럭셔리한 인...,공사중,"{'디저트가 맛있어요': '98', '커피가 맛있어요': '67', '친절해요': '66', '음료가 맛있어요': '56', '매장이 청결해요': '39', '특별한 메뉴가 있어요': '36', '좌석이 편해요': '34', '대화하기 좋아요': '31', '인테리어가 멋져요': '22', '주차하기 편해요': '15', '화장실이 깨끗해요': '11', '가성비가 좋아요': '10', '집중하기 좋아요': '7', '뷰가 좋아요': '6', '사진이 잘 나와요': '5'}"
210,위치커피산격점,위치커피 대구산격점,4.32,88.0,초기값,대구 북구 동북로 163,NO INFO,053-383-1415,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '29', '친절해요': '11', '가성비가 좋아요': '11', '디저트가 맛있어요': '7', '음료가 맛있어요': '7', '특별한 메뉴가 있어요': '4', '매장이 청결해요': '4', '인테리어가 멋져요': '3', '집중하기 좋아요': '3', '사진이 잘 나와요': '2', '대화하기 좋아요': '2', '화장실이 깨끗해요': '2', '좌석이 편해요': '1', '뷰가 좋아요': '1'}"
211,하삼동커피대구동천점,하삼동커피 대구동천점,4.65,192.0,13,대구 북구 대천로 85 하삼동커피,"09:00 - 22:00
21:50 라스트오더",053-321-3339,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '78', '가성비가 좋아요': '43', '음료가 맛있어요': '42', '친절해요': '29', '매장이 청결해요': '16', '주차하기 편해요': '8', '특별한 메뉴가 있어요': '8', '대화하기 좋아요': '7', '디저트가 맛있어요': '6', '좌석이 편해요': '3', '사진이 잘 나와요': '3', '화장실이 깨끗해요': '3', '인테리어가 멋져요': '2', '집중하기 좋아요': '2', '뷰가 좋아요': '2'}"
212,매스커피침산네거리점,매스커피 침산네거리점,4.62,274.0,초기값,대구 북구 침산로 144,NO INFO,070-8777-6767,NO INFO,매장앞 10분 정차 가능합니다. 미리 전화 주시면 음료 바로 픽업 가능합니다^^,공사중,"{'커피가 맛있어요': '58', '음료가 맛있어요': '28', '가성비가 좋아요': '27', '친절해요': '25', '매장이 청결해요': '17', '인테리어가 멋져요': '5', '특별한 메뉴가 있어요': '4', '대화하기 좋아요': '4', '좌석이 편해요': '3', '집중하기 좋아요': '2', '디저트가 맛있어요': '1', '사진이 잘 나와요': '1'}"
213,할리스커피침산네거리점,할리스 대구침산네거리점,4.56,1515.0,20,대구 북구 침산남로 157,09:00 - 23:00,053-353-5544,http://www.hollys.co.kr/,"다양한 토양과 기후에서 자란 커피 원두는 그 속에 각기 다른 맛과 향의 비밀을 숨기고 있습니다.
생두를 로스팅하여 에스프레소를 만드는 과정은 단순하고 평범해 보이지만, 사실은 로스팅과 추출법 등의 미묘하고 작은 차이가
커피 맛을 변화시킵니다.

원두에 숨겨진 이러한 커피의 비밀을 하나 하나 밝혀가면서 많은 사람들이 커피와 함께 소중한 순간을 즐기도록 해주는 것이
바로 할리스가 추구하는 [커피의 즐거움]입니다.

오늘도 할리스는 전세계의 커피 산지를 연구하고, 원두 본연의 맛을 살리기 위한 수많은 블랜딩을 개발하는 등 다양한
노력을 지속하고 있습니다. 커피가 주는 아름다움을 보다 많은 고객들이 즐길 수 있도록, 매 순간 의미 있는 작은 차이를
만들어가는 할리스가 되겠습니다.",공사중,"{'커피가 맛있어요': '256', '집중하기 좋아요': '131', '음료가 맛있어요': '122', '매장이 청결해요': '104', '좌석이 편해요': '95', '대화하기 좋아요': '95', '친절해요': '81', '디저트가 맛있어요': '65', '인테리어가 멋져요': '42', '화장실이 깨끗해요': '36', '뷰가 좋아요': '23', '가성비가 좋아요': '21', '특별한 메뉴가 있어요': '21', '주차하기 편해요': '11', '사진이 잘 나와요': '7'}"
214,파리엔테스1호점,파리엔테스 1호점,5,27.0,초기값,대구 북구 동천로 6,NO INFO,NO INFO,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '18', '음료가 맛있어요': '11', '친절해요': '8', '가성비가 좋아요': '6', '디저트가 맛있어요': '5', '특별한 메뉴가 있어요': '2', '매장이 청결해요': '2'}"
215,더리터복현아이파크점,파리엔테스 1호점,5,27.0,초기값,대구 북구 동천로 6,NO INFO,NO INFO,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '18', '음료가 맛있어요': '11', '친절해요': '8', '가성비가 좋아요': '6', '디저트가 맛있어요': '5', '특별한 메뉴가 있어요': '2', '매장이 청결해요': '2'}"
216,구움별,검색결과 없음,,,,,,,,,,
217,위트커피연경점,위트커피 연경점,4.9,45.0,초기값,대구 북구 연경중앙로11길 33 상가동 1층 102호,10:00 - 20:00,0507-1438-7889,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '13', '디저트가 맛있어요': '11', '음료가 맛있어요': '11', '친절해요': '10', '인테리어가 멋져요': '2', '가성비가 좋아요': '2', '매장이 청결해요': '2', '대화하기 좋아요': '2', '좌석이 편해요': '1', '특별한 메뉴가 있어요': '1', '집중하기 좋아요': '1'}"
218,카페봄봄(학정점),카페봄봄 학정점,4.39,379.0,11,대구 북구 학정로 533 1층,08:00 - 22:00,053-325-3816,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '57', '음료가 맛있어요': '54', '가성비가 좋아요': '52', '친절해요': '44', '매장이 청결해요': '18', '디저트가 맛있어요': '7', '특별한 메뉴가 있어요': '6', '화장실이 깨끗해요': '5', '좌석이 편해요': '4', '인테리어가 멋져요': '4', '주차하기 편해요': '4', '대화하기 좋아요': '3', '사진이 잘 나와요': '2', '집중하기 좋아요': '1', '뷰가 좋아요': '1'}"
219,디스카운트커피,커피재료 디스카운트커피,초기값,10.0,1,대구 북구 유통단지로8길 121-14 (산격동) 1층 건물 뒷편 주차장 방면,정기휴무 (매주 토요일),010-4793-1919,https://m.smartstore.naver.com/discountcoffee,"디스카운트커피는 카페에 관련된 창업 컨설팅 및 카페 재료를 도매가로 공급하는 회사입니다. 저 희는 가격, 품질, 서비스에 대해서는 '최고'...",공사중,리뷰 수 부족
220,춘살롱,춘이네 커피살롱,4.61,61.0,초기값,대구 북구 칠곡중앙대로 526 칠곡시장 춘이네 커피살롱,08:00 - 20:00,0507-1415-9441,NO INFO,퀄리티 좋은 원두 포장 배달 전문,공사중,"{'커피가 맛있어요': '12', '친절해요': '12', '가성비가 좋아요': '7', '음료가 맛있어요': '6', '특별한 메뉴가 있어요': '5', '대화하기 좋아요': '5', '매장이 청결해요': '4', '주차하기 편해요': '3', '좌석이 편해요': '1', '디저트가 맛있어요': '1', '인테리어가 멋져요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
221,마음가짐카페(Cafe),춘이네 커피살롱,4.61,61.0,초기값,대구 북구 칠곡중앙대로 526 칠곡시장 춘이네 커피살롱,08:00 - 20:00,0507-1415-9441,NO INFO,퀄리티 좋은 원두 포장 배달 전문,공사중,"{'커피가 맛있어요': '12', '친절해요': '12', '가성비가 좋아요': '7', '음료가 맛있어요': '6', '특별한 메뉴가 있어요': '5', '대화하기 좋아요': '5', '매장이 청결해요': '4', '주차하기 편해요': '3', '좌석이 편해요': '1', '디저트가 맛있어요': '1', '인테리어가 멋져요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
222,이디야커피대구연경점,이디야커피 대구연경점,4.5,379.0,19,대구 북구 연경지묘로 2,"09:00 - 22:30
22:00 라스트오더",053-984-0022,http://www.ediya.com/,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",공사중,"{'커피가 맛있어요': '116', '친절해요': '58', '가성비가 좋아요': '54', '음료가 맛있어요': '52', '매장이 청결해요': '46', '좌석이 편해요': '39', '집중하기 좋아요': '39', '디저트가 맛있어요': '32', '대화하기 좋아요': '26', '인테리어가 멋져요': '15', '뷰가 좋아요': '9', '특별한 메뉴가 있어요': '7', '화장실이 깨끗해요': '7', '주차하기 편해요': '4', '사진이 잘 나와요': '2', '매장이 넓어요': '1', '단체모임 하기 좋아요': '1'}"
223,공차대구복현점,공차 대구복현점,4.52,707.0,17,대구 북구 동북로 301,07:00 - 23:00,053-954-3644,NO INFO,NO INFO,공사중,"{'음료가 맛있어요': '232', '차가 맛있어요': '122', '친절해요': '99', '매장이 청결해요': '62', '디저트가 맛있어요': '49', '대화하기 좋아요': '44', '좌석이 편해요': '33', '특별한 메뉴가 있어요': '29', '인테리어가 멋져요': '26', '가성비가 좋아요': '26', '집중하기 좋아요': '22', '주차하기 편해요': '11', '뷰가 좋아요': '10', '화장실이 깨끗해요': '7', '사진이 잘 나와요': '6'}"
224,커피제임스,검색결과 없음,,,,,,,,,,
225,로터스커피,검색결과 없음,,,,,,,,,,
226,포인트커피(POINT COFFEE),검색결과 없음,,,,,,,,,,
227,윤슬:다,윤슬다,4.55,133.0,42,대구 북구 매전로 46-18,NO INFO,053-752-6721,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '33', '친절해요': '22', '뷰가 좋아요': '17', '인테리어가 멋져요': '13', '음료가 맛있어요': '8', '매장이 청결해요': '8', '좌석이 편해요': '7', '사진이 잘 나와요': '7', '디저트가 맛있어요': '6', '특별한 메뉴가 있어요': '6', '화장실이 깨끗해요': '5', '대화하기 좋아요': '4', '주차하기 편해요': '3', '집중하기 좋아요': '2', '가성비가 좋아요': '1'}"
228,루아커피(Lua Coffee),루아커피,4.48,67.0,초기값,대구 북구 칠성남로 129 1층,08:00 - 20:30,0507-1316-3021,https://instagram.com/lua_coffee_3021?igshid=12xe81fxst066,NO INFO,공사중,"{'커피가 맛있어요': '34', '가성비가 좋아요': '11', '음료가 맛있어요': '7', '친절해요': '5', '집중하기 좋아요': '4', '대화하기 좋아요': '3', '디저트가 맛있어요': '2', '매장이 청결해요': '2', '인테리어가 멋져요': '1', '사진이 잘 나와요': '1', '특별한 메뉴가 있어요': '1'}"
229,몰타칠곡점,몰타 칠곡점,4.49,122.0,10,대구 북구 팔거천동로34길 12 1층,12:00 - 21:30,053-264-0067,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '46', '음료가 맛있어요': '30', '친절해요': '22', '디저트가 맛있어요': '18', '가성비가 좋아요': '17', '매장이 청결해요': '13', '인테리어가 멋져요': '9', '대화하기 좋아요': '7', '사진이 잘 나와요': '5', '특별한 메뉴가 있어요': '4', '뷰가 좋아요': '4', '좌석이 편해요': '3', '주차하기 편해요': '2', '집중하기 좋아요': '2'}"
230,카페느와르(Caf'e NOIR),검색결과 없음,,,,,,,,,,
231,마시그래이칠성시장점,마시그래이 칠성시장점,4.47,181.0,초기값,대구 북구 칠성남로30길 32,08:00 - 18:00,0507-1362-0866,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '43', '가성비가 좋아요': '43', '음료가 맛있어요': '38', '친절해요': '33', '디저트가 맛있어요': '11', '매장이 청결해요': '7', '특별한 메뉴가 있어요': '4', '대화하기 좋아요': '3', '주차하기 편해요': '2', '인테리어가 멋져요': '1', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
232,러디커피(Ruddy coffee),검색결과 없음,,,,,,,,,,
233,달리는커피대구읍내점,달리는커피 대구읍내점,4.56,91.0,60,대구 북구 칠곡중앙대로125길 7 SD아이프라임강북아파트 상가 달리는커피 대구읍내점,08:00 - 21:00,053-321-3353,NO INFO,"웰빙과 웰니스를 추구하는 디저트 카페로, 샌드위치와 샐러드 전문점입니다 :)",공사중,"{'음료가 맛있어요': '36', '친절해요': '33', '커피가 맛있어요': '30', '가성비가 좋아요': '30', '디저트가 맛있어요': '25', '매장이 청결해요': '25', '특별한 메뉴가 있어요': '22', '대화하기 좋아요': '10', '인테리어가 멋져요': '7', '좌석이 편해요': '4', '주차하기 편해요': '3', '사진이 잘 나와요': '2', '집중하기 좋아요': '2'}"
234,공차대구연경점,검색결과 없음,,,,,,,,,,
235,멜커피(Melcoffee),멜커피,4.74,98.0,초기값,대구 북구 팔거천동로 209 1층 카페,08:00 - 14:00,053-320-1912,http://instagram.com/cafe_melcoffee,병원 주차장에 주차하신 분들은 영수증을 꼭 챙겨 가세요.,공사중,"{'커피가 맛있어요': '28', '친절해요': '16', '가성비가 좋아요': '15', '음료가 맛있어요': '14', '디저트가 맛있어요': '13', '특별한 메뉴가 있어요': '7', '매장이 청결해요': '3', '좌석이 편해요': '2', '주차하기 편해요': '2', '사진이 잘 나와요': '1', '대화하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
236,그카페&스몰팩토리,검색결과 없음,,,,,,,,,,
237,히즈윌,히즈윌,5,29.0,초기값,대구 북구 칠곡중앙대로 385-2,NO INFO,NO INFO,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '13', '친절해요': '10', '가성비가 좋아요': '10', '특별한 메뉴가 있어요': '10', '음료가 맛있어요': '8', '디저트가 맛있어요': '6', '매장이 청결해요': '3', '대화하기 좋아요': '2', '좌석이 편해요': '1', '인테리어가 멋져요': '1'}"
238,카페토스피아(이마트칠성점),검색결과 없음,,,,,,,,,,
239,콩테커피,콩테커피,초기값,3.0,1,대구 북구 검단동로4길 11,정기휴무 (매주 토요일),0507-1374-5942,https://www.instagram.com/cafe_contecoffee,NO INFO,공사중,리뷰 수 부족
240,더드림커피대구침산1호점,더드림커피 대구침산1호점,4.56,168.0,초기값,대구 북구 중앙대로118길 19,"10:00 - 22:00
21:30 라스트오더",053-721-7606,http://www.thedreamcoffee.co.kr,"대구시 북구 침산동(침산 삼정그린코아 후문)에 위치한 테이크아웃커피전문점 더드림커피입니다.
더드림커피전문점에서는 고품격의 최고급원두를 제공하고 있으며, 더드림커피전문점의 빙수는 한번만 먹어본 사람이 없을 정도로 재주문율과 가성비1등을 늘 유지하고 있습니다. 배달의민족, 요기요, 쿠팡잇츠, 대구로를 통해서 집까지 안전하게 배달해 드리고 있으며, 배달시 엎질러지지 않도록 안전하고 꼼꼼하게 포장해서 보내드린답니다. 우리동네 1등 커피맛집 많은 사랑과 격려 부탁드립니다.
대표메뉴 : 1리터보틀커피, 1리터딸기라떼, 눈꽃인절미빙수, 눈꽃밀크팥빙수, 눈꽃녹차빙수, 눈꽃망고빙수, 딸기라떼, 딸기밀크쉐이크, 망고밀크쉐이크, 허니브레드, 허니바게트볼, 인절미토스트, 크로크무슈, 갈릭브레드, 더드림크로플, 벌꿀케이크",공사중,"{'커피가 맛있어요': '53', '친절해요': '30', '가성비가 좋아요': '30', '음료가 맛있어요': '29', '매장이 청결해요': '17', '대화하기 좋아요': '10', '좌석이 편해요': '9', '디저트가 맛있어요': '8', '화장실이 깨끗해요': '5', '특별한 메뉴가 있어요': '4', '인테리어가 멋져요': '3', '집중하기 좋아요': '2', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '뷰가 좋아요': '1'}"
241,육십오도시(65℃),검색결과 없음,,,,,,,,,,
