,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
276,두류3동 디웨이브,디웨이브,4.51,316,139,"대구 서구 서대구로 3 1,2층",09:00 - 21:00,0507-1496-0006,http://instagram.com/d_wave19,신선한 과일로 만든 음료와 매장에서 매일 만드는 맛있는 디저트가 있습니다,공사중,"{'커피가 맛있어요': '71', '친절해요': '47', '인테리어가 멋져요': '32', '매장이 청결해요': '32', '디저트가 맛있어요': '31', '음료가 맛있어요': '26', '대화하기 좋아요': '26', '좌석이 편해요': '17', '집중하기 좋아요': '15', '사진이 잘 나와요': '11', '주차하기 편해요': '8', '특별한 메뉴가 있어요': '6', '화장실이 깨끗해요': '6', '뷰가 좋아요': '6', '가성비가 좋아요': '4'}"
277,도원동 빌리웍스,빌리웍스,4.47,1824,1507,대구 북구 고성북로10길 41 빌리웍스,"12:00 - 21:00
20:30 라스트오더",053-351-0302,http://billyworks.kr,"빌리웍스는 카페, 베이커리 그리고 전시,예술,공연 등이 함께하는 '문화예술복합공간' 입니다.
협의 되지 않은 쇼핑몰,블로그 마켓 등의 상업적 촬영을 금지 합니다.
*전시,대관 문의 053-351-0302",공사중,"{'커피가 맛있어요': '331', '인테리어가 멋져요': '264', '디저트가 맛있어요': '183', '음료가 맛있어요': '138', '대화하기 좋아요': '122', '좌석이 편해요': '111', '친절해요': '101', '매장이 청결해요': '87', '사진이 잘 나와요': '68', '주차하기 편해요': '58', '특별한 메뉴가 있어요': '49', '뷰가 좋아요': '48', '매장이 넓어요': '44', '화장실이 깨끗해요': '40', '가성비가 좋아요': '32', '음식이 맛있어요': '27', '빵이 맛있어요': '24', '집중하기 좋아요': '18', '단체모임 하기 좋아요': '9', '특별한 날 가기 좋아요': '6', '재료가 신선해요': '4', '양이 많아요': '3', '차가 맛있어요': '1'}"
278,지산1동 호작질 지산점,호작질 지산점,초기값,95,66,대구 수성구 동대구로6길 32 1층 호작질 지산점,NO INFO,0507-1448-1057,https://www.instagram.com/hojakjil.jisan,"포르투갈에서 배워 온 진짜 포르투갈 에그타르트. 반죽부터 에그필링까지 모두 매장에서 직접 만듭니다:-)
호작질 에그타르트 전국택배 OPEN 위에 스마트스토어 링크 클릭",공사중,"{'디저트가 맛있어요': '64', '커피가 맛있어요': '44', '친절해요': '41', '특별한 메뉴가 있어요': '31', '매장이 청결해요': '28', '음료가 맛있어요': '23', '가성비가 좋아요': '13', '사진이 잘 나와요': '8', '대화하기 좋아요': '8', '인테리어가 멋져요': '6', '좌석이 편해요': '4', '주차하기 편해요': '2', '집중하기 좋아요': '2', '뷰가 좋아요': '2', '읽을만한 책이 많아요': '1'}"
279,송현1동 소나무,검색결과 없음,,,,,,,,,,
280,용산2동 콩드립,콩드립,4.5,24,초기값,대구 달서구 성지로 11,NO INFO,NO INFO,NO INFO,NO INFO,공사중,"{'친절해요': '5', '커피가 맛있어요': '4', '디저트가 맛있어요': '2', '음료가 맛있어요': '2', '매장이 청결해요': '2', '대화하기 좋아요': '2', '좌석이 편해요': '1', '가성비가 좋아요': '1'}"
281,옥포읍 에이딘치,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
282,가창면 비트리커피,가창카페 비트리커피,5,403,84,대구 달성군 가창면 녹문길 31 비트리커피,"12:00 - 21:00
20:45 라스트오더",0507-1468-0929,https://www.instagram.com/btreecoffee,"대구근교 가창에 위치하고있는 브루잉 커피 전문점 카페 비트리입니다.
11월 새롭게 단장하여 선보이는 대구가창 야외카페로써 편안한 분위기에 풍미 좋은 원두 그리고 주차 시설까지 잘 준비되어있습니다.

대구에서 청도로 향하는 길목에 위치하고 있으니 드라이브겸 대구 근교 여행 계획 중이신분들 환영합니다.",공사중,"{'커피가 맛있어요': '243', '뷰가 좋아요': '121', '음료가 맛있어요': '97', '인테리어가 멋져요': '96', '디저트가 맛있어요': '90', '주차하기 편해요': '82', '친절해요': '75', '매장이 청결해요': '68', '대화하기 좋아요': '68', '사진이 잘 나와요': '37', '좌석이 편해요': '23', '특별한 메뉴가 있어요': '22', '가성비가 좋아요': '19', '화장실이 깨끗해요': '16', '집중하기 좋아요': '5', '야외 공간이 멋져요': '1'}"
283,송현1동 카페버니보느,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
284,이곡1동 카페캔버스,캔버스 이곡점,초기값,281,2,대구 달서구 이곡공원로 21-1 1층,08:00 - 22:00,070-4177-0511,NO INFO,"CANBUS는 기본에 충실한 카페입니다.
맛있는 맛은 좋은 재료에서 시작됩니다.
에스프레소의 부드럽고 고소한 맛을위해 4샷을 넣어 쓴맛은 줄이고 한층 더 고급스러워진 카페라떼!!!
기본 아메리카노 2샷
기본 카페라떼 4샷
리터 아메리카노 4샷
콜롬비아 모틸론 스페셜티 블렌디드 커피",공사중,"{'커피가 맛있어요': '132', '음료가 맛있어요': '87', '가성비가 좋아요': '78', '친절해요': '57', '매장이 청결해요': '24', '디저트가 맛있어요': '12', '인테리어가 멋져요': '5', '대화하기 좋아요': '5', '특별한 메뉴가 있어요': '3', '집중하기 좋아요': '2', '화장실이 깨끗해요': '2', '뷰가 좋아요': '2', '좌석이 편해요': '1'}"
285,신당동 한량가비점,한량 가비점,초기값,54,13,대구 달서구 서당로3길 19-1 1층 카페,11:00 - 23:00,0507-1348-7567,NO INFO,"Since 2015년 9월의 마지막날 계대 동문 언저리에 탄생한 역사와 전통의 카페 한량가비점 입니다

-한량가비점에서는 대부분의 재료를 직접 만들어 사용하고 있습니다
-홀에서 가끔 운이 좋다면 가비를 만나실수 있습니다
-애견카페는 아니지만 애견 동반은 가능합니다

메뉴가 시즌에 따라 수시로 약간의 변동이 있습니다

잘부탁드리겠습니다",공사중,"{'가성비가 좋아요': '18', '음료가 맛있어요': '15', '빵이 맛있어요': '13', '커피가 맛있어요': '13', '친절해요': '12', '집중하기 좋아요': '9', '매장이 청결해요': '7', '좌석이 편해요': '5', '화장실이 깨끗해요': '3', '주차하기 편해요': '2', '특별한 메뉴가 있어요': '2', '대화하기 좋아요': '2'}"
286,고산2동 원쿡 대구스타디움점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
287,두류3동 디딤사주카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
288,범물1동 스무디킹,스무디킹 이마트24R대구범물청구점,4.1,17,초기값,대구 수성구 지범로39길 13,10:00 - 22:00,02-6916-1500,http://www.smoothieking.co.kr,오직 스무디킹에서만 만날 수 있는 뛰어난 맛과 영양밸런스를 갖춘 오리지널 스무디로 건강하고 활기찬 라이프스타일을 즐기세요!,공사중,리뷰 수 부족
289,용산2동 이디야커피 대구용산점,이디야커피 대구용산점,4.59,405,5,대구 달서구 평리로 50 1층 101호,NO INFO,053-525-3793,http://www.ediya.com/,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",공사중,"{'커피가 맛있어요': '161', '친절해요': '121', '음료가 맛있어요': '95', '매장이 청결해요': '76', '대화하기 좋아요': '63', '가성비가 좋아요': '56', '디저트가 맛있어요': '47', '좌석이 편해요': '45', '화장실이 깨끗해요': '29', '집중하기 좋아요': '25', '인테리어가 멋져요': '20', '주차하기 편해요': '7', '특별한 메뉴가 있어요': '7', '사진이 잘 나와요': '6', '뷰가 좋아요': '5'}"
290,상인3동 에이비오보,에이비오보,4.32,536,180,대구 달서구 송현로7길 37-1,"10:30 - 22:00
21:30 라스트오더",053-637-1160,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '79', '뷰가 좋아요': '58', '친절해요': '45', '음료가 맛있어요': '41', '인테리어가 멋져요': '38', '매장이 청결해요': '34', '대화하기 좋아요': '34', '사진이 잘 나와요': '23', '화장실이 깨끗해요': '22', '디저트가 맛있어요': '20', '주차하기 편해요': '20', '좌석이 편해요': '15', '가성비가 좋아요': '12', '특별한 메뉴가 있어요': '7', '집중하기 좋아요': '5'}"
291,상인2동 비무샌드,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
292,본리동 쥬스커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
293,이곡2동 헤이트먼데이 성서점,헤이트먼데이 성서점,초기값,8,14,대구 달서구 선원로10길 41 1층,10:00 - 20:00,0507-1359-4007,https://www.instagram.com/hatemonday.seongseo,월요일이 싫은 현대인들의 여유로운 공간.,공사중,리뷰 수 부족
294,현풍읍 베이크앤드,베이크앤드,초기값,91,8,대구 달성군 현풍읍 테크노북로3길 6 1층,12:00 - 19:00,0507-1390-9499,https://www.instagram.com/bakeand_,디저트와 커피를 팔아요,공사중,"{'디저트가 맛있어요': '83', '친절해요': '64', '매장이 청결해요': '46', '인테리어가 멋져요': '40', '특별한 메뉴가 있어요': '39', '커피가 맛있어요': '23', '음료가 맛있어요': '21', '사진이 잘 나와요': '13', '가성비가 좋아요': '5', '아늑해요': '3', '대화하기 좋아요': '3', '선물하기 좋아요': '2', '주차하기 편해요': '2', '빵이 맛있어요': '1', '포장이 깔끔해요': '1', '특별한 날 가기 좋아요': '1', '집중하기 좋아요': '1'}"
295,송현2동 드롭인,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
296,가창면 666DOGPLAY,666도그플레이,초기값,168,84,대구 달성군 가창면 가창동로 395 666도그플레이,NO INFO,0507-1398-0666,https://www.instagram.com/666_dogplay,2000평규모로 소형견존과 대형견존이 확실히 나뉘어져 있는 애견카페입니다. 셀프목욕시설은 따로 예약없이 오셔서 결정해 주시면 되시고 샴푸 타올등 목욕시설이 구비되어 있습니다. 파티룸예약은 반나절(5시간) 종일(10시간) 으로 바베큐이용도 가능하십니다.,공사중,리뷰 수 부족
297,성당동 미아모르카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
298,송현1동 큐리코,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
299,도원동 파스쿠찌 대구태평메가타워점,파스쿠찌 태평메가타워점,4.37,195,초기값,대구 중구 태평로 114 (태평로3가) 메가타워 1층,09:00 - 22:00,053-422-8497,http://www.caffe-pascucci.co.kr/,파스쿠찌 대구태평메가타워점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,공사중,"{'커피가 맛있어요': '37', '친절해요': '30', '음료가 맛있어요': '20', '매장이 청결해요': '16', '디저트가 맛있어요': '14', '집중하기 좋아요': '14', '대화하기 좋아요': '11', '좌석이 편해요': '10', '주차하기 편해요': '9', '인테리어가 멋져요': '6', '사진이 잘 나와요': '2', '가성비가 좋아요': '2', '특별한 메뉴가 있어요': '2'}"
300,범물2동 카페프랑세(cafe francais),카페프랑세,초기값,7,5,대구 수성구 지범로46길 29 카페프랑세,NO INFO,NO INFO,NO INFO,"핸드드립 커피, 원두커피, 로스터스 카페 카페프랑세 입니다",공사중,리뷰 수 부족
301,고산3동 카페블루,카페블루,초기값,7,5,대구 수성구 천을로31길 7-14,NO INFO,NO INFO,NO INFO,NO INFO,공사중,리뷰 수 부족
302,송현1동 모네꽃을그리다,"모네, 꽃을 그리다",초기값,60,10,대구 달서구 월배로 424 1층,10:00 - 22:00,053-656-6323,NO INFO,커피와 꽃을 함께 만나 보실 수 있습니다. 스페셜 원두로 깊은 커피의 풍미를 느낄수 있습니다.,공사중,"{'친절해요': '10', '매장이 청결해요': '10', '커피가 맛있어요': '9', '대화하기 좋아요': '9'}"
303,유천동 더바나,더바나,초기값,511,261,"대구 달서구 월배로15길 8 , 595b 1F",11:00 - 22:00,053-633-4300,NO INFO,595b 1 - 2F 베이커리 카페,공사중,"{'커피가 맛있어요': '92', '인테리어가 멋져요': '43', '매장이 청결해요': '43', '음료가 맛있어요': '40', '친절해요': '35', '주차하기 편해요': '32', '대화하기 좋아요': '29', '디저트가 맛있어요': '26', '좌석이 편해요': '23', '특별한 메뉴가 있어요': '14', '사진이 잘 나와요': '12', '화장실이 깨끗해요': '11', '집중하기 좋아요': '10', '가성비가 좋아요': '4'}"
304,고산1동 돌페리,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
305,고산3동 카페캔버스 신매점,캔버스 신매점,초기값,252,1,대구 수성구 달구벌대로649길 14 302동 1층 102호,08:00 - 22:00,0507-1352-1028,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '116', '가성비가 좋아요': '86', '음료가 맛있어요': '77', '친절해요': '74', '매장이 청결해요': '42', '디저트가 맛있어요': '21', '대화하기 좋아요': '19', '특별한 메뉴가 있어요': '18', '좌석이 편해요': '11', '집중하기 좋아요': '9', '인테리어가 멋져요': '5', '사진이 잘 나와요': '4', '뷰가 좋아요': '3'}"
306,장기동 카페데이,검색결과 없음,,,,,,,,,,
307,상인2동 커피엘,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
308,옥포읍 웜브리즈,웜 브리즈,초기값,66,52,대구 달성군 옥포읍 명곡로 579 1층,"11:00 - 21:00
20:30 라스트오더",0507-1449-5577,https://www.instagram.com/warm_breeze.c,"잔잔하고 따뜻한 분위기를 추구하는 카페 웜브리즈입니다.

케어 키즈존 :
 인테리어 소품이 많아 어린이가 다칠 수 있으니 매장 내에서 뛰어다니지 않도록 보호자님들의 적극적인 지도 부탁드립니다.

 실외에는 하천 방향 급경사지에 어린이가 내려가지 않도록 적극적인 관심 부탁드립니다.

반려견 입장 수칙 :
 매장 내부에 카페트가 많습니다. 반려견 실내 입장 시 반려견 기저귀 착용 필수인 점 양해 바랍니다.",공사중,"{'인테리어가 멋져요': '39', '친절해요': '36', '커피가 맛있어요': '28', '아늑해요': '22', '주차하기 편해요': '22', '디저트가 맛있어요': '19', '매장이 청결해요': '19', '사진이 잘 나와요': '17', '뷰가 좋아요': '15', '음료가 맛있어요': '13', '대화하기 좋아요': '9', '좌석이 편해요': '8', '화장실이 깨끗해요': '7', '특별한 메뉴가 있어요': '4', '차분한 분위기에요': '1', '야외 공간이 멋져요': '1', '반려동물과 가기 좋아요': '1', '가성비가 좋아요': '1'}"
309,도원동 카페818,CAFE818,5,41,18,대구 북구 고성로34길 89 1층,09:00 - 20:00,0507-1339-0818,https://www.instagram.com/cafe_818,"고성동의 작은 카페
모든 디저트를 직접만들고있어요:)
시그니처로 떡이들어있는 쑥떡쑥떡쿠키가 있답니다:)",공사중,"{'디저트가 맛있어요': '25', '친절해요': '20', '음료가 맛있어요': '17', '커피가 맛있어요': '14', '매장이 청결해요': '12', '가성비가 좋아요': '11', '특별한 메뉴가 있어요': '11', '인테리어가 멋져요': '6', '사진이 잘 나와요': '6', '좌석이 편해요': '4', '대화하기 좋아요': '4', '주차하기 편해요': '2', '집중하기 좋아요': '2', '화장실이 깨끗해요': '1'}"
310,성당동 컴인커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
311,화원읍 카페23,검색결과 없음,,,,,,,,,,
312,구지면 어썸데이,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
313,화원읍 쏠트카페앤플라워,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
314,용산1동 토스트라이크,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
315,화원읍 2프로부족한공간,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
316,화원읍 화신다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
317,성당동 부석다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
318,도원동 매스커피 서문점,매스커피 서문점,4.4,435,초기값,대구 중구 국채보상로 458 서남볼링,09:30 - 19:00,053-427-8839,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '123', '가성비가 좋아요': '52', '음료가 맛있어요': '39', '친절해요': '38', '디저트가 맛있어요': '18', '대화하기 좋아요': '15', '좌석이 편해요': '9', '매장이 청결해요': '8', '특별한 메뉴가 있어요': '3', '사진이 잘 나와요': '2', '뷰가 좋아요': '2', '차분한 분위기에요': '1', '인테리어가 멋져요': '1', '음악이 좋아요': '1', '주차하기 편해요': '1', '집중하기 좋아요': '1'}"
319,지산2동 채송화라이브봄날카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
320,송현1동 커피앤쥬스,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
321,본리동 커피플러스,검색결과 없음,,,,,,,,,,
322,옥포읍 이디야커피 대구설화명곡점,이디야커피 설화명곡점,4.51,519,12,대구 달성군 화원읍 비슬로 2503 이디야커피 설화명곡점,09:00 - 22:00,0507-1376-5736,http://www.ediya.com/,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",공사중,"{'커피가 맛있어요': '236', '친절해요': '139', '음료가 맛있어요': '123', '매장이 청결해요': '107', '대화하기 좋아요': '76', '가성비가 좋아요': '74', '좌석이 편해요': '67', '디저트가 맛있어요': '67', '주차하기 편해요': '64', '집중하기 좋아요': '49', '인테리어가 멋져요': '39', '화장실이 깨끗해요': '39', '특별한 메뉴가 있어요': '12', '뷰가 좋아요': '10', '사진이 잘 나와요': '6', '아늑해요': '1'}"
323,이곡1동 커피스토아,커피스토아,초기값,5,1,대구 달서구 선원남로 80-1 1층 커피스토아,"08:00 - 21:00
20:30 라스트오더",0507-1352-6993,NO INFO,온새미로커피에서 직접 로스팅한 스페셜티를 사용하여 더욱 맛있는 커피를 맛 보실수 있습니다.,공사중,리뷰 수 부족
324,범물2동 그라운드플로어,그라운드플로어,초기값,8,14,대구 수성구 범안로2길 3-13 1F,10:00 - 19:00,0507-1368-9391,http://instagram.com/__ground_floor,"- 에그타르트는 매일 12시 이후로 나옵니다 (주말,공휴일은 오픈시간이 늦어서 평일보다 좀 더 늦게 나와요!)

- 크로플은 주문이 들어오면 바로 구워드리고 있어서 주문하시면 4-5분 정도 걸려요 (반죽 발효 상태에 따라 조금 더 걸릴 수도 있어요)",공사중,리뷰 수 부족
325,용산1동 카페캔버스 상리공원점,카페캔버스 상리공원점,초기값,282,1,대구 달서구 용산로 259 용산파크타운 상가1층 카페캔버스버스,NO INFO,010-4142-3202,NO INFO,커피가 맛있고 와플도 맛있는 다양한 음료가 즉석에서 제공되는 상리공원 앞 휴식처,공사중,"{'커피가 맛있어요': '165', '친절해요': '150', '가성비가 좋아요': '132', '음료가 맛있어요': '127', '매장이 청결해요': '39', '주차하기 편해요': '32', '디저트가 맛있어요': '19', '대화하기 좋아요': '8', '특별한 메뉴가 있어요': '7', '인테리어가 멋져요': '3', '사진이 잘 나와요': '3', '집중하기 좋아요': '2', '뷰가 좋아요': '2'}"
326,두류3동 달달하지롱,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
327,다사읍 컴포즈커피 대구다사점,컴포즈커피 대구다사점,초기값,135,1,대구 달성군 다사읍 대실역북로1길 9 Ms프라자 102호,"08:00 - 22:00
21:30 라스트오더",053-710-9352,NO INFO,"테이크 아웃 전문매장~ 아메리카노 1500원 매장가격 동일
-전음료 벤티 사이즈
-와플,크로플 가성비 맛집
-편안한 휴식공간",공사중,"{'커피가 맛있어요': '56', '가성비가 좋아요': '44', '친절해요': '37', '음료가 맛있어요': '33', '매장이 청결해요': '23', '디저트가 맛있어요': '14', '대화하기 좋아요': '12', '특별한 메뉴가 있어요': '9', '사진이 잘 나와요': '5', '좌석이 편해요': '4', '집중하기 좋아요': '4', '뷰가 좋아요': '4', '화장실이 깨끗해요': '2', '인테리어가 멋져요': '1'}"
328,논공읍 모모,검색결과 없음,,,,,,,,,,
329,송현1동 도그C,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
330,용산2동 힐링숲카페,힐링숲카페,4.55,72,23,대구 달서구 선원로37남길 21-8 힐링숲카페,"10:00 - 18:00
17:30 라스트오더",0507-1372-1037,http://instagram.com/healing_forest__,이곡동 골목 카페 장애인 쉼터 장애인들을 위한 체험공간 맛있는 누룽지 쿠키 맛집 아이와 함께 올 수 있는 곳 강아지와 함께 올 수 있는 곳,공사중,"{'커피가 맛있어요': '39', '음료가 맛있어요': '32', '친절해요': '28', '디저트가 맛있어요': '23', '인테리어가 멋져요': '19', '대화하기 좋아요': '16', '가성비가 좋아요': '15', '매장이 청결해요': '15', '사진이 잘 나와요': '10', '특별한 메뉴가 있어요': '7', '집중하기 좋아요': '6', '좌석이 편해요': '2', '화장실이 깨끗해요': '2', '뷰가 좋아요': '1'}"
331,두류2동 카페조이,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
332,지산1동 989라운지,989라운지,초기값,135,18,대구 수성구 동대구로12안길 28 1층(지산동),12:00 - 21:00,0507-1483-0182,NO INFO,"편안한 소파와 잔잔한 음악, 맛있는 음료. 바쁜 도심속 힐링이 되는 수성못 근처 카페 989라운지입니다.",공사중,"{'커피가 맛있어요': '108', '좌석이 편해요': '96', '디저트가 맛있어요': '72', '인테리어가 멋져요': '68', '대화하기 좋아요': '65', '친절해요': '56', '음료가 맛있어요': '41', '매장이 청결해요': '25', '사진이 잘 나와요': '23', '특별한 메뉴가 있어요': '19', '집중하기 좋아요': '8', '화장실이 깨끗해요': '8', '가성비가 좋아요': '5', '차분한 분위기에요': '2', '음악이 좋아요': '1', '포장이 깔끔해요': '1', '주차하기 편해요': '1'}"
333,진천동 더리터 대구진천역점,더리터 진천역점,4.53,235,초기값,대구 달서구 진천로 77,NO INFO,053-633-3648,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '59', '가성비가 좋아요': '37', '친절해요': '28', '음료가 맛있어요': '24', '매장이 청결해요': '12', '디저트가 맛있어요': '4', '특별한 메뉴가 있어요': '3', '사진이 잘 나와요': '2', '좌석이 편해요': '1', '인테리어가 멋져요': '1', '양이 많아요': '1', '대화하기 좋아요': '1', '뷰가 좋아요': '1'}"
334,옥포읍 자작스터디카페 옥포점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
335,지산1동 드롭탑 대구지산점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
336,두류3동 카페 꽃이피다 감삼점,카페 꽃이피다 감삼점,초기값,54,6,대구 달서구 당산로 182-1 카페 꽃이피다 감삼점,NO INFO,053-262-4944,NO INFO,< 방문 포장 시 > 아메리카노 2000원 / 카페라떼 2500원 - 이 외 음료는 10% 할인 (보틀 메뉴 제외),공사중,"{'커피가 맛있어요': '29', '친절해요': '18', '디저트가 맛있어요': '13', '음료가 맛있어요': '13', '매장이 청결해요': '10', '가성비가 좋아요': '8', '대화하기 좋아요': '8', '사진이 잘 나와요': '7', '인테리어가 멋져요': '5', '화장실이 깨끗해요': '5', '특별한 메뉴가 있어요': '2'}"
337,이곡2동 카페드케냐,카페 드 케냐,4.41,75,26,대구 달서구 서당로17길 18,10:00 - 23:00,070-4176-9757,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '18', '친절해요': '10', '음료가 맛있어요': '9', '매장이 청결해요': '8', '집중하기 좋아요': '6', '대화하기 좋아요': '5', '좌석이 편해요': '4', '가성비가 좋아요': '4', '화장실이 깨끗해요': '4', '인테리어가 멋져요': '3', '디저트가 맛있어요': '2', '특별한 메뉴가 있어요': '2', '뷰가 좋아요': '2'}"
338,유가읍 논페이지,논페이지,4.81,98,26,대구 달성군 유가읍 테크노상업로 111 상가 106호,"08:00 - 17:50
17:35 라스트오더",0507-1423-0406,https://smartstore.naver.com/nonpage/profile,"어제의 페이지 너머로, 오늘의 새로운 경험을 그리는 카페 'nonpage'입니다",공사중,"{'디저트가 맛있어요': '33', '커피가 맛있어요': '27', '친절해요': '26', '음료가 맛있어요': '16', '특별한 메뉴가 있어요': '15', '가성비가 좋아요': '12', '매장이 청결해요': '10', '인테리어가 멋져요': '9', '집중하기 좋아요': '4', '사진이 잘 나와요': '3', '대화하기 좋아요': '2'}"
339,도원동 카페고성,카페고성,4.75,42,28,대구 북구 칠성남로2길 13 2층,NO INFO,0507-1331-7387,NO INFO,NO INFO,공사중,리뷰 수 부족
340,지산1동 몬스터커피 지산점,몬스터커피 지산점,4.56,97,초기값,대구 수성구 용학로 293,08:00 - 24:00,NO INFO,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '20', '친절해요': '13', '가성비가 좋아요': '13'}"
341,송현2동 스테이골드,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
342,유가읍 포레스트45,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
343,진천동 읍천리382 대곡점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
344,이곡1동 투썸플레이스 대구이곡점,투썸플레이스 대구이곡점,4.37,513,13,대구 달서구 성서로 375,09:00 - 22:00,0507-1408-7081,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '104', '디저트가 맛있어요': '68', '친절해요': '63', '음료가 맛있어요': '54', '대화하기 좋아요': '44', '좌석이 편해요': '39', '매장이 청결해요': '36', '주차하기 편해요': '22', '화장실이 깨끗해요': '15', '인테리어가 멋져요': '13', '집중하기 좋아요': '13', '특별한 메뉴가 있어요': '10', '가성비가 좋아요': '7', '사진이 잘 나와요': '2', '뷰가 좋아요': '1'}"
345,상인1동 로렌디저트,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
346,성당동 나눔카페,나눔카페,초기값,6,1,대구 달서구 장기로17길 37,NO INFO,NO INFO,NO INFO,NO INFO,공사중,리뷰 수 부족
347,범물1동 피쉬마운트 범물점,피쉬마운트커피 범물점,초기값,78,9,대구 수성구 지범로40길 6 상가동 111호,10:00 - 22:00,0507-1493-8677,NO INFO,카페3.0에서 피쉬마운트 범물점으로 새롭게 확장이전 했습니다.,공사중,"{'커피가 맛있어요': '60', '친절해요': '38', '음료가 맛있어요': '27', '가성비가 좋아요': '13', '특별한 메뉴가 있어요': '13', '대화하기 좋아요': '11', '매장이 청결해요': '10', '인테리어가 멋져요': '6', '디저트가 맛있어요': '3', '좌석이 편해요': '1'}"
348,고산3동 모마,검색결과 없음,,,,,,,,,,
349,두류1동 델라파체,델라파체,초기값,63,33,대구 달서구 달구벌대로 1782 1층,08:00 - 17:00,053-716-7555,NO INFO,"안녕하세요! 카페 델라 파체입니다.
저희 델라파체는 100%스페셜티 원두만을 블렌딩하여 로스팅된 신선한 원두를 1주일에 한번씩 제공받아 사용하고 있습니다. 또한 값이 비싸더라도 좀더 좋은 원재료로 음료를 처음부터 끝까지 싱 겁지 않게 드실 수 있도록 마진이 적더라도 재료를 아낌없이 사용하고 있습니다.
항상 테스트하고 노력하여 더 맛있는 음료를 제공해 드리는 델라 파체가 되겠습니다.
정성껏 준비한 음료와 달콤한 디저트 맛있게 드시고 기분 좋은 하루 되세요!",공사중,"{'커피가 맛있어요': '38', '친절해요': '28', '디저트가 맛있어요': '24', '음료가 맛있어요': '23', '매장이 청결해요': '16', '특별한 메뉴가 있어요': '15', '인테리어가 멋져요': '12', '대화하기 좋아요': '12', '가성비가 좋아요': '10', '사진이 잘 나와요': '6', '집중하기 좋아요': '5', '좌석이 편해요': '4', '주차하기 편해요': '1'}"
