,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
587,구지면 카페보스 대구구지점,카페보스 대구구지점,초기값,27,12,대구 달성군 구지면 국가산단대로66길 19 1동 1층 102호,"08:00 - 02:00
01:30 라스트오더",0504-2015-5672,https://blog.naver.com/bossguji,"주문 즉시 샷을 내려 캔에 담아드리는 아이스 아메리카노와
1인분 컵떡볶이/볶음밥/홍콩와플/크로플 등의 다양한 디저트와
뭘 먹어도 맛있는 음료들이 가득한 카페보스 대구 구지점입니다:D",공사중,"{'커피가 맛있어요': '12', '친절해요': '11', '주차하기 편해요': '11', '특별한 메뉴가 있어요': '8'}"
588,두산동 셀프바리스타 황금점,셀프바리스타 황금점,초기값,51,31,대구 수성구 청수로 108 1층 셀프바리스타,00:00 - 24:00,0507-1353-5056,https://selfbarista.creatorlink.net/,"'셀프바리스타'는 2018년 KCTC(Korea Cup Taster Championship) 국가대표 챔피언 M9 커피컴퍼니 '강민규' 바리스타와 함께 만들어가는 24시간 프리미엄 무인 카페입니다. 다양한 커피, 음료, 빵이 준비되어 있으며 편안한 분위기가 장점인 24시간 연중무휴 운영되는 프리미엄 카페입니다.",공사중,"{'커피가 맛있어요': '20', '디저트가 맛있어요': '18', '가성비가 좋아요': '18', '음료가 맛있어요': '16'}"
589,태전2동 레프트뱅크,레프트뱅크 칠곡태전점,초기값,50,2,대구 북구 칠곡중앙대로 398 1층,NO INFO,0507-1372-7814,https://www.instagram.com/leftbank_taejeon/,레프트뱅크 칠곡태전점입니다,공사중,"{'친절해요': '28', '음료가 맛있어요': '22', '커피가 맛있어요': '16', '가성비가 좋아요': '14'}"
590,노원동 진커피숍,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
591,대현동 득조다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
592,수성1가동 선데이무드,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
593,만촌3동 달동네과자점,달동네과자점,4.54,72,초기값,대구 수성구 교학로12길 10 1층 달동네과자점,08:00 - 20:00,0507-1336-1375,http://instagram.com/daldongne_official,NO INFO,공사중,"{'커피가 맛있어요': '11', '친절해요': '11', '디저트가 맛있어요': '10', '가성비가 좋아요': '10', '음료가 맛있어요': '7'}"
594,동천동 공차 대구칠곡점,공차 대구칠곡점,4.42,1185,20,대구 북구 학정로 439 1층 111호,09:00 - 23:00,070-4038-5789,NO INFO,"안녕하세요,
공들여 맛있는 칠곡3지구에 위치한 [공차 대구칠곡점]입니다.
매장은 칠곡3지구 롯데리아 맞은편, 베스킨라빈스 옆에 위치해 있으며, 건물 지하에 주차장 있습니다!
많은 관심과 응원 부탁 드려요^^",공사중,"{'음료가 맛있어요': '351', '차가 맛있어요': '202', '친절해요': '114', '특별한 메뉴가 있어요': '71', '매장이 청결해요': '68'}"
595,범어4동 슬로우,검색결과 없음,,,,,,,,,,
596,산격2동 낭만놀이,낭만놀이,4.66,456,407,대구 북구 대학로23길 18-9 카페 낭만놀이,"11:00 - 21:30
20:45 라스트오더",0507-1313-7442,http://instagram.com/nangman__p,탁트인 정원과 함께 쉐프가 직접 요리하는 식사 와 다양한 음료를 즐길수 있습니다 저녁에는 조 명과 함께 낮과는 다른 운치있는 낭만을 ...,공사중,리뷰 수 부족
597,산격3동 트웬티(TWENTY),트웬티,초기값,31,6,대구 북구 대학로23길 25 2층,11:00 - 22:00,0507-1355-4201,NO INFO,".SINCE 2022.11

안녕하세요 경북대학교 북문 대학로에 새롭게 오픈한 카페 트웬티(Twenty) 입니다.

머무시는 공간, 머무는 동안의 시간에 부족함 없도록 항상 준비하고 노력하겠습니다.

고객 여러분과 함께 하기 위해 좋은 재료와 정성의 마음가짐으로 메뉴부터 매장의 사소한 것 하나하나 끝없이 고민하며 만들어가겠습니다.

아울러 방문해주시는 모든 분들의 하루에 저희 트웬티가 잠시나마 행복함과 편안함을 드렸기를 바라며, 고개숙여 감사한 마음을 전하고 싶습니다.

이상 트웬티(Twenty) 올림.",공사중,"{'디저트가 맛있어요': '19', '친절해요': '17', '대화하기 좋아요': '16', '매장이 청결해요': '13'}"
598,상동 썸,검색결과 없음,,,,,,,,,,
599,복현2동 요요커피 복현본점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
600,태전2동 더드림커피 대구태전2호점,더드림커피 대구태전2호점,초기값,64,7,대구 북구 태전로7길 3 1층,10:00 - 22:00,053-721-7969,http://www.thedreamcoffee.co.kr,"태전삼거리에서 보건대학방향 좌측도로변 파리바게트 태전점 골목안 30미터에 위치한 테이크아웃커피전문점 더드림커피입니다.
더드림커피전문점에서는 고품격의 최고급원두를 제공하고 있으며, 더드림커피전문점의 빙수는 한번만 먹어본 사람이 없을 정도로 재주문율과 가성비1등을 늘 유지하고 있습니다. 배달의민족, 요기요, 쿠팡잇츠, 대구로를 통해서 집까지 안전하게 배달해 드리고 있으며, 배달시 엎질러지지 않도록 안전하고 꼼꼼하게 포장해서 보내드린답니다. 우리동네 1등 커피맛집 많은 사랑과 격려 부탁드립니다.
대표메뉴 : 1리터보틀커피, 생딸기빙수, 인절미빙수, 밀크팥빙수, 녹차빙수, 망고빙수, 딸기라떼, 딸기밀크쉐이크, 망고밀크쉐이크, 춘천명물감자빵, 블랙제리치즈케이크, 제리치즈케이크, 산딸기무스케이크, 더드림크로플, 벌꿀케이크",공사중,"{'커피가 맛있어요': '35', '친절해요': '20', '가성비가 좋아요': '19', '음료가 맛있어요': '18'}"
601,국우동 라임,검색결과 없음,,,,,,,,,,
602,검단동 카페라온,카페 라온,4.56,84,초기값,대구 동구 팔공로30길 13,11:00 - 18:00,053-981-2910,http://blog.naver.com/mr4513,NO INFO,공사중,"{'커피가 맛있어요': '33', '친절해요': '15', '음료가 맛있어요': '11', '대화하기 좋아요': '9', '디저트가 맛있어요': '5'}"
603,복현1동 블랙디어카페앤펍,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
604,읍내동 카페조안나 칠곡점,카페조안나 칠곡점,4.34,673,47,대구 북구 동암로12길 21,"08:00 - 24:00
23:30 라스트오더",053-314-9990,NO INFO,"2층에룸이있어서 단체모임,회의,미팅하기에좋습니다 예약가능합니다!",공사중,"{'커피가 맛있어요': '169', '친절해요': '100', '음료가 맛있어요': '76', '대화하기 좋아요': '70', '좌석이 편해요': '59'}"
605,관음동 몬스터커피 팔거역점,몬스터커피 팔거역점,4.45,652,21,대구 북구 팔거천동로 217,08:00 - 21:30,053-313-3683,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '203', '음료가 맛있어요': '138', '가성비가 좋아요': '116', '친절해요': '72', '매장이 청결해요': '52'}"
606,국우동 린네베이크,린네 베이크,초기값,81,20,대구 북구 학남로 13 린네베이크,10:00 - 20:00,0507-1359-7937,https://www.instagram.com/linnebake,NO INFO,공사중,"{'디저트가 맛있어요': '59', '커피가 맛있어요': '36', '친절해요': '35', '인테리어가 멋져요': '30'}"
607,수성2가동 레디투커피,레디투커피,초기값,22,5,대구 수성구 청솔로 71 1층,"08:00 - 20:30
20:00 라스트오더",0507-1399-5530,NO INFO,스페셜티 커피전문점 & 수제디저트 카페입니다.,공사중,"{'친절해요': '15', '커피가 맛있어요': '13', '음료가 맛있어요': '13', '특별한 메뉴가 있어요': '10'}"
608,침산1동 레스트온선데이,레스트온 선데이,초기값,42,10,대구 북구 성북로9길 5 1층 레스트온 선데이,"09:00 - 21:00
20:50 라스트오더",010-8427-0224,NO INFO,"안녕하세요 침산동의 디저트카페 레스트 온 선데 이 입니다 우리동네, 내 집 근처의 편안한 디저트 카페가 되겠습니다. 감사합니다.",공사중,"{'커피가 맛있어요': '19', '디저트가 맛있어요': '17', '친절해요': '17', '가성비가 좋아요': '14'}"
609,침산3동 그랜디스,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
610,무태조야동 레토,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
611,침산2동 나인블럭 투가든대구점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
612,칠성동 더커피상회,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
613,관음동 파스텔,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
614,복현2동 위치커피 대구복현행복점,위치커피 대구복현행복점,4.81,104,초기값,대구 북구 복현로36길 6,09:00 - 21:00,0507-1493-7835,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '40', '친절해요': '29', '음료가 맛있어요': '22', '매장이 청결해요': '19', '주차하기 편해요': '15'}"
615,범어3동 플랜 범어점,플랜범어점,초기값,57,1,대구 수성구 동대구로77길 16 1층 서쪽,09:30 - 18:30,0507-1485-0151,NO INFO,"맛있는 커피 카페 플랜 범어점입니다. 전화주문,패스오더,배달의민족,대구로,쿠팡이츠,요기요에서도 주문가능합니다:)",공사중,"{'커피가 맛있어요': '23', '가성비가 좋아요': '21', '음료가 맛있어요': '16', '친절해요': '16'}"
616,관문동 시에로,카페시에로,4.36,41,초기값,대구 북구 매전로4길 10-97,10:00 - 24:00,053-313-3544,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '14', '음료가 맛있어요': '9', '친절해요': '9', '가성비가 좋아요': '6', '화장실이 깨끗해요': '6'}"
617,범어1동 카페생활,카페생활,초기값,19,3,대구 수성구 청솔로14길 41 1층,12:00 - 24:00,053-710-7412,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '7', '음료가 맛있어요': '7', '디저트가 맛있어요': '4', '가성비가 좋아요': '3'}"
618,만촌1동 호미다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
619,관음동 스마트카페,검색결과 없음,,,,,,,,,,
620,파동 어라운드크림,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
621,관문동 바루베이크샵,바루베이크샵,4.67,222,78,대구 북구 칠곡중앙대로54길 7 1층 바루베이크샵,11:00 - 19:00,0507-1371-1489,https://www.instagram.com/baru_bakeshop/?igshid=YmMyMTA2M2Y%3D,휴무는 인스타를 확인해주세요!,공사중,"{'디저트가 맛있어요': '172', '친절해요': '98', '매장이 청결해요': '54', '특별한 메뉴가 있어요': '53', '커피가 맛있어요': '46'}"
622,두산동 커피명가 어나더 랩,커피명가 ANOTHER WRAP,4.63,273,112,대구 수성구 용학로 106-7 수성스퀘어 1층 108호,11:00 - 22:00,053-766-0099,http://www.myungga.com,NO INFO,공사중,"{'커피가 맛있어요': '56', '디저트가 맛있어요': '47', '음료가 맛있어요': '31', '매장이 청결해요': '27', '친절해요': '20'}"
623,칠성동 루미에르,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
624,만촌2동 레제드라마,레제드라마,4.76,107,103,대구 수성구 교학로2길 36 1층,NO INFO,070-8879-0731,http://instagram.com/cafe.lesedrama,NO INFO,공사중,"{'디저트가 맛있어요': '56', '친절해요': '37', '매장이 청결해요': '25', '커피가 맛있어요': '21', '인테리어가 멋져요': '18'}"
625,복현2동 미소커피숍,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
626,복현2동 겐조,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
627,국우동 김선생커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
628,대현동 게코타워,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
629,산격3동 그린그루브 경북대점,그린그루브 경북대점,4.92,24,14,대구 북구 대학로 91-1,09:00 - 21:00,053-283-1300,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '13', '가성비가 좋아요': '8', '음료가 맛있어요': '6', '매장이 청결해요': '6', '디저트가 맛있어요': '4'}"
630,침산1동 설래당,설래당,4.8,218,38,대구 북구 성북로1길 3-3,NO INFO,0507-1391-0812,https://blog.naver.com/cafesrd,"- 침산동 오봉폭포 옆 조용한 골목안에 위치.
- 편안한 쇼파 좌석과 밝은 조명.
- 신선한 아라비카원두만 사용.
 ( 로스팅 후 10일 지난 원두는 전량 폐기)
- 자연 그대로의 재료를 지향.
- 인공 식품첨가물은 지양.
- 부부가 직접 시공한 인테리어.",공사중,"{'친절해요': '47', '커피가 맛있어요': '44', '음료가 맛있어요': '23', '좌석이 편해요': '21', '매장이 청결해요': '20'}"
631,황금2동 살랑커피,살랑커피,초기값,12,20,대구 수성구 청솔로 6 1층,"09:00 - 23:00
22:55 라스트오더",0507-1332-8328,https://www.instagram.com/cafedam6,"안녕하세요 살랑커피 입니다.
수제 와플과 베이커리 및 커피 음료를 제공하는 업체 입니다.
많관부!!",공사중,"{'커피가 맛있어요': '10', '친절해요': '6', '음료가 맛있어요': '5', '가성비가 좋아요': '4'}"
632,침산2동 플레브,플레브스트릿,4.63,121,160,대구 북구 중앙대로 614-9,"11:00 - 21:00
20:50 라스트오더",0507-1369-3418,https://www.instagram.com/fleuve_street,"프랑스어로 '강'을 뜻하는 플레브(FLEUVE)를 신천으로 재해석하였습니다.
흐르는 신천을 따라가다 마주하는 거리
카페 '플레브스트릿(FLEUVE STREET)' 입니다.
유러피안 라이프 스타일 컨셉으로
느림의 미학(Aesthetics Of Slow)과 충분한 삶(Enough Life)을 지향하며
강물같은 잔잔한 멋을 선사합니다.

서로의 느림을 이해하고 존중해 주세요.

+상업적 촬영 시 사전 협의하셔야 합니다.
 (SNS태그 필수 / 협의없이는 불가-상시확인)
+대관 문의는 네이버톡톡으로 부탁드립니다.",공사중,"{'커피가 맛있어요': '28', '디저트가 맛있어요': '15', '음료가 맛있어요': '15', '인테리어가 멋져요': '15', '친절해요': '15'}"
633,수성1가동 옹글스카페,옹글스,4.76,106,31,대구 수성구 수성로 275 1층 옹글스카페,NO INFO,0507-1361-2633,http://instagram.com/ongles_cafe,안녕하세요 옹글스입니다 옹글다는 '매우 실속있 고 다부지다'는 뜻의 순우리말입니다 편안한 분 위기의 아늑하고 따뜻한 공간 저희 카페에...,공사중,"{'디저트가 맛있어요': '33', '커피가 맛있어요': '28', '친절해요': '25', '음료가 맛있어요': '16', '인테리어가 멋져요': '13'}"
634,복현1동 수커피의류,su clothes & coffee,초기값,9,2,대구 북구 경대로 117,11:00 - 20:00,010-5106-1983,http://instagram.com/su_clothes_coffee/,"秀 clothes & coffee 입니다 !
화이트와 우드 인테리어로 따뜻하고 아늑한 분위기의 옷가게, 카페 입니다

- 모든 문의 사항은 전화나 인스타그램 (su_clothes_coffee) dm으로 문의 부탁드립니다 ٩(ˊᗜˋ*)و",공사중,리뷰 수 부족
635,태전1동 카페코지(cafe kosie),카페코지,초기값,40,10,대구 북구 칠곡중앙대로69길 24,"11:00 - 01:00
00:30 라스트오더",0507-1343-0411,NO INFO,비건 디저트와 호주식 커피를 즐기실수 있습니다,공사중,"{'커피가 맛있어요': '26', '디저트가 맛있어요': '20', '친절해요': '20', '음료가 맛있어요': '17'}"
636,태전2동 조이커피,조이커피,4.92,33,초기값,대구 북구 칠곡중앙대로 412,NO INFO,010-2501-4428,NO INFO,"칠곡 네오시티프라자 8층 세븐스포츠내에 위치한 커피전문점입니다 고급 원두를 사용한 고급 브랜드의 커피를 제공하고 있습니다
8층 휘트니스, 7층 수영장을 관람할 수 있도록 되어 있습니다",공사중,"{'음료가 맛있어요': '7', '커피가 맛있어요': '6', '대화하기 좋아요': '5', '친절해요': '3', '특별한 메뉴가 있어요': '2'}"
637,수성4가동 가로장,가로장,4.39,40,128,대구 수성구 상록로 21-30 하얀건물,NO INFO,0507-1473-0035,https://pf.kakao.com/_Ixgsxcxj,가로장은 가로로 놓여있는 장농이라는 뜻으로 진 열장을 뜻하는 우리말 입니다. 주류 전문점 입니 다. 우선 예약으로 운영하는 매장으로 방...,공사중,리뷰 수 부족
638,산격1동 투썸플레이스 대구경북대점,투썸플레이스 경북대점,4.38,620,61,대구 북구 대학로 65,09:00 - 02:00,053-953-9353,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '150', '디저트가 맛있어요': '117', '음료가 맛있어요': '105', '친절해요': '79', '집중하기 좋아요': '70'}"
639,만촌3동 카페27초,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
640,구암동 드롭탑 대구3지구점,드롭탑 대구3지구점,4.6,106,초기값,대구 북구 구암로65길 50-11 (구암동),NO INFO,053-313-2912,http://www.cafedroptop.com/,NO INFO,공사중,"{'커피가 맛있어요': '51', '음료가 맛있어요': '22', '친절해요': '22', '대화하기 좋아요': '19', '디저트가 맛있어요': '15'}"
641,태전2동 킹콩쥬스&커피 칠곡태전점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
642,침산1동 올드캐슬,oldcastle,4.43,84,44,대구 북구 고성북로 47,07:00 - 17:00,010-9193-3194,http://www.instagram.com/makecoffee87,대구 북구 고성동에 생긴 카페 올드캐슬입니다. 기본에 충실하는 대중적인 카페가 되겠습니다.,공사중,"{'커피가 맛있어요': '36', '친절해요': '21', '음료가 맛있어요': '12', '가성비가 좋아요': '12', '대화하기 좋아요': '6'}"
643,무태조야동 파스쿠찌 대구동서변점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
644,수성3가동 세이커피스탠드,세이커피스탠드,초기값,31,44,대구 수성구 들안로56길 52 1층 세이커피스탠드,NO INFO,0507-1379-7736,https://www.instagram.com/saycoffeestand,"편안한 공간에서 스페셜티 드립, 잘 추출된 에스프레소 음료, 수제디저트를 내어드립니다.",공사중,"{'커피가 맛있어요': '19', '친절해요': '16', '매장이 청결해요': '13', '인테리어가 멋져요': '12'}"
645,노원동 앗다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
646,관문동 마시그래이 매천점,마시그래이 매천점,4.42,225,10,대구 북구 학정로 40,NO INFO,053-323-9511,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '37', '가성비가 좋아요': '33', '음료가 맛있어요': '30', '친절해요': '20', '매장이 청결해요': '10'}"
647,범어4동 스무디킹 이마트24범어로데오점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
648,산격1동 댕스미스,댕스미스,초기값,30,38,대구 북구 성북로 62 창준빌딩 502호,NO INFO,0507-1347-7048,https://www.instagram.com/dangsmith._,"대구 침산동 애견수제간식&애견카페

- 10kg미만 소,중형견만 입장가능합니다
- 미성년자는 반려견 동반시에만 입장가능합니다
(단,13세이하는 보호자 동반시에만 입장가능합니다.
 다른 강아지들에게 위협을 가할경우 환불없이 강제퇴장조치합니다)
- 3차 예방접종이 완료된 반려견만 출입가능합니다
- 꽃도장(생리)중인 반려견/입질,공격성이 있는 반려견은 입장 제한됩니다
- 마킹하는 반려견은 매너벨트(기저귀)착용 필수입니다!

추가음료 주문시 1,000원 할인 행사합니다!!",공사중,리뷰 수 부족
649,황금2동 우리다원,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
650,침산2동 메가MGC커피 대구칠성동점,메가MGC커피 칠성동점,4.43,447,11,대구 북구 중앙대로 540,09:30 - 22:00,053-424-2606,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '155', '가성비가 좋아요': '129', '친절해요': '74', '음료가 맛있어요': '70', '디저트가 맛있어요': '36'}"
651,수성4가동 브라운103,브라운103,4.41,329,81,대구 수성구 들안로78길 24 (범어동) 1층,08:00 - 24:00,053-759-0404,NO INFO,NO INFO,공사중,"{'디저트가 맛있어요': '121', '친절해요': '65', '특별한 메뉴가 있어요': '50', '매장이 청결해요': '49', '커피가 맛있어요': '43'}"
652,노원동 B움,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
653,만촌2동 뜨락카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
654,칠성동 더하당,더하당,초기값,126,41,대구 북구 칠성로 4 102호 더하당,NO INFO,0507-1362-7771,http://www.instagram.com/thehadang_cafe,"일상에 작은 행복을 더하당+ 일상에 행복을 더해 줄 큼직한 쿠키를 굽는 더하당 입니다 :) 칠곡에서 '올드클로젯'으로 5년간 영업하고, 2022년 8월 8일 '더하당'으로 상호 변경 후 칠성고 건너편에 오픈하게 되었습니다 많은 방문 부탁드립니다 :)",공사중,"{'디저트가 맛있어요': '101', '친절해요': '69', '커피가 맛있어요': '53', '음료가 맛있어요': '53'}"
655,태전1동 카페162,검색결과 없음,,,,,,,,,,
656,수성4가동 핑거커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
657,범어1동 타라,타라,4,15,초기값,대구 수성구 동대구로54길 40,NO INFO,NO INFO,NO INFO,NO INFO,공사중,"{'친절해요': '6', '커피가 맛있어요': '4', '매장이 청결해요': '3', '인테리어가 멋져요': '2'}"
658,중동 우리다원,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
659,침산1동 파스쿠찌 대구침산점,파스쿠찌 침산점,4.44,486,21,대구 북구 옥산로 95 카페파스쿠찌,08:00 - 01:00,0507-1418-1064,http://www.caffe-pascucci.co.kr/,파스쿠찌 대구침산점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,공사중,"{'커피가 맛있어요': '88', '음료가 맛있어요': '54', '친절해요': '48', '대화하기 좋아요': '47', '디저트가 맛있어요': '45'}"
660,범어1동 카페인하우스,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
661,국우동 드롭탑 대구병원점,드롭탑 대구병원점,4.26,40,초기값,대구 북구 학정로 515 1층,NO INFO,053-715-7749,http://www.cafedroptop.com/,NO INFO,공사중,"{'커피가 맛있어요': '12', '친절해요': '7', '주차하기 편해요': '5', '매장이 청결해요': '5', '대화하기 좋아요': '4'}"
662,무태조야동 진짜할머니쥬스,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
663,태전1동 올인 홀덤카페 보건대점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
664,수성2가동 몽키바나나,몽키바나나,초기값,9,6,대구 수성구 들안로 287-2,10:00 - 24:00,053-742-5167,http://monkey.cityfood.co.kr/,수제커피&라떼&디저트 전문 카페입니다.,공사중,리뷰 수 부족
665,범어3동 그로잉,그로잉,초기값,114,40,대구 수성구 상록로 60,"09:00 - 18:00
17:30 라스트오더",070-4229-0100,https://www.instagram.com/,"1.인스턴트가아닌 홈메이드식조리법 메뉴
2.노브레이크타임으로 6시까지영업
3.수제돈까스, 수제함박스테이크
4.샌드위치맛집(잠봉햄 하바타치즈 토마토~)
5.양송이크림파스타(동물성생크림 양송이 베이컨)
6.알리오올리오파스타(마늘 올리브유 새우 브로콜리 ~)
7.아메리카노맛집
8.반려견동반가능(실외)",공사중,"{'커피가 맛있어요': '44', '친절해요': '42', '음식이 맛있어요': '38', '매장이 청결해요': '32'}"
666,관문동 커피파리스,커피파리스,4.38,93,13,대구 북구 학정로 5 매천역 건너편,NO INFO,053-313-3134,https://www.instagram.com/coffpparis,"'내 방 같은 편안함 커피파리스' 입니다! 편안한 자리와 함께 만족스러운 음료, 디저트로 잠시 머 물다 가시는 분들 모두 쾌적하게 쉬었다가...",공사중,"{'커피가 맛있어요': '15', '친절해요': '12', '매장이 청결해요': '7', '음료가 맛있어요': '3', '대화하기 좋아요': '3'}"
667,노원동 코너커피 침산점,코너커피 침산점,초기값,48,8,대구 북구 침산남로13길 24-1,NO INFO,NO INFO,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '21', '디저트가 맛있어요': '15', '친절해요': '14', '음료가 맛있어요': '13'}"
668,칠성동 팔공티 이마트칠성점,팔공티 이마트칠성점,4.38,1578,15,대구 북구 침산로 93,NO INFO,053-341-9031,http://www.palgongtea.co.kr/,"차 한잔 생각날 땐, 팔공티
오늘 하루 수고한 그대에게
가슴이 따뜻해지는 차 한잔을 선물합니다.

팔공티는 고품질의 차(茶)를 합리적인 가격에 제공하며,
남녀노소 모두에게 사랑받는 티(TEA) 전문 카페 프랜차이즈입니다.",공사중,"{'음료가 맛있어요': '371', '가성비가 좋아요': '314', '차가 맛있어요': '211', '주차하기 편해요': '139', '친절해요': '133'}"
669,두산동 몰타,몰타 본점,4.33,51,초기값,대구 수성구 상화로 132 1층,10:30 - 03:30,053-249-2005,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '11', '가성비가 좋아요': '8', '디저트가 맛있어요': '6', '음료가 맛있어요': '6', '친절해요': '6'}"
670,수성3가동 카페희,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
671,수성1가동 ITALIAN RED COFFEE,이탈리안레드커피,초기값,48,16,대구 수성구 달구벌대로456길 6-4 1층 이탈리안레드커피,"08:00 - 21:00
20:30 라스트오더",070-4215-8102,https://www.instagram.com/italian_red_coffee,"안녕하세요, 대구 신상 카페 '이탈리안레드커피' 입니다 :) 오픈 한지 얼마 되지 않았지만 감성 넘 치는 커피 맛집이라는 후기들을 남겨주시...",공사중,"{'커피가 맛있어요': '24', '디저트가 맛있어요': '20', '음료가 맛있어요': '20', '인테리어가 멋져요': '19'}"
672,대현동 새카만,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
673,구암동 갤러리커피,갤러리커피,4.27,117,초기값,대구 북구 구암로 207,12:00 - 23:00,053-325-2003,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '34', '친절해요': '17', '음료가 맛있어요': '15', '인테리어가 멋져요': '12', '대화하기 좋아요': '11'}"
674,태전2동 아델리커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
675,수성1가동 베스트프레즐 대구수성점,베스트프레즐 대구수성직영점,초기값,124,36,대구 수성구 명덕로 414 1층 106호,07:00 - 21:00,0507-1339-8137,NO INFO,,공사중,"{'디저트가 맛있어요': '71', '친절해요': '65', '가성비가 좋아요': '42', '특별한 메뉴가 있어요': '39'}"
676,만촌1동 마타보카커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
677,국우동 LP뮤직바 아날로그,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
678,수성3가동 DGB카페휴,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
679,만촌1동 조조커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
680,무태조야동 텐퍼센트커피 대구동서변점,텐퍼센트커피 대구동서변점,초기값,43,6,대구 북구 호국로 215,08:00 - 21:00,053-268-1010,http://www.tenpercentcoffee.com/,NO INFO,공사중,"{'커피가 맛있어요': '29', '음료가 맛있어요': '13', '친절해요': '9', '가성비가 좋아요': '8'}"
681,국우동 삼십육점오(36.5),초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
682,침산1동 코헨커피,코헨커피,4.29,182,초기값,대구 북구 원대로 91 코헨커피,09:00 - 22:00,053-355-1365,NO INFO,"가성비 최고의 커피와 음료, 벚꽃과 함께 커피한잔",공사중,"{'커피가 맛있어요': '81', '친절해요': '61', '가성비가 좋아요': '43', '음료가 맛있어요': '36', '매장이 청결해요': '32'}"
