,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
1610,국우동 그림책방여우네,그림책방 여우네,4.88,22,12,대구 북구 학남로 67 1층,11:00 - 18:00,010-4103-8067,NO INFO,"누구나 그림책보며 차한잔 하며 이야기 나누는 공간..북카페입니다.
일요일 공간 대여
화요일그림책깊이읽기,수요일독서모임,목요일 그림책속그림그리기
누구나 신청 가능해요",공사중,"{'커피가 맛있어요': '10', '읽을만한 책이 많아요': '8', '친절해요': '7', '디저트가 맛있어요': '5', '음료가 맛있어요': '5', '가성비가 좋아요': '4', '특별한 메뉴가 있어요': '3', '집중하기 좋아요': '3', '대화하기 좋아요': '3', '화장실이 깨끗해요': '2', '좌석이 편해요': '1', '인테리어가 멋져요': '1', '주차하기 편해요': '1'}"
1611,국우동 카페 벤치타임,카페 벤치타임,초기값,64,9,대구 북구 학남로17길 2 1층,07:30 - 21:00,010-7641-7939,NO INFO,"벤치타임이란 제빵 용어로, 빵을 만들 때 빵 반죽을 10분 가량 휴식시키는 시간을 말합니다.
이는 꽤 짧은 시간일 수 있지만 빵을 만들 때 벤치타임을 가지지 않으면 만드는 과정도 힘이 더 들어가고, 결과도 좋지 않게 될 수 있어 생각보다 중요하게 작용합니다.

우리도 빵과 비슷한 것 같습니다. 살아가는 도중에 쉬는 시간, 즉 빵에서의 벤치타임은 꼭 필요하죠.

저희는 여러분의 벤치타임이 즐겁고 편안하도록 하기 위해 함께하겠습니다.
오늘도 행복한 벤치타임 가지시길 바랍니다!

- - - - - - - - - - - - - - - - - - - - - - - - - -

반려동물이 유모차나 가방 안에 있는 경우 출입이 가능합니다!
(애견동반 가능)",공사중,"{'친절해요': '45', '디저트가 맛있어요': '42', '커피가 맛있어요': '28', '음료가 맛있어요': '24'}"
1612,국우동 카페마실,카페마실,4.69,31,11,대구 북구 학남로3길 33 1층 카페마실,12:00 - 21:00,053-312-7421,NO INFO,"2012년부터 학정동을 지켜온 로컬 카페 입니다
자가배전으로 자신있는 원두퀄리티와...
좋은 재료로 맛있고 건강한 음료를 만들고 있습니다.",공사중,"{'커피가 맛있어요': '11', '친절해요': '4', '특별한 메뉴가 있어요': '4', '디저트가 맛있어요': '3'}"
1613,국우동 컴포즈커피 대구학정점,컴포즈커피 대구학정점,초기값,133,3,대구 북구 학남로3길 40 102호,NO INFO,053-323-5145,NO INFO,NO INFO,공사중,"{'친절해요': '73', '커피가 맛있어요': '68', '음료가 맛있어요': '58', '가성비가 좋아요': '46', '매장이 청결해요': '27', '디저트가 맛있어요': '26', '대화하기 좋아요': '17', '특별한 메뉴가 있어요': '9', '좌석이 편해요': '8', '집중하기 좋아요': '5', '주차하기 편해요': '4', '사진이 잘 나와요': '4', '인테리어가 멋져요': '3', '뷰가 좋아요': '3'}"
1614,국우동 카페스로인,카페스로인,초기값,37,32,대구 북구 학정동로 73 1층,"10:00 - 21:00
20:30 라스트오더",0507-1351-6015,https://www.instagram.com/cafe_throw_in,대화하기 편한 분위기의 공원 앞 작은 카페. 다섯개의 테이블이 준비되어 있습니다. 휴무/일정변동은 인스타에 공지하고 있습니다.,공사중,"{'커피가 맛있어요': '27', '디저트가 맛있어요': '21', '친절해요': '16', '인테리어가 멋져요': '14', '음료가 맛있어요': '11', '특별한 메뉴가 있어요': '11', '사진이 잘 나와요': '9', '매장이 청결해요': '7', '대화하기 좋아요': '6', '좌석이 편해요': '5', '가성비가 좋아요': '4', '뷰가 좋아요': '2', '집중하기 좋아요': '1'}"
1615,관문동 공차 대구매천점,공차 대구매천점,4.54,546,초기값,대구 북구 학정로 38 1층,12:00 - 21:00,0507-1484-3382,NO INFO,NO INFO,공사중,"{'음료가 맛있어요': '178', '차가 맛있어요': '108', '매장이 청결해요': '67', '친절해요': '56', '대화하기 좋아요': '44'}"
1616,관문동 마시그래이 매천점,마시그래이 매천점,4.42,225,10,대구 북구 학정로 40,NO INFO,053-323-9511,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '37', '가성비가 좋아요': '33', '음료가 맛있어요': '30', '친절해요': '20', '매장이 청결해요': '10'}"
1617,동천동 매스커피 칠곡3지구점,매스커피 칠곡3지구점,4.41,294,초기값,대구 북구 학정로 415 메가타운,08:00 - 23:00,053-312-0793,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '90', '음료가 맛있어요': '36', '가성비가 좋아요': '32', '친절해요': '27', '디저트가 맛있어요': '18', '매장이 청결해요': '17', '특별한 메뉴가 있어요': '9', '대화하기 좋아요': '8', '인테리어가 멋져요': '7', '사진이 잘 나와요': '3', '뷰가 좋아요': '3', '좌석이 편해요': '1', '집중하기 좋아요': '1'}"
1618,동천동 더벤티 대구칠곡점,더벤티 대구칠곡점,4.37,401,12,"대구 북구 학정로 421 1층, 더벤티 대구칠곡점",08:00 - 22:00,053-323-8656,http://theventi.co.kr/,*매장 운영 시간 및 휴무일은 매장 별로 상이합니다. *위 메뉴 금액은 Take out 구매 기준입니다.,공사중,"{'가성비가 좋아요': '71', '커피가 맛있어요': '59', '음료가 맛있어요': '46', '친절해요': '40', '디저트가 맛있어요': '15'}"
1619,동천동 컴포즈커피 대구동천점,컴포즈커피 대구동천점,초기값,423,12,대구 북구 학정로 429 1층 106호,NO INFO,070-7585-3796,NO INFO,컴포즈커피는 가성비 최고의!! 맛이 보장된 신선한 커피와 다양한 음료와 갓구워낸 와플 맛집입니다,공사중,"{'커피가 맛있어요': '173', '음료가 맛있어요': '121', '가성비가 좋아요': '115', '친절해요': '105', '매장이 청결해요': '50', '디저트가 맛있어요': '46', '특별한 메뉴가 있어요': '19', '대화하기 좋아요': '18', '좌석이 편해요': '12', '인테리어가 멋져요': '7', '집중하기 좋아요': '6', '화장실이 깨끗해요': '5', '사진이 잘 나와요': '3', '주차하기 편해요': '2'}"
1620,동천동 카페봄봄 칠곡점,카페봄봄칠곡점,4.27,377,초기값,대구 북구 학정로 439,10:00 - 22:00,0506-448-3087,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '99', '가성비가 좋아요': '67', '음료가 맛있어요': '54', '친절해요': '39', '디저트가 맛있어요': '12', '매장이 청결해요': '8', '인테리어가 멋져요': '6', '대화하기 좋아요': '6', '특별한 메뉴가 있어요': '4', '뷰가 좋아요': '3', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '집중하기 좋아요': '2', '화장실이 깨끗해요': '1'}"
1621,동천동 텐퍼센트커피 대구칠곡3지구점,텐퍼센트커피 대구칠곡3지구점,초기값,59,5,대구 북구 학정로 439,08:00 - 21:30,053-311-3325,http://www.tenpercentcoffee.com/,NO INFO,공사중,"{'커피가 맛있어요': '28', '친절해요': '25', '음료가 맛있어요': '23', '매장이 청결해요': '20', '가성비가 좋아요': '15', '인테리어가 멋져요': '7', '대화하기 좋아요': '7', '특별한 메뉴가 있어요': '5', '디저트가 맛있어요': '4', '사진이 잘 나와요': '3', '좌석이 편해요': '1', '주차하기 편해요': '1'}"
1622,동천동 공차 대구칠곡점,공차 대구칠곡점,4.42,1185,20,대구 북구 학정로 439 1층 111호,09:00 - 23:00,070-4038-5789,NO INFO,"안녕하세요,
공들여 맛있는 칠곡3지구에 위치한 [공차 대구칠곡점]입니다.
매장은 칠곡3지구 롯데리아 맞은편, 베스킨라빈스 옆에 위치해 있으며, 건물 지하에 주차장 있습니다!
많은 관심과 응원 부탁 드려요^^",공사중,"{'음료가 맛있어요': '351', '차가 맛있어요': '202', '친절해요': '114', '특별한 메뉴가 있어요': '71', '매장이 청결해요': '68'}"
1623,동천동 빽다방 대구칠곡타운점,빽다방 대구칠곡타운점,4.42,350,초기값,대구 북구 학정로 439 칠곡메가타운,10:00 - 21:00,053-312-8744,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '67', '가성비가 좋아요': '48', '음료가 맛있어요': '44', '디저트가 맛있어요': '30', '친절해요': '28', '특별한 메뉴가 있어요': '9', '매장이 청결해요': '8', '주차하기 편해요': '5', '대화하기 좋아요': '4', '화장실이 깨끗해요': '3', '좌석이 편해요': '2', '인테리어가 멋져요': '2', '집중하기 좋아요': '2', '뷰가 좋아요': '2', '사진이 잘 나와요': '1'}"
1624,관문동 커피파리스,커피파리스,4.38,93,13,대구 북구 학정로 5 매천역 건너편,NO INFO,053-313-3134,https://www.instagram.com/coffpparis,"'내 방 같은 편안함 커피파리스' 입니다! 편안한 자리와 함께 만족스러운 음료, 디저트로 잠시 머 물다 가시는 분들 모두 쾌적하게 쉬었다가...",공사중,"{'커피가 맛있어요': '15', '친절해요': '12', '매장이 청결해요': '7', '음료가 맛있어요': '3', '대화하기 좋아요': '3'}"
1625,국우동 탑리터 칠곡점,탑리터 칠곡점,4.83,420,37,대구 북구 학정로 510,07:00 - 22:00,053-326-2020,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '245', '가성비가 좋아요': '122', '음료가 맛있어요': '87', '친절해요': '61', '디저트가 맛있어요': '48', '특별한 메뉴가 있어요': '18', '매장이 청결해요': '18', '좌석이 편해요': '8', '주차하기 편해요': '8', '인테리어가 멋져요': '7', '집중하기 좋아요': '7', '대화하기 좋아요': '7', '뷰가 좋아요': '6', '사진이 잘 나와요': '5', '화장실이 깨끗해요': '2'}"
1626,국우동 드롭탑 대구병원점,드롭탑 대구병원점,4.26,40,초기값,대구 북구 학정로 515 1층,NO INFO,053-715-7749,http://www.cafedroptop.com/,NO INFO,공사중,"{'커피가 맛있어요': '12', '친절해요': '7', '주차하기 편해요': '5', '매장이 청결해요': '5', '대화하기 좋아요': '4'}"
1627,국우동 빽다방 대구칠곡학정점,빽다방 대구칠곡학정점,초기값,255,8,대구 북구 학정로 522-1 1층 101호,08:00 - 21:00,0507-1347-6791,NO INFO,빽다방 대구칠곡학정점 입니다.,공사중,"{'친절해요': '85', '음료가 맛있어요': '79', '커피가 맛있어요': '76', '가성비가 좋아요': '75', '매장이 청결해요': '55', '인테리어가 멋져요': '24', '디저트가 맛있어요': '21', '주차하기 편해요': '19', '좌석이 편해요': '16', '특별한 메뉴가 있어요': '15', '화장실이 깨끗해요': '15', '대화하기 좋아요': '12', '뷰가 좋아요': '8', '사진이 잘 나와요': '3'}"
1628,국우동 북촌더플레이트,북촌더플레이트,초기값,127,18,대구 북구 학정로 529 2층,NO INFO,0507-1497-6674,NO INFO,"북촌더플레이트(Bukchon the plate)는 대구 칠곡 '북촌화로', '화로두울'에 이은 세 번째 콘셉트 매장으로서 깊이 있고 특별한 커피 경험과 '도심 속 휴식 공간'을 지향하는 핸드드립 커피 전문 브랜드입니다.

향긋한 블렌딩의 시그니처 티와 음료, 그리고 커피와 함께 곁들이실 수 있는 수준 높은 디저트들이 준비되어 있으며, 편안하고 아늑한 분위기를 연출하여 소중한 분들과의 시간을 더욱 가치 있게 느끼실 수 있도록 하고자 합니다.

주문 방식 또한 테이블에서 직원이 직접 주문을 받고, 서빙을 해드리는 시스템을 적용하여 고객 분들의 편의성을 최대한 높였으며, 언제든 찾아 올 수 있는 도심 속 가벼운 휴식 공간이 되길 희망합니다.

80평 규모의 여유롭고 편안한 공간에서 사랑하는 가족, 친지, 연인들과 행복한 시간이 될 수 있도록 모든 직원들이 최선을 다해 노력하겠습니다. 감사합니다.

* 운영시간(매주 월요일 정기휴무, 대체공휴일의 경우 정상영업)

- 09:30 - 24:00

* 북촌화로, 화로두울 영수증 지참시 10% 할인 혜택제공

* 북촌더플레이트의 경우 룸(Room)은 구비 되어 있지 않지만, 여유롭고 편안하게 대화하실 수 있도록 대부분의 좌석을 넓게 배치하였으니, 참고해 방문해 주시면 감사하겠습니다.

* 매장 뒤편 대형 주차장이 구비 되어 있습니다.
 (2시간 무료이용 가능합니다.)",공사중,"{'커피가 맛있어요': '50', '주차하기 편해요': '49', '매장이 청결해요': '37', '친절해요': '35', '대화하기 좋아요': '32', '음료가 맛있어요': '26', '인테리어가 멋져요': '26', '디저트가 맛있어요': '20', '좌석이 편해요': '17', '뷰가 좋아요': '15', '화장실이 깨끗해요': '12', '특별한 메뉴가 있어요': '10', '가성비가 좋아요': '7', '집중하기 좋아요': '6'}"
1629,국우동 몬드,몬드,4.77,102,22,대구 북구 학정로 551-17,정보없음,0507-1395-6966,https://www.instagram.com/mond___cafe,"몬드는 달을 의미하는 독일어입니다.
건강하고 신선한 재료만을 사용하며 당일 소진을 원칙으로 합니다.

영업시간 및 자세한 정보는 인스타그램으로 공지하고 있습니다.
인스타그램: mond___cafe 로 확인해주세요!",공사중,"{'커피가 맛있어요': '18', '음료가 맛있어요': '13', '친절해요': '11', '매장이 청결해요': '10', '디저트가 맛있어요': '7'}"
1630,국우동 올제커피,올제커피,4.73,237,초기값,대구 북구 학정로109길 4 1층,10:00 - 22:00,053-262-3323,https://www.instagram.com/p/CMB8BhEjIhJ/?igshid=1njg6xcn66xdz,NO INFO,공사중,"{'커피가 맛있어요': '59', '친절해요': '34', '매장이 청결해요': '30', '대화하기 좋아요': '28', '음료가 맛있어요': '26', '디저트가 맛있어요': '23', '가성비가 좋아요': '23', '집중하기 좋아요': '13', '인테리어가 멋져요': '10', '좌석이 편해요': '9', '화장실이 깨끗해요': '9', '사진이 잘 나와요': '5', '특별한 메뉴가 있어요': '4', '뷰가 좋아요': '2', '주차하기 편해요': '1'}"
1631,구암동 카페모리,카페모리,초기값,58,36,대구 북구 학정로42길 22-51,10:00 - 21:00,0507-1364-6607,http://www.instagram.com/cafe_mori_77,"다육이를 좋아해서 하나 둘 키우다보니 늘어난 다육이들을 위한 공간으로 처음 시작한 공방에서
찾아와주시는 손님분들을 위해서 음료 한잔이라도 준비해야 할 것 같아서 만들게 된 공간입니다 :)
조용한 분위기에 도심 속 힐링을 원하시는 분들은 언제든지 찾아주세요",공사중,"{'커피가 맛있어요': '27', '친절해요': '25', '인테리어가 멋져요': '22', '매장이 청결해요': '17', '특별한 메뉴가 있어요': '13', '뷰가 좋아요': '13', '음료가 맛있어요': '9', '사진이 잘 나와요': '7', '가성비가 좋아요': '7', '화장실이 깨끗해요': '7', '대화하기 좋아요': '6', '디저트가 맛있어요': '5', '좌석이 편해요': '3'}"
1632,관문동 마시그래이 금호점,마시그래이 금호점,4.6,176,초기값,대구 북구 한강로 46,07:50 - 19:00,053-314-9522,http://masigray.com,NO INFO,공사중,"{'커피가 맛있어요': '60', '친절해요': '45', '음료가 맛있어요': '42', '가성비가 좋아요': '40', '매장이 청결해요': '17', '주차하기 편해요': '5', '디저트가 맛있어요': '4', '인테리어가 멋져요': '3', '대화하기 좋아요': '3', '좌석이 편해요': '2', '사진이 잘 나와요': '2', '특별한 메뉴가 있어요': '2', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
1633,관문동 리코쿠키,리코쿠키 본점,초기값,50,8,대구 북구 한강로 72-1 1층 리코쿠키,10:00 - 20:00,0507-1433-3969,https://www.instagram.com/ricocookie.kr/,대구 금호지구 사수동 디저트 핫플레이스,공사중,"{'디저트가 맛있어요': '43', '친절해요': '39', '커피가 맛있어요': '33', '특별한 메뉴가 있어요': '25', '매장이 청결해요': '24', '음료가 맛있어요': '14', '인테리어가 멋져요': '13', '가성비가 좋아요': '7', '사진이 잘 나와요': '4', '빵이 맛있어요': '2', '집중하기 좋아요': '2', '대화하기 좋아요': '2', '아늑해요': '1', '포장이 깔끔해요': '1', '주차하기 편해요': '1'}"
1634,관문동 파스구찌 대구금호점,파스쿠찌 대구금호점,4.58,187,11,대구 북구 한강로8길 13-14,NO INFO,053-311-8497,http://www.caffe-pascucci.co.kr,"파스쿠찌를 사랑해주는 고객분들께 정통 이탈리아 에스프레소를 한국에 소개하는 것을 넘어, 한국 파스쿠찌만의 독창성을 가진 커피 전문점이 되고자 합니다. 그래서 한국 시장에서 더 오래도록 사랑받는 브랜드가 되도록 하겠습니다.",공사중,"{'커피가 맛있어요': '50', '좌석이 편해요': '26', '음료가 맛있어요': '25', '디저트가 맛있어요': '24', '매장이 청결해요': '20', '집중하기 좋아요': '17', '대화하기 좋아요': '17', '친절해요': '16', '인테리어가 멋져요': '8', '주차하기 편해요': '8', '화장실이 깨끗해요': '8', '가성비가 좋아요': '4', '특별한 메뉴가 있어요': '4', '뷰가 좋아요': '4', '사진이 잘 나와요': '1'}"
1635,무태조야동 카페에녹,카페에녹,4.48,106,26,대구 북구 호국로 203,10:30 - 22:00,053-958-3227,NO INFO,건물 측면 주차장 및 지하주차장 사용 가능합니다.,공사중,"{'커피가 맛있어요': '27', '인테리어가 멋져요': '15', '매장이 청결해요': '15', '음료가 맛있어요': '14', '친절해요': '11', '집중하기 좋아요': '11', '화장실이 깨끗해요': '9', '좌석이 편해요': '8', '대화하기 좋아요': '8', '디저트가 맛있어요': '7', '가성비가 좋아요': '6', '사진이 잘 나와요': '4', '주차하기 편해요': '3', '특별한 메뉴가 있어요': '2'}"
1636,무태조야동 카페봄봄 동서변점,카페봄봄 동서변점,4.19,521,초기값,대구 북구 호국로 215,10:00 - 22:00,053-939-3020,https://www.cafebombom.co.kr/,NO INFO,공사중,"{'커피가 맛있어요': '78', '가성비가 좋아요': '75', '음료가 맛있어요': '60', '친절해요': '36', '디저트가 맛있어요': '17', '특별한 메뉴가 있어요': '14', '주차하기 편해요': '11', '매장이 청결해요': '10', '대화하기 좋아요': '7', '집중하기 좋아요': '6', '뷰가 좋아요': '4', '화장실이 깨끗해요': '3', '좌석이 편해요': '2', '인테리어가 멋져요': '2', '사진이 잘 나와요': '2'}"
1637,무태조야동 더리터 동서변점,더리터 동서변점,4.47,161,초기값,대구 북구 호국로 215,07:30 - 23:00,070-7604-1787,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '60', '가성비가 좋아요': '54', '친절해요': '37', '음료가 맛있어요': '32', '디저트가 맛있어요': '17', '인테리어가 멋져요': '9', '매장이 청결해요': '9', '특별한 메뉴가 있어요': '5', '대화하기 좋아요': '4', '주차하기 편해요': '3', '사진이 잘 나와요': '3', '좌석이 편해요': '2', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
1638,무태조야동 텐퍼센트커피 대구동서변점,텐퍼센트커피 대구동서변점,초기값,43,6,대구 북구 호국로 215,08:00 - 21:00,053-268-1010,http://www.tenpercentcoffee.com/,NO INFO,공사중,"{'커피가 맛있어요': '29', '음료가 맛있어요': '13', '친절해요': '9', '가성비가 좋아요': '8'}"
1639,무태조야동 빽다방 대구북구서변점,빽다방 대구북구서변점,4.87,178,7,대구 북구 호국로 215 대성골든프라자 2차 1층 104호,08:00 - 23:00,0507-1394-5509,https://paikdabang.com/,"안녕하세요! 본사점검점수 대구권역 TOP 5안에 드는 매장, 빽다방 서변점입니다! 저희 매장의 장 점은! 첫째, 식품의약품안전처에서 지정한...",공사중,"{'커피가 맛있어요': '68', '음료가 맛있어요': '62', '가성비가 좋아요': '49', '친절해요': '47', '매장이 청결해요': '24', '디저트가 맛있어요': '17', '인테리어가 멋져요': '10', '특별한 메뉴가 있어요': '10', '좌석이 편해요': '4', '대화하기 좋아요': '4', '뷰가 좋아요': '4', '집중하기 좋아요': '3', '사진이 잘 나와요': '2'}"
1640,무태조야동 드롭탑 대구동서변점,드롭탑 대구동서변점,4.43,217,20,대구 북구 호국로 229 1층,NO INFO,010-7191-4113,http://www.cafedroptop.com/,마감시간은 매일변경될수 있습니다.문의 부탁드려요 ~~ ※ 꼭~ ※ (053) 952-1008,공사중,"{'커피가 맛있어요': '56', '친절해요': '44', '매장이 청결해요': '32', '음료가 맛있어요': '26', '대화하기 좋아요': '25', '집중하기 좋아요': '24', '좌석이 편해요': '22', '디저트가 맛있어요': '21', '인테리어가 멋져요': '10', '화장실이 깨끗해요': '9', '주차하기 편해요': '6', '가성비가 좋아요': '4', '특별한 메뉴가 있어요': '3', '차분한 분위기에요': '1', '뷰가 좋아요': '1'}"
1641,무태조야동 스테이,스테이,4.75,40,초기값,대구 북구 호국로43길 28-4,NO INFO,053-956-5235,NO INFO,NO INFO,공사중,"{'친절해요': '11', '커피가 맛있어요': '8', '가성비가 좋아요': '7', '음료가 맛있어요': '3', '매장이 청결해요': '3'}"
1642,무태조야동 카페보스,카페보스 동서변점,4.79,58,초기값,대구 북구 호국로57길 6 1층,09:00 - 22:00,053-941-5112,https://www.instagram.com/cafeboss_dongseobyeon,NO INFO,공사중,"{'커피가 맛있어요': '23', '친절해요': '10', '가성비가 좋아요': '8', '매장이 청결해요': '7', '좌석이 편해요': '6'}"
1643,침산2동 달담커피,달담커피,4.43,102,초기값,대구 북구 호암로 30 현경빌딩 1층 달담커피,09:00 - 21:00,053-341-0977,NO INFO,"대구 침산동에 위치안 테이크아웃, 배달 전문 카페 달담커피 입니다.
항상 저희 카페를 이용해주시는 고객님께 감사하며 다양한 메뉴로 보다 고객님의 만족을 최우선으로 합니다.",공사중,"{'커피가 맛있어요': '20', '친절해요': '12', '음료가 맛있어요': '7', '가성비가 좋아요': '7', '매장이 청결해요': '5'}"
1644,칠성동 투썸플레이스 대구삼성크리에이티브캠퍼스점,투썸플레이스 대구삼성크리에이티브캠퍼스점,4.45,2028,68,대구 북구 호암로 51,09:00 - 24:00,053-355-2631,http://www.twosome.co.kr,도심속 자연을 담은 투썸플레이스 대구 삼성 크리에이티브 캠퍼스점입니다.,공사중,"{'커피가 맛있어요': '498', '디저트가 맛있어요': '361', '주차하기 편해요': '316', '음료가 맛있어요': '251', '대화하기 좋아요': '212', '친절해요': '207', '좌석이 편해요': '152', '매장이 청결해요': '127', '인테리어가 멋져요': '107', '뷰가 좋아요': '94', '집중하기 좋아요': '65', '화장실이 깨끗해요': '63', '특별한 메뉴가 있어요': '52', '가성비가 좋아요': '34', '사진이 잘 나와요': '25', '매장이 넓어요': '2', '오래 머무르기 좋아요': '2', '차분한 분위기에요': '1'}"
1645,칠성동 단지커피,디초콜릿커피 대구삼성창조경제단지점,4.45,731,48,대구 북구 호암로 51,10:00 - 22:00,053-341-3482,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '137', '음료가 맛있어요': '88', '친절해요': '78', '주차하기 편해요': '78', '디저트가 맛있어요': '71'}"
1646,칠성동 오하브플레르,오하브플레르,초기값,38,27,대구 북구 호암로 51 기숙사D동 1-2F OHAVE FLEUR(오하브플레르),NO INFO,053-355-5595,https://www.instagram.com/ohave_fleur,Flower & Bakery Cafe,공사중,"{'커피가 맛있어요': '16', '친절해요': '13', '디저트가 맛있어요': '12', '주차하기 편해요': '12'}"
1647,침산2동 요거프레소 대구삼성창조캠퍼스점,요거프레소 삼성창조캠퍼스점,4.42,863,17,대구 북구 호암로 51 파크몰B동 1층,NO INFO,053-341-2535,NO INFO,NO INFO,공사중,"{'음료가 맛있어요': '134', '커피가 맛있어요': '95', '주차하기 편해요': '88', '친절해요': '77', '디저트가 맛있어요': '74'}"
1648,노원동 몬스터커피 비원점,몬스터커피비원점,4.54,43,초기값,대구 서구 고성로 38 1층,08:00 - 20:00,053-355-1118,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '19', '친절해요': '9', '가성비가 좋아요': '5', '음료가 맛있어요': '4', '인테리어가 멋져요': '4'}"
1649,노원동 원대로북카페,원대로북카페협동조합,4.5,112,11,대구 서구 고성로 99-10,NO INFO,0507-1344-3992,NO INFO,원대동 주민들이 직접운영하는 협동조합이며 좋은 재료로 부담없는 가격으로 음료를 제공하고 동네사랑방 같은 소통의 공간으로 활용합니다,공사중,"{'가성비가 좋아요': '25', '커피가 맛있어요': '19', '친절해요': '19', '음료가 맛있어요': '12', '매장이 청결해요': '11', '대화하기 좋아요': '8', '디저트가 맛있어요': '5', '집중하기 좋아요': '5', '좌석이 편해요': '4', '인테리어가 멋져요': '3', '주차하기 편해요': '1', '특별한 메뉴가 있어요': '1', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
1650,노원동 오니카케이크,오니카케이크,4.79,55,58,대구 서구 고성로15길 21-1 1층,12:00 - 19:00,0507-1328-4777,NO INFO,"매장에 전화로 연락을 주시거나 혹은 카카오톡 (https://pf.kakao.com/_PWiVK) 으로 문의를 주셔서 됩니다 ^^

대구 서구 원대동에 위치한 '오니카케이크'는 레터링케이크 전문점입니다. 특별한 날, 소중한 사람의 생일, 기념일에 아름다운 추억을 예쁘고 환상적인 레터링케이크로 주문하신 고객님들께 보답해 드릴 것입니다.

연락해 주시면 더욱 신속하고 상세하고 친절하게 케이크 주문에 대해서 상담해 드리겠습니다. 감사합니다!",공사중,"{'디저트가 맛있어요': '27', '친절해요': '20', '선물하기 좋아요': '19', '특별한 메뉴가 있어요': '14', '가성비가 좋아요': '11'}"
1651,상중이동 파스쿠찌 대구신평리네거리점,파스쿠찌 대구신평리네거리점,4.41,775,25,대구 서구 국채보상로 204 (평리동),NO INFO,0507-1300-8497,http://www.caffe-pascucci.co.kr/,파스쿠찌 대구신평리네거리점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,공사중,"{'커피가 맛있어요': '177', '친절해요': '110', '디저트가 맛있어요': '99', '음료가 맛있어요': '99', '주차하기 편해요': '82', '좌석이 편해요': '72', '매장이 청결해요': '70', '대화하기 좋아요': '64', '집중하기 좋아요': '38', '인테리어가 멋져요': '32', '화장실이 깨끗해요': '27', '가성비가 좋아요': '22', '특별한 메뉴가 있어요': '16', '뷰가 좋아요': '16', '사진이 잘 나와요': '10', '차분한 분위기에요': '1', '음악이 좋아요': '1', '매장이 넓어요': '1'}"
1652,평리1동 투썸플레이스 대구신평리점,투썸플레이스 대구신평리점,초기값,689,17,대구 서구 국채보상로 223,10:00 - 23:50,053-592-0600,NO INFO,* ((((주차장은 대원빌딩 건물 주차장을 이용하시면 됩니다.))) * (((주차는 무료입니다 :D ))),공사중,"{'커피가 맛있어요': '124', '디저트가 맛있어요': '95', '친절해요': '65', '음료가 맛있어요': '64', '대화하기 좋아요': '53', '좌석이 편해요': '42', '집중하기 좋아요': '35', '매장이 청결해요': '32', '주차하기 편해요': '23', '인테리어가 멋져요': '22', '가성비가 좋아요': '18', '특별한 메뉴가 있어요': '17', '사진이 잘 나와요': '12', '뷰가 좋아요': '8'}"
1653,평리2동 이디야커피 대구서구청점,이디야커피 대구서구청점,4.57,727,5,대구 서구 국채보상로 250,NO INFO,053-562-3374,http://www.ediya.com/,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",공사중,"{'커피가 맛있어요': '223', '음료가 맛있어요': '141', '가성비가 좋아요': '82', '친절해요': '74', '대화하기 좋아요': '69', '매장이 청결해요': '65', '좌석이 편해요': '49', '디저트가 맛있어요': '44', '집중하기 좋아요': '29', '특별한 메뉴가 있어요': '28', '인테리어가 멋져요': '19', '화장실이 깨끗해요': '19', '사진이 잘 나와요': '10', '뷰가 좋아요': '10', '주차하기 편해요': '2'}"
1654,평리5동 카페봄봄 서구청점,카페봄봄 서구청점,4.74,547,초기값,대구 서구 국채보상로 252 카페봄봄 평리점,09:00 - 22:00,0507-1386-6112,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '158', '가성비가 좋아요': '141', '음료가 맛있어요': '103', '친절해요': '89', '디저트가 맛있어요': '34', '특별한 메뉴가 있어요': '17', '매장이 청결해요': '12', '좌석이 편해요': '5', '인테리어가 멋져요': '4', '주차하기 편해요': '2', '화장실이 깨끗해요': '2', '양이 많아요': '1', '집중하기 좋아요': '1', '대화하기 좋아요': '1', '종류가 다양해요': '1', '뷰가 좋아요': '1'}"
