,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
345,동촌동 커피이야기 효목점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
346,불로동 드롭탑 대구메가맥스타워점,드롭탑 대구메가맥스타워점,4.46,113,초기값,대구 동구 팔공로49길 51 메가맥스타워 2층,NO INFO,053-985-1199,http://www.cafedroptop.com/,NO INFO,공사중,"{'커피가 맛있어요': '29', '음료가 맛있어요': '18', '친절해요': '17', '주차하기 편해요': '10', '매장이 청결해요': '10', '가성비가 좋아요': '7', '디저트가 맛있어요': '5', '특별한 메뉴가 있어요': '5', '좌석이 편해요': '4', '대화하기 좋아요': '4', '화장실이 깨끗해요': '3', '인테리어가 멋져요': '2', '뷰가 좋아요': '2', '사진이 잘 나와요': '1'}"
347,동인동 피삼사(pisamsa),피삼사,초기값,60,123,대구 중구 국채보상로 643 2층,"13:00 - 20:00
19:15 라스트오더",0507-1310-5436,NO INFO,Pisamsa (피삼사) 는 바쁘게 흘러가는 도심의 소 란함 속에서 시간의 역행을 그리는 카페입니다. 동성로 대로변 바로 앞에 위치한 오래된 ...,공사중,"{'인테리어가 멋져요': '38', '커피가 맛있어요': '33', '디저트가 맛있어요': '22', '대화하기 좋아요': '22', '사진이 잘 나와요': '18', '특별한 메뉴가 있어요': '17', '음료가 맛있어요': '16', '집중하기 좋아요': '16', '친절해요': '15', '매장이 청결해요': '13', '뷰가 좋아요': '7', '좌석이 편해요': '6'}"
348,신천3동 동일갤러리카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
349,안심3동 커피스미스 각산이마트점,커피스미스 동대구점,4.28,84,초기값,대구 동구 안심로73길 22,11:30 - 21:00,053-964-5666,http://coffeesmith.co.kr/,저희 업체는 정품 커피와 고가 브랜드 커피원료 및 최고의 신선한 재료로 최고만을 고집하는 프리미엄 업체입니다.,공사중,"{'커피가 맛있어요': '19', '음료가 맛있어요': '15', '친절해요': '13', '대화하기 좋아요': '10', '디저트가 맛있어요': '9', '매장이 청결해요': '9', '인테리어가 멋져요': '3', '좌석이 편해요': '2', '주차하기 편해요': '1', '가성비가 좋아요': '1', '특별한 메뉴가 있어요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
350,대봉2동 읍천리382 대구중구점,읍천리 중구점,4.4,318,160,대구 중구 봉산문화1길 3 1층,"08:00 - 21:00
20:30 라스트오더",053-265-9990,https://www.instagram.com/eupcheonri_jjung_gu,"안녕하세요 신선한재료, 푸짐한 양, 퀄티티 높은 디저트가있는 도심속 농촌카페 '읍천리 중구점' 입니다. 청결한 위생관리와 더불어 신선한...",공사중,"{'음료가 맛있어요': '79', '디저트가 맛있어요': '72', '인테리어가 멋져요': '72', '커피가 맛있어요': '58', '친절해요': '47', '특별한 메뉴가 있어요': '40', '가성비가 좋아요': '30', '매장이 청결해요': '29', '대화하기 좋아요': '26', '사진이 잘 나와요': '24', '좌석이 편해요': '20', '뷰가 좋아요': '5', '화장실이 깨끗해요': '4', '집중하기 좋아요': '2', '주차하기 편해요': '1'}"
351,봉무동 쉴만한물가,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
352,성내1동 애리스커피스탠드 교동점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
353,신암4동 정이담,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
354,도평동 땅땅식물랜드,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
355,해안동 라온데일리,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
356,해안동 밀크브라운스탠드,밀크브라운스탠드,4.5,98,67,대구 동구 화랑로99길 6 밀크브라운스탠드,09:00 - 19:00,053-964-3603,https://www.instagram.com/milk_brown_stand,맛있는 커피를 직접 만들어서 함께 즐기고 싶은 마음에 오픈한 <밀크브라운스탠드>. 대구 수성 구 범어동에 위치한 '커피맛을조금아는남...,공사중,"{'커피가 맛있어요': '76', '친절해요': '57', '음료가 맛있어요': '38', '가성비가 좋아요': '35', '매장이 청결해요': '33', '특별한 메뉴가 있어요': '25', '사진이 잘 나와요': '23', '인테리어가 멋져요': '19', '대화하기 좋아요': '3', '주차하기 편해요': '2', '집중하기 좋아요': '2', '화장실이 깨끗해요': '2', '뷰가 좋아요': '2'}"
357,삼덕동 핸즈커피 대구다운타운점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
358,도평동 빌라드샬롯카페 대구공항점,빌라드샬롯카페 대구공항점,4.48,63,초기값,대구 동구 공항로 221,NO INFO,NO INFO,NO INFO,NO INFO,공사중,"{'친절해요': '9', '디저트가 맛있어요': '8', '매장이 청결해요': '8', '커피가 맛있어요': '6', '가성비가 좋아요': '6', '음료가 맛있어요': '4', '주차하기 편해요': '4', '화장실이 깨끗해요': '4', '특별한 메뉴가 있어요': '3', '대화하기 좋아요': '3', '좌석이 편해요': '2', '인테리어가 멋져요': '2', '음식이 맛있어요': '1', '매장이 넓어요': '1', '집중하기 좋아요': '1'}"
359,신천1동 디르페,디르페,4.98,150,91,대구 중구 동덕로30길 139-4 1층,12:00 - 22:00,0507-1403-9097,https://www.instagram.com/atm_dirpe,"좋은공간, 늘 행복하세요.",공사중,"{'커피가 맛있어요': '81', '친절해요': '77', '인테리어가 멋져요': '56', '매장이 청결해요': '48', '음료가 맛있어요': '43', '사진이 잘 나와요': '35', '대화하기 좋아요': '30', '화장실이 깨끗해요': '24', '특별한 메뉴가 있어요': '23', '디저트가 맛있어요': '15', '좌석이 편해요': '10', '집중하기 좋아요': '10', '뷰가 좋아요': '7', '가성비가 좋아요': '4'}"
360,신암1동 이디야커피 동대구우방유쉘점,이디야 동대구우방유쉘점,4.43,572,8,대구 동구 아양로 28,NO INFO,053-939-5335,NO INFO,"아메리카노, 라떼, 디카페인, 플랫치노 등 다양한 종류의 음료와 맛있는 디저트가 준비되어 있습니다.",공사중,"{'커피가 맛있어요': '112', '친절해요': '71', '매장이 청결해요': '66', '대화하기 좋아요': '64', '음료가 맛있어요': '51', '가성비가 좋아요': '51', '집중하기 좋아요': '45', '좌석이 편해요': '39', '디저트가 맛있어요': '28', '화장실이 깨끗해요': '27', '인테리어가 멋져요': '12', '특별한 메뉴가 있어요': '10', '사진이 잘 나와요': '5', '주차하기 편해요': '4', '뷰가 좋아요': '4'}"
361,신암3동 카페1990,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
362,성내1동 파스쿠찌 대구동성로광장점,파스쿠찌 대구동성로광장점,4.58,561,155,대구 중구 달구벌대로 2109-34,00:00 - 24:00,053-255-8497,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '119', '대화하기 좋아요': '74', '음료가 맛있어요': '72', '친절해요': '56', '좌석이 편해요': '55', '디저트가 맛있어요': '36', '집중하기 좋아요': '36', '매장이 청결해요': '27', '가성비가 좋아요': '18', '화장실이 깨끗해요': '15', '특별한 메뉴가 있어요': '11', '인테리어가 멋져요': '9', '뷰가 좋아요': '4', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '건강한 맛이에요': '1'}"
363,지저동 하루카페,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
364,지저동 미스터아메리카노,미스터아메리카노,4.33,69,초기값,대구 동구 아양로49길 20 청기와아파트 정문 상가 1층,NO INFO,053-267-0087,NO INFO,"강변 바로 옆에 위치하고 있어 산책, 데이트, 자 전거 라운딩, 러닝, 운동 등 좋아하시는 분들에게 알맞은 커피, 차, 스무디, 생과일 주스, 호...",공사중,"{'커피가 맛있어요': '10', '친절해요': '6', '매장이 청결해요': '3', '인테리어가 멋져요': '2', '가성비가 좋아요': '2', '대화하기 좋아요': '2', '좌석이 편해요': '1', '디저트가 맛있어요': '1', '음료가 맛있어요': '1', '주차하기 편해요': '1'}"
365,해안동 은휼강,은휼강,초기값,10,11,대구 동구 신평로24길 35 은휼강,"10:30 - 22:00
21:30 라스트오더",0507-1417-1814,https://www.instagram.com/eunhyulgang,NO INFO,공사중,리뷰 수 부족
366,안심2동 정운다방,정운다방,5,23,초기값,대구 동구 율하동로23길 37,NO INFO,053-962-1727,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '9', '친절해요': '3', '특별한 메뉴가 있어요': '3', '디저트가 맛있어요': '2', '음료가 맛있어요': '1', '인테리어가 멋져요': '1', '주차하기 편해요': '1', '사진이 잘 나와요': '1', '매장이 청결해요': '1', '집중하기 좋아요': '1'}"
367,불로동 카페콩콩,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
368,신암2동 윈디커피,윈디커피,초기값,15,1,대구 북구 대현로 118-4 윈디커피,NO INFO,0507-1381-6740,NO INFO,"안녕하세요 :-) 윈디커피 입니다.
달콤한 음료와 디저트가 생각나실 때 저희를 찾아주신 모든 분들께 고개 숙여 감사에 말씀을 드립니다 !

항상 믿고 드실 수 있도록 질 좋고 신선한 재료만 사용하여 만들겠습니다 !!

맛있는 음료와 디저트 드시고 오늘 하루 행복하게 보내세요
꽉찬 별점과 리뷰는 저희에게 큰 힘이 됩니다 : )",공사중,"{'가성비가 좋아요': '6', '친절해요': '5', '커피가 맛있어요': '3', '특별한 메뉴가 있어요': '3', '매장이 청결해요': '3', '디저트가 맛있어요': '2', '음료가 맛있어요': '2'}"
369,성내2동 드리퍼베이커,드리퍼베이커,초기값,134,168,대구 중구 종로 57 1층 드리퍼베이커,"08:00 - 20:00
19:30 라스트오더",010-2672-8022,https://www.instagram.com/dripper_baker,드리퍼가 내려드리는 핸드드립 커피와 베이커가 구워내는 비건디저트를 제공해드리는 Vegan 카 페 입니다. 핸드드립커피의 원두는 조금씩...,공사중,"{'커피가 맛있어요': '71', '디저트가 맛있어요': '70', '친절해요': '63', '특별한 메뉴가 있어요': '47', '매장이 청결해요': '34', '인테리어가 멋져요': '33', '음료가 맛있어요': '29', '화장실이 깨끗해요': '19', '대화하기 좋아요': '17', '사진이 잘 나와요': '13', '가성비가 좋아요': '9', '좌석이 편해요': '5', '집중하기 좋아요': '3', '뷰가 좋아요': '3'}"
370,신암3동 래리커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
371,공산동 갓오브커피,갓오브커피,5,74,초기값,대구 동구 갓바위로 243-5 갓오브커피,NO INFO,0507-1495-7702,http://instagram.com/godofcoffee2021,대구팔공산 갓바위먹거리촌입구 <주소> 대구광 역시 동구 갓바위로243-5 (진인동123-59) <TEL> 053)985-7701 *정기휴무* 매월 홀수 월요일,공사중,"{'커피가 맛있어요': '44', '친절해요': '21', '뷰가 좋아요': '20', '매장이 청결해요': '17', '대화하기 좋아요': '15', '인테리어가 멋져요': '14', '디저트가 맛있어요': '12', '좌석이 편해요': '11', '음료가 맛있어요': '11', '주차하기 편해요': '7', '가성비가 좋아요': '4', '집중하기 좋아요': '4', '사진이 잘 나와요': '3', '특별한 메뉴가 있어요': '2', '화장실이 깨끗해요': '2'}"
372,남산3동 멜로우커피,멜로우커피 mellow coffee,초기값,3,1,대구 중구 남산로4길 36 1층(남산동),NO INFO,053-431-7880,NO INFO,NO INFO,공사중,리뷰 수 부족
373,신천4동 찐다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
374,남산3동 쿠덕쿠덕,쿠덕쿠덕,초기값,41,28,대구 중구 명륜로12길 42 1층,NO INFO,0507-1356-9496,https://www.instagram.com/kooduck_cookie,"쿠덕쿠덕은 순수우유버터, 벨기에산초콜릿 등 엄선된 재료를 아낌없이 사용하여 만든 수제쿠키전문점입니다:)
매일 아침 정성스레 구운 달콤함을 나누어 드리고자 합니다

답례품/단체주문은 인스타그램 @kooduck_cookie로 DM 주시거나 카톡문의 부탁드려요 (최소 2일전)",공사중,"{'디저트가 맛있어요': '37', '친절해요': '33', '특별한 메뉴가 있어요': '19', '매장이 청결해요': '18', '인테리어가 멋져요': '16', '사진이 잘 나와요': '9', '가성비가 좋아요': '6', '커피가 맛있어요': '3', '음료가 맛있어요': '2', '선물하기 좋아요': '1', '주차하기 편해요': '1'}"
375,성내2동 블루샥 동성로점,블루샥 대구 동성로점,4.89,477,70,대구 중구 중앙대로 413 1층 블루샥,07:00 - 22:00,0507-1453-0383,http://www.blushaak.co.kr/,"부담없는 가격에 고품질의 스페셜티 커피와 시그니처 메뉴들을 제공합니다.
블루샥의 시그니처인 샥라떼는 아메리카노를 좋아하시는 분과 라떼를 좋아하시는 분을 동시에 만족시켜 드리기 위해 만들었습니다
블루샥은 모든 메뉴를 매장에서 직접 만듭니다. 베이커리를 오븐에 직접 굽고, 모든 음료 베이스를 좋은 재료로 직접 만들어 맛과 풍미가 진합니다. 기성품을 이용한 메뉴와는 차별화 된 맛을 느끼실 수 있습니다
일본 교토산 프리미엄 말차, 프랑스산 발로나 초콜렛, 프랑스산 이즈니 버터, 프랑스 프리미엄 티브랜드 쿠스미티까지 블루샥의 모든 메뉴는 최고급 재료만을 사용하여 정성껏 만들었습니다.

블루샥대구 블루샥대구동성로 블루샥 동성로",공사중,"{'커피가 맛있어요': '125', '친절해요': '70', '음료가 맛있어요': '57', '매장이 청결해요': '46', '가성비가 좋아요': '40', '특별한 메뉴가 있어요': '24', '인테리어가 멋져요': '23', '디저트가 맛있어요': '18', '좌석이 편해요': '16', '사진이 잘 나와요': '10', '대화하기 좋아요': '9', '화장실이 깨끗해요': '6', '집중하기 좋아요': '5', '뷰가 좋아요': '2', '주차하기 편해요': '1'}"
376,신암3동 더스키브라운,더스키브라운,초기값,17,2,대구 동구 아양로10길 3 1층 더스키브라운,11:00 - 19:00,0507-1398-4859,https://www.instagram.com/cafe.duskybrown,"맛있는 브라운, 더스키 브라운입니다. 누구나 즐 길 수 있도록 부담스럽지 않은 음료를 만듭니다. 매장이 밖에서 보시는 것보다 넓습니다. ...",공사중,"{'커피가 맛있어요': '10', '음료가 맛있어요': '9', '디저트가 맛있어요': '8', '인테리어가 멋져요': '8', '매장이 청결해요': '8', '친절해요': '7', '좌석이 편해요': '6', '대화하기 좋아요': '5', '사진이 잘 나와요': '3', '특별한 메뉴가 있어요': '2', '뷰가 좋아요': '2', '아늑해요': '1', '가성비가 좋아요': '1'}"
377,불로동 더벤티 대구이시아폴리스점,더벤티 대구이시아폴리스점,초기값,447,7,대구 동구 팔공로51길 31-6 B동 101(하층)호,"07:00 - 22:00
21:30 라스트오더",053-983-0222,http://theventi.co.kr/,*매장 운영 시간 및 휴무일은 매장 별로 상이합니다. *위 메뉴 금액은 Take out 구매 기준입니다.,공사중,"{'친절해요': '175', '커피가 맛있어요': '169', '가성비가 좋아요': '162', '음료가 맛있어요': '152', '매장이 청결해요': '85', '디저트가 맛있어요': '48', '특별한 메뉴가 있어요': '22', '인테리어가 멋져요': '21', '대화하기 좋아요': '17', '좌석이 편해요': '12', '주차하기 편해요': '7', '사진이 잘 나와요': '7', '집중하기 좋아요': '6', '화장실이 깨끗해요': '6', '뷰가 좋아요': '4', '룸이 잘 되어있어요': '1'}"
378,대봉2동 로스팅팟츠,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
379,도평동 선인장다방,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
380,동촌동 마실커피 아양기찻길점,마실커피 아양기찻길점,4.43,137,15,대구 동구 공항로54길 60 태왕아너스리버크2차 상가 8호 마실커피,08:00 - 01:00,0507-1322-2128,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '60', '음료가 맛있어요': '35', '친절해요': '34', '가성비가 좋아요': '34', '매장이 청결해요': '14', '디저트가 맛있어요': '7', '대화하기 좋아요': '7', '뷰가 좋아요': '7', '좌석이 편해요': '6', '특별한 메뉴가 있어요': '5', '화장실이 깨끗해요': '5', '인테리어가 멋져요': '2', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '집중하기 좋아요': '1'}"
381,성내3동 아파트먼트 대구중앙점,아파트먼트 중앙점,4.6,154,349,대구 중구 국채보상로 532 2층,09:00 - 20:00,0507-1427-2301,http://www.instagram.com/cafeapartment,NO INFO,공사중,"{'특별한 메뉴가 있어요': '33', '인테리어가 멋져요': '31', '친절해요': '28', '디저트가 맛있어요': '25', '커피가 맛있어요': '19', '음료가 맛있어요': '18', '매장이 청결해요': '16', '대화하기 좋아요': '14', '사진이 잘 나와요': '12', '음식이 맛있어요': '11', '좌석이 편해요': '7', '재료가 신선해요': '7', '가성비가 좋아요': '4', '화장실이 깨끗해요': '4', '특별한 날 가기 좋아요': '3', '뷰가 좋아요': '3', '매장이 넓어요': '2', '집중하기 좋아요': '2', '혼밥하기 좋아요': '1', '양이 많아요': '1', '주차하기 편해요': '1'}"
382,신천4동 류커피로스터스 신세계백화점 대구점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
383,불로동 청솔로9 이시아폴리스점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
384,효목2동 카페콤마,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
385,효목1동 라이브카페비틀즈,비틀즈라이브카페,3.83,28,초기값,대구 동구 효동로2길 57-8,20:00 - 02:00,010-3438-2588,NO INFO,"3층은 라이브카페로서 최고의 음향시스템과 젊은여성 가수 매일 출근
2층은 특히 동촌유원지 강이 훤하게보이고 영상뮤직카페로서 다양한 동영상을 틀어 드립니다.",공사중,"{'친절해요': '4', '라이브공연이 훌륭해요': '4', '음식이 맛있어요': '3', '술이 다양해요': '2', '기본 안주가 좋아요': '2', '주차하기 편해요': '1', '오래 머무르기 좋아요': '1', '단체모임 하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
386,신천4동 리틀이탈리아 신세계점,리틀이탈리아 신세계점,초기값,48,18,대구 동구 동부로 162,07:00 - 20:00,070-8805-8600,NO INFO,NO INFO,공사중,"{'친절해요': '34', '음식이 맛있어요': '32', '가성비가 좋아요': '31', '재료가 신선해요': '25', '특별한 메뉴가 있어요': '19', '매장이 청결해요': '13', '양이 많아요': '7', '인테리어가 멋져요': '5', '혼밥하기 좋아요': '4'}"
387,불로동 레드애플 롯데아울렛이시아폴리스점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
388,남산2동 매스커피 반월당점,매스커피 반월당점,4.75,143,17,대구 중구 종로 8,07:30 - 21:30,053-422-8994,https://www.instagram.com/masscoffee_,NO INFO,공사중,"{'커피가 맛있어요': '93', '음료가 맛있어요': '27', '가성비가 좋아요': '23', '친절해요': '19', '특별한 메뉴가 있어요': '12', '디저트가 맛있어요': '7', '매장이 청결해요': '4', '대화하기 좋아요': '2', '화장실이 깨끗해요': '2', '인테리어가 멋져요': '1', '사진이 잘 나와요': '1', '뷰가 좋아요': '1'}"
389,해안동 텐퍼센트커피 대구방촌역점,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
390,도평동 퀸즈커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
391,신천1동 블럭패밀리,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
392,동촌동 소소한찻집,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
393,동인동 해브아워,검색결과 없음,,,,,,,,,,
394,안심1동 칼디,생과일 찹쌀모찌와 칼디,4.63,24,초기값,대구 동구 안심로22길 60-1 율하동 모인프라자 1층 103호,09:00 - 23:55,010-8563-6711,NO INFO,"* 생과일모찌 찹쌀케익과 생과일 찹쌀모찌 선물포장(대구전지역 배달 ,전화예약 필수)
 - 각종시험 합격기원 선물
 - 생일 및 승진 축하선물
 - 연인들사이 선물
 - 개업식, 집들이 및 병문안용 선물
 - 모임 및 각종 행사 답려품

생과일 찹쌀모찌는 국내산 찹쌀떡,팥소, 신선한 생과일만으로 만들어 쫀득,말랑,새콤달콜한 맛의 수제 웰빙 찹쌀모찌입니다.
커피는 케냐산 AA 생두를 가게에서 직접 로스팅하여 손으로 가압하여 추출하는 에어로프레스를 이용한 수제 에소프레소로 만들어 깔끔한 쓴맛과 개운한 뒷맛을 특징으로 하는 스페셜티 커피입니다.
음료는 과일과 설탕만으로 만든 가게에서 직접 담근 수제 과일청을 사용하여 과일의 풍미가 높은 아토피 걱정이 없는 건강식 음료입니다.",공사중,"{'친절해요': '8', '디저트가 맛있어요': '4', '특별한 메뉴가 있어요': '3', '커피가 맛있어요': '2', '인테리어가 멋져요': '2', '음료가 맛있어요': '1', '사진이 잘 나와요': '1', '매장이 청결해요': '1'}"
395,대봉1동 고이그,고이그,4.91,107,93,대구 중구 달구벌대로446길 23-13 1층,"12:00 - 22:00
21:30 라스트오더",0507-1323-4026,http://instagram.com/goig.official,"대구 커피 맛집 , 잠봉뵈르 맛집",공사중,"{'커피가 맛있어요': '66', '인테리어가 멋져요': '53', '친절해요': '51', '디저트가 맛있어요': '50', '매장이 청결해요': '46', '사진이 잘 나와요': '41', '음료가 맛있어요': '34', '가성비가 좋아요': '20', '특별한 메뉴가 있어요': '18', '화장실이 깨끗해요': '16', '좌석이 편해요': '11', '대화하기 좋아요': '10', '뷰가 좋아요': '10', '집중하기 좋아요': '8', '주차하기 편해요': '5'}"
396,신천1동 홈카페24,홈카페24 대구신천점,초기값,1,4,대구 동구 동부로 17 1층 LH농협 좌측(신천LH 1단지 입구),00:00 - 24:00,0507-1393-7599,http://homemealcafe24.com/,"대구신천동, 신천LH 1단지 정문입구, NH농협 신천역지점 건물에 위치한 무인카페 입니다. 최신형 커피&음료 머신기로 고급 원두와 재료를 보다 맛있고, 깨끗한 음료 완제품이 기기에서 바로 제공 됩니다.",공사중,리뷰 수 부족
397,성내3동 맨션5,맨션5,4.4,856,1232,대구 중구 중앙대로79길 28 맨션5,NO INFO,053-421-1225,http://www.instagram.com/mansion5_daegu,NO INFO,공사중,"{'커피가 맛있어요': '175', '인테리어가 멋져요': '164', '디저트가 맛있어요': '130', '음료가 맛있어요': '91', '대화하기 좋아요': '85', '매장이 청결해요': '79', '사진이 잘 나와요': '74', '뷰가 좋아요': '69', '친절해요': '53', '특별한 메뉴가 있어요': '48', '좌석이 편해요': '31', '화장실이 깨끗해요': '24', '가성비가 좋아요': '14', '집중하기 좋아요': '11', '주차하기 편해요': '7', '야외 공간이 멋져요': '2', '오래 머무르기 좋아요': '1'}"
398,성내2동 더플레이스카툰24,더플레이스카툰24,4.49,234,27,대구 중구 중앙대로 391 애비뉴8번가 123호,00:00 - 24:00,0507-1342-6394,https://blog.naver.com/monsterrider,"안녕하세요^^
대구 24시 만화카페 카툰24 (THE PLACE CARTOON24)입니다.

샤워룸,뷰티라운지,개인단독룸으로 넷플릭스 시청까지 가능한 24시간 만화카페입니다.
야간시간에는 무인 키오스크로 운영되며, 캔음료 및 스낵류만 셀프결제 이용가능합니다.
조리음식 및 카페음료는 12시부터 20시까지 가능합니다.
샤워용품 및 수건은 개인이 지참하셔서 이용하셔야 합니다.(판매불가)",공사중,리뷰 수 부족
399,지저동 까르팡,카페 까르팡,4.57,226,15,대구 동구 아양로 243-1,08:00 - 22:00,050-6502-0522,https://www.instagram.com/cafe.carre_pan/,"부드러운 산미를 느낄 수 있도록 블랜딩 된 원두로 정성스럽게 샷을 내립니다.
커피 이외에도 직접 담근 수제청과 다양한 디저트 준비되어 있습니다^^",공사중,"{'커피가 맛있어요': '46', '친절해요': '36', '디저트가 맛있어요': '16', '매장이 청결해요': '16', '가성비가 좋아요': '14', '음료가 맛있어요': '12', '인테리어가 멋져요': '9', '좌석이 편해요': '8', '대화하기 좋아요': '8', '특별한 메뉴가 있어요': '7', '화장실이 깨끗해요': '7', '사진이 잘 나와요': '3', '뷰가 좋아요': '3', '주차하기 편해요': '1', '집중하기 좋아요': '1'}"
400,신천3동 캐너커피스탠드 본점,캐너커피스탠드,4.71,65,59,대구 동구 송라로2길 34 1층,"10:00 - 18:30
18:00 라스트오더",0507-1438-5665,https://www.instagram.com/canner.coffee.stand,"대구에서 가장 유니크한 커피와 크로플 메뉴들을 제공합니다,,",공사중,"{'커피가 맛있어요': '26', '디저트가 맛있어요': '17', '음료가 맛있어요': '12', '인테리어가 멋져요': '12', '친절해요': '12', '특별한 메뉴가 있어요': '10', '매장이 청결해요': '8', '가성비가 좋아요': '7', '사진이 잘 나와요': '2', '집중하기 좋아요': '2', '대화하기 좋아요': '2', '뷰가 좋아요': '2', '좌석이 편해요': '1', '화장실이 깨끗해요': '1'}"
401,해안동 마시그래이 강촌점,마시그래이 강촌점,4.5,292,초기값,대구 동구 화랑로80길 3,09:00 - 22:00,053-986-0128,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '72', '가성비가 좋아요': '66', '음료가 맛있어요': '41', '친절해요': '33', '매장이 청결해요': '10', '디저트가 맛있어요': '8', '특별한 메뉴가 있어요': '6', '집중하기 좋아요': '3', '대화하기 좋아요': '3', '인테리어가 멋져요': '2', '주차하기 편해요': '2', '좌석이 편해요': '1'}"
402,공산동 투썸플레이스 대구팔공순환로점,투썸플레이스 대구팔공순환로점,4.42,858,163,대구 동구 서촌로 81 투썸플레이스,10:00 - 22:30,053-981-7760,http://www.instagram.com/twosome_80,"투썸플레이스 대구팔공산순환로점
쾌적하고 넓은 주차장
팔공산 가볼만한곳
아이들을 위한 1층 키즈존 완비
볼거리가 많은 산책로
가족, 연인, 친구 모임을 위한 단체석 및 좌식테이블
경치 좋은 곳",공사중,"{'커피가 맛있어요': '216', '주차하기 편해요': '126', '친절해요': '86', '디저트가 맛있어요': '82', '음료가 맛있어요': '77', '대화하기 좋아요': '75', '좌석이 편해요': '74', '뷰가 좋아요': '72', '매장이 청결해요': '63', '인테리어가 멋져요': '54', '매장이 넓어요': '53', '화장실이 깨끗해요': '39', '가성비가 좋아요': '21', '단체모임 하기 좋아요': '21', '사진이 잘 나와요': '19', '특별한 메뉴가 있어요': '14', '집중하기 좋아요': '8'}"
403,지저동 샘터루,샘터루,초기값,14,31,"대구 동구 아양로 154 , 2층",11:00 - 22:00,053-955-1290,http://pf.kakao.com/_xclxaxij,"죄송합니다. 방역패스 기간동안 잠시 쉬어갑니다.
since 2016
샘터루카페 (본점)
_ 특별한 기능수로 음료를 만드는 힐링카페!
_ 건물 뒷편, 주차공간 있어요! 매장으로 연락주세요.",공사중,리뷰 수 부족
404,신천4동 이디피샵,이디피샵,초기값,130,56,대구 동구 동부로32길 6 지하1층,NO INFO,010-9598-5725,https://www.instagram.com/e.d.p_shop/,"커피와 디저트, 핑거푸드와 와인,맥주를 즐길 수 있는 공간",공사중,"{'인테리어가 멋져요': '72', '디저트가 맛있어요': '67', '커피가 맛있어요': '60', '음료가 맛있어요': '57', '친절해요': '48', '사진이 잘 나와요': '43', '특별한 메뉴가 있어요': '30', '매장이 청결해요': '29', '대화하기 좋아요': '29', '좌석이 편해요': '18', '가성비가 좋아요': '12', '집중하기 좋아요': '6', '주차하기 편해요': '4', '화장실이 깨끗해요': '4'}"
405,안심3동 헤브론,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
406,신암5동 88호랑이옛날통닭,88호랑이옛날통닭,초기값,44,1,대구 동구 공항로54길 60 상가동 2층 7호,15:00 - 24:00,0507-1443-2054,NO INFO,88호랑이 옛날통닭 으로 새롭게 시작합니다 (구 본가옛날통닭 아양교점),공사중,리뷰 수 부족
407,지저동 짱커피,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값,초기값
