,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,연결사이트,설명,메뉴,키워드
1301,복현1동 블라인드멜론 북문점,블라인드멜론 북문점,4.66,466,132,"대구 북구 대학로 111 1층, 2층 블라인드멜론 북문점",NO INFO,0507-1306-9071,https://instagram.com/blindmelon_knu?igshid=ipvssp30j636,맛있는 음료와 디저트! 그리고 스터디 하기 좋은 카페입니다,공사중,"{'디저트가 맛있어요': '100', '커피가 맛있어요': '97', '음료가 맛있어요': '69', '집중하기 좋아요': '54', '친절해요': '42', '대화하기 좋아요': '38', '인테리어가 멋져요': '27', '매장이 청결해요': '26', '좌석이 편해요': '25', '가성비가 좋아요': '24', '특별한 메뉴가 있어요': '19', '사진이 잘 나와요': '10', '뷰가 좋아요': '6', '화장실이 깨끗해요': '4', '매장이 넓어요': '1', '오래 머무르기 좋아요': '1'}"
1302,복현1동 반반다방,반반다방,4.72,115,21,대구 북구 대학로 133 1층,"10:00 - 22:00
21:50 라스트오더",0507-1407-1513,https://www.instagram.com/vanvan_davang,"겨울을 맞아서 시즌메뉴가 왔습니다!
생딸기로 만드는
<딸기라떼, 딸기요거트, 딸기주스, 딸기스무디>
감기를 대비하고, 또 누구나 즐길 수 있는 무알콜 음료
<뱅쇼>

저렴한 가격으로 언제나 처음처럼 좋은 재료만으로 만들겠습니다.
반반다방 경대점",공사중,"{'커피가 맛있어요': '26', '친절해요': '24', '음료가 맛있어요': '17', '매장이 청결해요': '10', '가성비가 좋아요': '9', '대화하기 좋아요': '7', '특별한 메뉴가 있어요': '5', '디저트가 맛있어요': '4', '좌석이 편해요': '3'}"
1303,산격1동 투썸플레이스 대구경북대점,투썸플레이스 경북대점,4.38,620,61,대구 북구 대학로 65,09:00 - 02:00,053-953-9353,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '150', '디저트가 맛있어요': '117', '음료가 맛있어요': '105', '친절해요': '79', '집중하기 좋아요': '70'}"
1304,산격4동 아틀리에빈 경북대점,아틀리에빈 경북대점,4.57,229,99,"대구 북구 대학로 67-1 1,2층",09:00 - 23:59,053-959-1306,http://vinn.co.kr/,"경북대 북문앞 1,2층 120평 넓은 매장의 공부하기 좋은 카페이며 분위기 또한 모던합니다",공사중,"{'커피가 맛있어요': '27', '집중하기 좋아요': '22', '음료가 맛있어요': '19', '친절해요': '13', '좌석이 편해요': '12', '매장이 청결해요': '12', '디저트가 맛있어요': '10', '가성비가 좋아요': '10', '대화하기 좋아요': '9', '인테리어가 멋져요': '5', '화장실이 깨끗해요': '3', '사진이 잘 나와요': '1', '특별한 메뉴가 있어요': '1', '뷰가 좋아요': '1'}"
1305,산격3동 공차 경북대점,공차 경북대점,4.54,1078,44,대구 북구 대학로 73 1층,09:00 - 24:00,053-959-0303,NO INFO,"대만 밀크티 브랜드
잎차 전문점
밀크티 전문점
버블티(펄) 전문점",공사중,"{'음료가 맛있어요': '281', '차가 맛있어요': '123', '친절해요': '86', '매장이 청결해요': '65', '특별한 메뉴가 있어요': '53', '디저트가 맛있어요': '40', '대화하기 좋아요': '39', '가성비가 좋아요': '37', '좌석이 편해요': '28', '화장실이 깨끗해요': '19', '집중하기 좋아요': '15', '인테리어가 멋져요': '9', '뷰가 좋아요': '5', '사진이 잘 나와요': '2', '종류가 다양해요': '1'}"
1306,산격3동 썸카페,썸카페,4.79,55,13,대구 북구 대학로 73-1,10:00 - 24:00,010-2305-7154,http://www.instagram.com/somecafe_knu,"경북대학교 북문에 위치한 24시간 카페입니다.
2019년 10월 2일 오픈하여 현재까지 24시간 영업을 하고 있습니다.
합리적인 가격으로 비주얼보다는 맛에 신경 쓰고 있습니다.
대표메뉴는 레몬커피 SOME!!
진짜 초코라떼 초코블루밍
아주 찐한 딸기라떼 딸기블루밍!!
얼음을 넣지않고 만드는 딸기스무디!

코로나 전에는 웨이팅 하는 카페였는데. 지금은 한산하네요.
많이들 찾아주시고 카공하러 많이 오세요!!
여러가지 조언과 불편한점을 알려주시면 바꿔 나가도록 하겠습니다.
24시간 프린터 가능하며 몇가지의 보드게임도 무료로 이용할수 있습니다.",공사중,"{'집중하기 좋아요': '6', '인테리어가 멋져요': '5', '대화하기 좋아요': '5', '커피가 맛있어요': '4', '좌석이 편해요': '4', '음료가 맛있어요': '4', '친절해요': '4', '매장이 청결해요': '4', '사진이 잘 나와요': '3', '가성비가 좋아요': '3', '뷰가 좋아요': '3', '디저트가 맛있어요': '1'}"
1307,산격3동 망티커피 경북대북문점,망티커피 경북대북문점,초기값,338,15,대구 북구 대학로 77,10:00 - 20:00,0507-1317-4811,https://mangticoffee.co.kr/,"트렌디한 감성 맛집 망티커피 경북대북문점입니다!
편안한 분위기에서 깊은 커피와 달콤한 디저트를 즐겨보세요:-)",공사중,"{'가성비가 좋아요': '156', '음료가 맛있어요': '98', '커피가 맛있어요': '82', '매장이 청결해요': '69'}"
1308,산격4동 매스커피 경북대점,매스커피 경북대점,4.64,398,19,"대구 북구 대학로 81 1층, masscoffee",07:30 - 20:00,053-955-8994,https://www.instagram.com/masscoffee_knu/,"신선과 청결을 최우선으로 생각하며, 오픈형 매장에서 신속, 정확, 친절하게 맛있는 음료를 제공하고 있는 카페입니다. 포장/방문주문은 매스커피 앱과 배달의민족 앱을 통해 주문 부탁드립니다. 매장 앞 10분 잠시 주정차 가능합니다.",공사중,"{'커피가 맛있어요': '109', '음료가 맛있어요': '93', '친절해요': '85', '가성비가 좋아요': '70', '매장이 청결해요': '22', '특별한 메뉴가 있어요': '16', '디저트가 맛있어요': '14', '대화하기 좋아요': '9', '인테리어가 멋져요': '7', '뷰가 좋아요': '6', '좌석이 편해요': '4', '화장실이 깨끗해요': '4', '주차하기 편해요': '2', '사진이 잘 나와요': '2', '집중하기 좋아요': '2'}"
1309,산격4동 스테디커피 경대북문점,스테디커피 경대북문점,초기값,1115,25,대구 북구 대학로 91 1층,NO INFO,0507-1390-7833,https://www.instagram.com/steady.coffee,"변함없이 꾸준한 커피를 만들기 위해 노력하는 스테디커피 경대북문점 입니다. :)

2022년 12월 14일 오픈했습니다.

변함없는 커피로 기다리고 있겠습니다. :)",공사중,"{'커피가 맛있어요': '733', '집중하기 좋아요': '709', '매장이 청결해요': '630', '친절해요': '524', '인테리어가 멋져요': '382', '좌석이 편해요': '342', '화장실이 깨끗해요': '261', '음료가 맛있어요': '254', '가성비가 좋아요': '207', '대화하기 좋아요': '125', '뷰가 좋아요': '73', '사진이 잘 나와요': '62', '특별한 메뉴가 있어요': '56', '디저트가 맛있어요': '47'}"
1310,산격3동 그린그루브 경북대점,그린그루브 경북대점,4.92,24,14,대구 북구 대학로 91-1,09:00 - 21:00,053-283-1300,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '13', '가성비가 좋아요': '8', '음료가 맛있어요': '6', '매장이 청결해요': '6', '디저트가 맛있어요': '4'}"
1311,산격4동 코펜하겐커피,코펜하겐커피 본점,4.93,149,209,대구 북구 대학로13길 13 2층 코펜하겐커피,NO INFO,0507-1466-1521,http://instagram.com/copenhagen_coffee,설날 설연휴 모두 정상 영업합니다! 'Small art gal lery in town' 경북대학교에서 작은 갤러리카페가 되고 싶습니다 (경북대 북문 카페) 학업공...,공사중,"{'커피가 맛있어요': '25', '인테리어가 멋져요': '25', '대화하기 좋아요': '23', '친절해요': '22', '디저트가 맛있어요': '21'}"
1312,산격1동 몰타,몰타,초기값,159,22,대구 북구 대학로13길 15-14,11:00 - 23:00,0507-1335-8012,NO INFO,1인 매장으로 홀과 배달을 겸하고있습니다. 전화 주문은 부득이하게 받지 않는 점 양해 바라겠습니다.,공사중,"{'커피가 맛있어요': '37', '디저트가 맛있어요': '35', '음료가 맛있어요': '26', '가성비가 좋아요': '14'}"
1313,산격4동 베르데,베르데,4.92,184,25,대구 북구 대학로15길 11 3층,11:00 - 22:00,0507-1382-4836,http://instagram.com/verde08,분위기 좋은 장소와 맛있는 음료로 모시겠습니다 여기 오면 기분 좋은 일만,공사중,"{'인테리어가 멋져요': '74', '친절해요': '65', '음료가 맛있어요': '62', '매장이 청결해요': '59', '커피가 맛있어요': '53', '디저트가 맛있어요': '46', '집중하기 좋아요': '46', '대화하기 좋아요': '37', '뷰가 좋아요': '37', '좌석이 편해요': '33', '사진이 잘 나와요': '28', '화장실이 깨끗해요': '25', '가성비가 좋아요': '19', '특별한 메뉴가 있어요': '12', '주차하기 편해요': '1'}"
1314,산격1동 주비 두루향기롭다,주비 두루 향기롭다,4.69,152,146,대구 북구 대학로15길 17-1 주비 두루향기롭다,NO INFO,053-954-0566,NO INFO,커피한잔과 힐링되는 음악을 들을수 있는 분위기,공사중,"{'음료가 맛있어요': '32', '친절해요': '29', '대화하기 좋아요': '25', '인테리어가 멋져요': '24', '커피가 맛있어요': '22'}"
1315,산격3동 마실커피 경북대점,마실커피 경북대점,4.52,412,53,대구 북구 대학로15길 5,10:00 - 02:00,0507-1390-0176,NO INFO,저렴한 가격으로 풍부한 양을 최상의 맛과 서비스로 제공드립니다:),공사중,"{'커피가 맛있어요': '145', '가성비가 좋아요': '111', '음료가 맛있어요': '95', '친절해요': '85', '매장이 청결해요': '46'}"
1316,산격3동 아아수혈 경북대점,아아수혈 경북대점,4.81,64,53,대구 북구 대학로17길 15 1층,NO INFO,010-8877-7961,NO INFO,"안녕하세요 아아수혈입니다:)
저희는 경대북문에 위치하고 있는 디저트 카페입니다! 맛있고 다양한 종류의 음료와 디저트들이 준비되어 있으니 편하게 찾아주세요!
항상 정직하고 정성 담긴 맛으로 보답하는 아아수혈이 되겠습니다.",공사중,"{'친절해요': '33', '커피가 맛있어요': '25', '음료가 맛있어요': '22', '매장이 청결해요': '22', '가성비가 좋아요': '18', '디저트가 맛있어요': '14', '특별한 메뉴가 있어요': '12', '인테리어가 멋져요': '10', '대화하기 좋아요': '6', '좌석이 편해요': '4', '집중하기 좋아요': '4', '음식이 맛있어요': '3', '사진이 잘 나와요': '3', '양이 많아요': '2', '혼밥하기 좋아요': '1', '재료가 신선해요': '1', '주차하기 편해요': '1', '단체모임 하기 좋아요': '1', '화장실이 깨끗해요': '1', '뷰가 좋아요': '1'}"
1317,산격4동 할리스 경북대북문점,할리스 경북대북문점,4.59,1072,28,대구 북구 대학로17길 3,09:00 - 22:00,053-951-9990,http://www.hollys.co.kr/,"다양한 토양과 기후에서 자란 커피 원두는 그 속에 각기 다른 맛과 향의 비밀을 숨기고 있습니다.
생두를 로스팅하여 에스프레소를 만드는 과정은 단순하고 평범해 보이지만, 사실은 로스팅과 추출법 등의 미묘하고 작은 차이가
커피 맛을 변화시킵니다.

원두에 숨겨진 이러한 커피의 비밀을 하나 하나 밝혀가면서 많은 사람들이 커피와 함께 소중한 순간을 즐기도록 해주는 것이
바로 할리스가 추구하는 [커피의 즐거움]입니다.

오늘도 할리스는 전세계의 커피 산지를 연구하고, 원두 본연의 맛을 살리기 위한 수많은 블랜딩을 개발하는 등 다양한
노력을 지속하고 있습니다. 커피가 주는 아름다움을 보다 많은 고객들이 즐길 수 있도록, 매 순간 의미 있는 작은 차이를
만들어가는 할리스가 되겠습니다.",공사중,"{'커피가 맛있어요': '233', '음료가 맛있어요': '138', '집중하기 좋아요': '108', '매장이 청결해요': '90', '친절해요': '84'}"
1318,산격3동 플랜 대구경북대점,플랜 경북대점,초기값,66,15,대구 북구 대학로17길 6 1층,"08:00 - 02:00
01:30 라스트오더",0507-1350-3025,NO INFO,"지금까지 경험해 보지 못했던 커피의 진정한 부드러움과 깊은 맛으로 고객님들의 마음을 사로 잡을 뿐만 아니라 다양한 메뉴들의 진정한 맛을 느낄 수 있는 까페입니다.

인테리어 또한 깔끔하고 안락한 느낌에다 귀여운 포토존이 여러분들을 기다리고 있답니다~
직원들의 친절한 서비스는 보너스예요^__^",공사중,"{'음료가 맛있어요': '27', '커피가 맛있어요': '22', '친절해요': '21', '가성비가 좋아요': '20', '디저트가 맛있어요': '10', '대화하기 좋아요': '10', '매장이 청결해요': '5', '좌석이 편해요': '4', '특별한 메뉴가 있어요': '3', '인테리어가 멋져요': '2', '주차하기 편해요': '2', '술이 다양해요': '1'}"
1319,산격4동 이디야커피 경북대점,이디야커피 경북대점,4.54,211,13,대구 북구 대학로17길 7,"09:30 - 23:30
23:00 라스트오더",053-944-2229,http://www.ediya.com/,"Always beside you, EDIYA COFFEE
일상 속 모두에게 커피를 통한 휴식과 영감을 제공하는 이디야커피는,
대한민국의 커피 문화를 만들어가는 가장 가까운 안식처입니다.",공사중,"{'음료가 맛있어요': '40', '커피가 맛있어요': '35', '가성비가 좋아요': '25', '친절해요': '14', '집중하기 좋아요': '12', '디저트가 맛있어요': '11', '대화하기 좋아요': '11', '매장이 청결해요': '10', '좌석이 편해요': '9', '화장실이 깨끗해요': '6', '사진이 잘 나와요': '3', '특별한 메뉴가 있어요': '3', '인테리어가 멋져요': '2', '뷰가 좋아요': '2', '주차하기 편해요': '1'}"
1320,산격4동 더리터 경북대점,더리터 경북대점,4.54,127,초기값,대구 북구 대학로17길 8,10:00 - 22:00,053-958-4555,NO INFO,NO INFO,공사중,"{'가성비가 좋아요': '29', '커피가 맛있어요': '26', '음료가 맛있어요': '26', '친절해요': '26', '특별한 메뉴가 있어요': '7'}"
1321,산격3동 요거트마마,요마 경북대점,4.85,648,84,대구 북구 대학로23길 15,"12:00 - 21:00
15:50 - 16:50 브레이크타임
20:50 라스트오더",0507-1487-9909,https://smartstore.naver.com/yogurt-master,"오로지 요거트만 집중하는
대구 대표 요거트 전문점
당일 발효 당일 소진 원칙
매장에서 직접 제조한
요거트&아이스크림
g당 120 억 유산균으로 건강함도
챙길수 있는 맛있는 디저트 전문점",공사중,"{'디저트가 맛있어요': '204', '특별한 메뉴가 있어요': '139', '친절해요': '91', '가성비가 좋아요': '63', '매장이 청결해요': '51'}"
1322,산격3동 컴포즈커피 경북대점,컴포즈커피 경북대점,4.48,225,19,대구 북구 대학로23길 16,11:00 - 21:00,010-9699-6111,NO INFO,NO INFO,공사중,"{'가성비가 좋아요': '40', '친절해요': '34', '커피가 맛있어요': '31', '음료가 맛있어요': '25', '특별한 메뉴가 있어요': '23'}"
1323,산격3동 실버라운지,실버라운지 경북대점,초기값,34,5,대구 북구 대학로23길 16-3,10:00 - 04:00,070-4735-9896,NO INFO,앉는곳마다 포토존이 가능한 실버라운지입니다. 맛있는 음료와 디저트로 모시겠습니다 빡랑해요!!!,공사중,"{'친절해요': '10', '가성비가 좋아요': '10', '커피가 맛있어요': '9', '집중하기 좋아요': '9', '음료가 맛있어요': '8', '인테리어가 멋져요': '7', '특별한 메뉴가 있어요': '7', '매장이 청결해요': '6', '디저트가 맛있어요': '5', '대화하기 좋아요': '5', '좌석이 편해요': '3', '사진이 잘 나와요': '2', '음식이 맛있어요': '1', '메뉴 구성이 알차요': '1', '주차하기 편해요': '1'}"
1324,산격3동 금커피별빙수 경북대점,금커피별빙수 경북대점,4.67,24,12,대구 북구 대학로23길 17-1,11:00 - 01:40,053-953-8870,http://goldcoffee.co.kr/,신선한 과일과 맛있는 디저트 가게 입니다,공사중,"{'친절해요': '10', '디저트가 맛있어요': '1', '커피가 맛있어요': '5', '음료가 맛있어요': '5', '특별한 메뉴가 있어요': '3', '매장이 청결해요': '2', '메뉴 구성이 알차요': '1'}"
1325,산격3동 카페인중독 대구경북대점,카페인중독 대구경북대점,초기값,50,9,대구 북구 대학로23길 2 1층,13:00 - 02:00,0507-1307-1169,NO INFO,NO INFO,공사중,"{'디저트가 맛있어요': '35', '특별한 메뉴가 있어요': '10', '가성비가 좋아요': '8', '음료가 맛있어요': '7', '커피가 맛있어요': '6', '친절해요': '5', '매장이 청결해요': '5', '대화하기 좋아요': '3', '주차하기 편해요': '2', '집중하기 좋아요': '2', '좌석이 편해요': '1'}"
1326,산격4동 커피와빵,커피와빵 경대북문본점,4.69,279,113,대구 북구 대학로23길 23 1층 커피와빵,07:30 - 23:00,010-4945-4006,NO INFO,"매장 이용시 음료 한잔에 빵 2개 (모카번,옥수수 번) 서비스로 드립니다. 포장은 아메리카노 2천 원, 나머지 음료 천원 할인됩니다. (빵은 모...",공사중,"{'디저트가 맛있어요': '69', '가성비가 좋아요': '68', '커피가 맛있어요': '64', '친절해요': '64', '음료가 맛있어요': '46', '특별한 메뉴가 있어요': '20', '좌석이 편해요': '18', '매장이 청결해요': '17', '대화하기 좋아요': '17', '집중하기 좋아요': '14', '화장실이 깨끗해요': '6', '인테리어가 멋져요': '4', '주차하기 편해요': '3'}"
1327,산격3동 트웬티(TWENTY),트웬티,초기값,31,6,대구 북구 대학로23길 25 2층,11:00 - 22:00,0507-1355-4201,NO INFO,".SINCE 2022.11

안녕하세요 경북대학교 북문 대학로에 새롭게 오픈한 카페 트웬티(Twenty) 입니다.

머무시는 공간, 머무는 동안의 시간에 부족함 없도록 항상 준비하고 노력하겠습니다.

고객 여러분과 함께 하기 위해 좋은 재료와 정성의 마음가짐으로 메뉴부터 매장의 사소한 것 하나하나 끝없이 고민하며 만들어가겠습니다.

아울러 방문해주시는 모든 분들의 하루에 저희 트웬티가 잠시나마 행복함과 편안함을 드렸기를 바라며, 고개숙여 감사한 마음을 전하고 싶습니다.

이상 트웬티(Twenty) 올림.",공사중,"{'디저트가 맛있어요': '19', '친절해요': '17', '대화하기 좋아요': '16', '매장이 청결해요': '13'}"
1328,산격4동 커피명가 경대북문점,커피명가 경대북문점,4.43,64,63,대구 북구 대학로23길 31,11:00 - 22:00,053-951-0892,http://www.myungga.com,"시즌 한정, 생딸기를 가득 쌓아 만드는
수제 딸기케이크를 홀케이크로 예약하실 수 있습니다.
딸기케이크 전용 선별된 딸기를 수확한지 24시간이내에 직배송받아 당일 직접 만들고있기에 하루에 제공할 수 있는 수량이 한정적입니다. 
미리 예약하시면 특별한 날, 딸기케이크가 꼭 필요하신 날에 맞춰 준비 해 드리겠습니다.",공사중,"{'디저트가 맛있어요': '17', '커피가 맛있어요': '15', '친절해요': '12', '음료가 맛있어요': '7', '대화하기 좋아요': '6', '좌석이 편해요': '4', '특별한 메뉴가 있어요': '4', '매장이 청결해요': '3', '가성비가 좋아요': '2', '인테리어가 멋져요': '1', '주차하기 편해요': '1', '집중하기 좋아요': '1'}"
1329,산격3동 데이데이,데이데이,4.75,56,15,대구 북구 대학로23길 32 2층,10:00 - 24:00,0507-1393-2083,https://www.instagram.com/dayday._.cafe/,음료1개당 1000원 추가시 오늘의 빵 제공해드려요!,공사중,"{'커피가 맛있어요': '18', '음료가 맛있어요': '16', '디저트가 맛있어요': '14', '친절해요': '14', '좌석이 편해요': '13', '특별한 메뉴가 있어요': '11', '대화하기 좋아요': '11', '매장이 청결해요': '9', '집중하기 좋아요': '9', '가성비가 좋아요': '8', '인테리어가 멋져요': '7', '화장실이 깨끗해요': '4', '사진이 잘 나와요': '2', '아늑해요': '1', '매장이 넓어요': '1', '뷰가 좋아요': '1'}"
1330,산격3동 설빙 대구경북대점,설빙 대구경북대점,4,60,27,대구 북구 대학로23길 33 2층,"11:00 - 24:00
23:30 라스트오더",0507-1436-5203,NO INFO,NO INFO,공사중,"{'디저트가 맛있어요': '32', '친절해요': '12', '대화하기 좋아요': '11', '특별한 메뉴가 있어요': '10'}"
1331,산격4동 아마스빈 경북대북문점,아마스빈 경북대북문점,4.55,187,28,대구 북구 대학로23길 34,09:00 - 23:00,053-944-5580,http://www.amasvin.com/,NO INFO,공사중,"{'음료가 맛있어요': '47', '친절해요': '32', '가성비가 좋아요': '22', '커피가 맛있어요': '13', '디저트가 맛있어요': '10', '특별한 메뉴가 있어요': '10', '매장이 청결해요': '10', '대화하기 좋아요': '5', '인테리어가 멋져요': '3', '좌석이 편해요': '2', '사진이 잘 나와요': '1', '집중하기 좋아요': '1', '화장실이 깨끗해요': '1'}"
1332,산격3동 어썸브루커피,어썸브루커피,4.72,176,114,대구 북구 대학로23길 9 1층,10:00 - 23:00,0507-1315-0512,NO INFO,"10년간 쌓은 로스팅 실력으로 기본이 충실하여 아메리카노 카페라떼 아포가토가 정말 맛있습니다 요즘
대세인 상하목장 소프트 아이스크림이
정말 맛있어요~^^",공사중,"{'커피가 맛있어요': '67', '친절해요': '53', '음료가 맛있어요': '46', '디저트가 맛있어요': '43', '매장이 청결해요': '26', '가성비가 좋아요': '23', '대화하기 좋아요': '23', '인테리어가 멋져요': '21', '좌석이 편해요': '11', '집중하기 좋아요': '11', '사진이 잘 나와요': '9', '특별한 메뉴가 있어요': '8', '화장실이 깨끗해요': '6', '뷰가 좋아요': '2', '차분한 분위기에요': '1', '메뉴 구성이 알차요': '1', '주차하기 편해요': '1'}"
1333,대현동 더리터 대구대현점,더리터 대구대현점,4.71,446,초기값,대구 북구 대현남로 43-2,08:30 - 22:00,053-944-3467,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '179', '가성비가 좋아요': '152', '음료가 맛있어요': '111', '친절해요': '81', '매장이 청결해요': '65'}"
1334,신암2동 텐퍼센트커피 대구대현점,텐퍼센트커피 대구대현점,초기값,130,6,대구 북구 대현남로 52 텐퍼센트커피 대구대현점,08:00 - 21:00,053-213-3239,https://www.instagram.com/tenpercent_daehyun/,NO INFO,공사중,"{'커피가 맛있어요': '76', '음료가 맛있어요': '50', '친절해요': '47', '매장이 청결해요': '29', '인테리어가 멋져요': '25', '가성비가 좋아요': '24', '디저트가 맛있어요': '20', '특별한 메뉴가 있어요': '12', '화장실이 깨끗해요': '8', '대화하기 좋아요': '5', '사진이 잘 나와요': '4', '주차하기 편해요': '2', '집중하기 좋아요': '2', '뷰가 좋아요': '2'}"
1335,칠성동 커피브레드,커피브레드,4.54,104,15,대구 북구 대현남로2길 38 1층 커피브레드,06:30 - 19:00,010-5255-6270,http://instagram.com/baking_bred,"안녕하세요~ 수제빵 전문점 커피브레드입니다. 저온숙성, 100% 우유버터사용, 무첨가물,무방부 제 당일생산, 당일판매를 원칙으로 합니다...",공사중,"{'커피가 맛있어요': '35', '디저트가 맛있어요': '22', '친절해요': '20', '음료가 맛있어요': '15', '가성비가 좋아요': '10', '특별한 메뉴가 있어요': '8', '대화하기 좋아요': '7', '주차하기 편해요': '4', '매장이 청결해요': '3', '좌석이 편해요': '1', '집중하기 좋아요': '1'}"
1336,신암2동 다옴커피,다옴coffee,4.72,563,275,대구 북구 대현남로4길 36 1층,NO INFO,053-942-7890,https://www.instagram.com/,NO INFO,공사중,"{'디저트가 맛있어요': '329', '친절해요': '274', '음료가 맛있어요': '246', '커피가 맛있어요': '231', '대화하기 좋아요': '130', '특별한 메뉴가 있어요': '127', '매장이 청결해요': '119', '좌석이 편해요': '113', '가성비가 좋아요': '74', '인테리어가 멋져요': '49', '화장실이 깨끗해요': '40', '집중하기 좋아요': '26', '사진이 잘 나와요': '13', '주차하기 편해요': '4', '뷰가 좋아요': '4', '차분한 분위기에요': '1', '음식이 맛있어요': '1', '재료가 신선해요': '1', '건강한 맛이에요': '1'}"
1337,신암2동 안스커피,안스커피,4.53,68,20,대구 북구 대현남로5길 12-1,NO INFO,053-959-5227,NO INFO,정기휴일;매월마지막주일요일,공사중,"{'커피가 맛있어요': '14', '친절해요': '12', '대화하기 좋아요': '7', '음료가 맛있어요': '5', '인테리어가 멋져요': '5', '매장이 청결해요': '5', '디저트가 맛있어요': '4', '화장실이 깨끗해요': '2', '좌석이 편해요': '1', '가성비가 좋아요': '1', '집중하기 좋아요': '1', '뷰가 좋아요': '1'}"
1338,신암2동 메이플101커피,Maple101coffee,4.41,118,초기값,대구 북구 대현남로6길 20 상가 101호 메이플101커피,NO INFO,0507-1414-9293,http://maple101coffee.modoo.at/,저희 maple101coffee는 분위기가 좋고 질 좋은 커피를 제공합니다.,공사중,"{'커피가 맛있어요': '22', '친절해요': '14', '음료가 맛있어요': '12', '집중하기 좋아요': '11', '가성비가 좋아요': '10', '대화하기 좋아요': '10', '좌석이 편해요': '8', '디저트가 맛있어요': '3', '주차하기 편해요': '3', '특별한 메뉴가 있어요': '3', '매장이 청결해요': '3', '화장실이 깨끗해요': '3', '인테리어가 멋져요': '2', '사진이 잘 나와요': '2', '뷰가 좋아요': '1'}"
1339,신암2동 윈디커피,윈디커피,초기값,15,1,대구 북구 대현로 118-4 윈디커피,NO INFO,0507-1381-6740,NO INFO,"안녕하세요 :-) 윈디커피 입니다.
달콤한 음료와 디저트가 생각나실 때 저희를 찾아주신 모든 분들께 고개 숙여 감사에 말씀을 드립니다 !

항상 믿고 드실 수 있도록 질 좋고 신선한 재료만 사용하여 만들겠습니다 !!

맛있는 음료와 디저트 드시고 오늘 하루 행복하게 보내세요
꽉찬 별점과 리뷰는 저희에게 큰 힘이 됩니다 : )",공사중,"{'가성비가 좋아요': '6', '친절해요': '5', '커피가 맛있어요': '3', '특별한 메뉴가 있어요': '3', '매장이 청결해요': '3', '디저트가 맛있어요': '2', '음료가 맛있어요': '2'}"
1340,대현동 어펙션,어펙션,초기값,18,37,"대구 북구 대현로 7 1,2층","10:30 - 21:00
20:30 라스트오더",0507-1347-5596,https://www.instagram.com/affection_daegu,"4월 25일부터 오픈합니다 :)

모든 애정을 담아 만든 공간인만큼 편안하게 즐기다가시길 바라는 마음입니다 :)",공사중,"{'인테리어가 멋져요': '10', '뷰가 좋아요': '9', '좌석이 편해요': '6', '친절해요': '6', '매장이 청결해요': '6', '사진이 잘 나와요': '5', '커피가 맛있어요': '3', '대화하기 좋아요': '3', '음료가 맛있어요': '2', '집중하기 좋아요': '2', '재료가 신선해요': '1', '주차하기 편해요': '1', '매장이 넓어요': '1'}"
1341,대현동 리터킹 대현점,리터킹 대현점,초기값,16,12,대구 북구 대현로 96 1층,08:00 - 04:00,0504-2015-5539,NO INFO,NO INFO,공사중,"{'가성비가 좋아요': '12', '음료가 맛있어요': '10', '커피가 맛있어요': '9', '디저트가 맛있어요': '8', '친절해요': '7', '특별한 메뉴가 있어요': '5', '매장이 청결해요': '2', '집중하기 좋아요': '1', '대화하기 좋아요': '1'}"
1342,대현동 미씽파파,Missing Papa,4.94,91,65,대구 북구 대현로15길 21,"11:00 - 19:00
18:30 라스트오더",010-8574-5037,http://www.instagram.com/missing_papa,NO INFO,공사중,"{'커피가 맛있어요': '13', '빵이 맛있어요': '11', '친절해요': '11', '인테리어가 멋져요': '8', '음료가 맛있어요': '5'}"
1343,대현동 ROUND COFFEE SQUARE,ROUND COFFEE SQUARE,초기값,37,9,대구 북구 대현로19길 30 1층,10:00 - 16:00,0507-1345-9448,NO INFO,NO INFO,공사중,"{'커피가 맛있어요': '30', '친절해요': '23', '인테리어가 멋져요': '22', '디저트가 맛있어요': '19', '매장이 청결해요': '16', '음료가 맛있어요': '13', '사진이 잘 나와요': '9', '가성비가 좋아요': '8', '대화하기 좋아요': '6', '좌석이 편해요': '5', '특별한 메뉴가 있어요': '4', '화장실이 깨끗해요': '4'}"
1344,대현동 키아누,카페 키아누,4.64,124,11,대구 북구 대현로19길 38,08:30 - 24:00,010-4909-7674,NO INFO,모든음료에 진심인 카페키아누~!! '맛있다' 고 느끼실수있게 최선을 다한답니다 어느브랜드 못지않은 키아누로 놀러오세요~^^,공사중,"{'음료가 맛있어요': '42', '가성비가 좋아요': '40', '커피가 맛있어요': '38', '친절해요': '24', '집중하기 좋아요': '16', '매장이 청결해요': '12', '좌석이 편해요': '7', '대화하기 좋아요': '7', '디저트가 맛있어요': '6', '특별한 메뉴가 있어요': '4', '인테리어가 멋져요': '3', '화장실이 깨끗해요': '3', '뷰가 좋아요': '3', '주차하기 편해요': '2', '사진이 잘 나와요': '2'}"
